起始日,出關日,處置類型,代號,名稱,規模,Dn組別,近20日漲幅,大戶(%),買進日,買進時累積(%),最深日,期間最深(%),出關報酬(%),T+1收盤(%),T+2收盤(%),T+3收盤(%),T+4收盤(%),T+5收盤(%),T+6收盤(%),T+7收盤(%),T+8收盤(%),T+9收盤(%),T+10收盤(%),結果,買進日(-5%版),買進時累積(-5%版)(%),出關報酬(-5%版)(%),結果(-5%版),D1累積(%),D2累積(%),D3累積(%),D4累積(%),D5累積(%),D6累積(%),D7累積(%),D8累積(%),D9累積(%),D10累積(%),D1報酬(%),D2報酬(%),D3報酬(%),D4報酬(%),D5報酬(%),D6報酬(%),D7報酬(%),D8報酬(%),D9報酬(%),D10報酬(%),出關後D1(%),出關後D2(%),出關後D3(%),出關後D4(%),出關後D5(%)
2025-09-17,2025-09-24,5分鐘,8299,群聯,大,Dn ≥ 0%,46.38,-16.86,-,,D1,0.00,,1.02,-2.76,-6.69,2.62,5.23,15.70,20.49,27.03,24.27,28.20,-,-,,,-,0.00,4.94,4.94,7.12,3.20,,,,,,2.76,-2.08,-2.08,-4.07,-0.42,,,,,,-5.37,-9.19,-0.14,2.40,12.59
2025-09-12,2025-09-26,20分鐘,2429,銘旺科,中,Dn < -5%,80.17,-22.17,D3,-8.65,D5,-14.88,-4.92,-11.36,-9.09,-4.92,-9.85,-3.79,-12.50,-14.77,-9.85,-7.58,-15.91,❌ -4.92%,-,,,-,-5.19,-12.11,-8.65,-11.76,-14.88,-11.42,-7.96,-9.00,-4.84,-10.03,-8.39,-1.18,-4.92,-1.57,2.03,-1.95,-5.64,-4.56,-8.73,-3.46,-4.38,0.00,-5.18,1.20,-7.97
2025-09-10,2025-09-17,5分鐘,3167,大量,中,Dn < -5%,2.31,13.03,D1,-2.76,D4,-7.54,-3.88,-4.91,-4.39,-4.13,2.84,5.94,1.81,-1.55,-10.08,-7.75,-7.75,❌ -3.88%,D2,-7.04,0.54,✅ +0.54%,-2.76,-7.04,-4.77,-7.54,-6.53,,,,,,-3.88,0.54,-1.85,1.09,0.00,,,,,,-0.54,-0.27,6.99,10.22,5.91
2025-09-10,2025-09-17,5分鐘,5314,世紀*,中,Dn -5%~0%,,-26.34,-,,D2,-3.10,,0.00,3.56,3.11,13.33,24.44,13.78,23.11,28.00,22.67,24.00,-,-,,,-,-0.44,-3.10,3.10,5.31,4.42,,,,,,5.78,8.68,2.15,0.00,0.85,,,,,,-2.10,-2.52,7.14,17.65,7.56
2025-09-09,2025-09-23,20分鐘,3363,上詮,中,Dn < -5%,36.43,-5.30,D5,-7.85,D5,-7.85,11.08,11.93,4.40,0.28,-0.85,0.71,2.84,3.84,3.69,6.39,5.40,✅ +11.08%,-,,,-,-3.14,-1.83,-2.88,-4.19,-7.85,-6.81,-7.07,-7.59,-5.63,-1.05,5.68,4.27,5.39,6.83,11.08,9.83,10.14,10.76,8.46,3.44,-6.01,-9.72,-10.74,-9.34,-7.42
2025-09-04,2025-09-11,5分鐘,6515,穎崴,大,Dn ≥ 0%,39.73,6.16,-,,D1,1.60,,5.97,0.63,0.31,7.86,7.23,17.92,16.04,27.04,26.73,27.67,-,-,,,-,1.60,11.50,9.90,12.46,11.18,,,,,,12.58,2.58,4.07,1.70,2.87,,,,,,-10.61,-10.89,-4.19,-4.75,4.75
2025-09-02,2025-09-09,5分鐘,3048,益登,中,Dn ≥ 0%,61.73,3.34,-,,D5,0.59,,-2.78,-1.56,-2.67,1.00,1.67,-8.33,-9.89,-15.22,-13.89,-14.00,-,-,,,-,7.02,2.85,1.90,11.65,0.59,,,,,,-6.00,-2.20,-1.28,-9.90,0.00,,,,,,4.73,3.55,7.45,8.16,-2.48
2025-09-02,2025-09-09,5分鐘,6584,南俊國際,中,Dn < -5%,30.08,-4.98,-,,D1,-5.78,,2.25,5.93,2.66,3.48,5.32,-5.11,-9.20,-8.59,-7.98,1.23,-,D1,-5.78,2.04,✅ +2.04%,-5.78,-2.31,-3.66,-2.50,-5.20,,,,,,2.04,-1.58,-0.20,-1.38,1.42,,,,,,3.81,0.60,1.40,3.21,-7.01
2025-09-01,2025-09-08,5分鐘,4772,台特化,中,Dn -5%~0%,29.49,-11.20,-,,D2,-4.62,,8.85,9.38,17.70,16.11,17.17,17.88,13.10,8.32,11.15,9.38,-,-,,,-,-3.25,-4.62,-0.68,-1.54,1.03,,,,,,12.04,13.64,9.14,10.09,7.29,,,,,,-2.37,5.06,3.63,4.58,5.21
2025-09-01,2025-09-08,5分鐘,4931,新盛力,中,Dn < -5%,39.83,-12.75,-,,D4,-12.17,,0.00,3.45,6.90,4.70,6.58,-4.08,-6.90,-4.08,-4.39,-4.39,-,D1,-5.34,2.19,✅ +2.19%,-5.34,-10.98,-10.39,-12.17,-4.15,,,,,,2.19,8.67,7.95,10.14,0.93,,,,,,1.23,4.60,2.45,4.29,-6.13
2025-08-29,2025-09-12,20分鐘,8033,雷虎,中,Dn < -5%,80.96,-8.61,D3,-8.38,D3,-8.38,16.09,4.42,-4.42,-2.84,-3.15,-8.83,-11.67,-3.15,-6.31,-6.94,-9.46,✅ +16.09%,-,,,-,-1.73,-7.80,-8.38,0.58,-1.16,2.31,4.05,4.05,8.67,3.18,8.24,15.36,16.09,5.75,7.60,3.95,2.22,2.22,-2.13,3.08,-17.66,-16.30,-16.58,-21.47,-23.91
2025-08-26,2025-09-09,20分鐘,4722,國精化,中,Dn ≥ 0%,88.42,-1.32,-,,D8,1.95,,-14.00,-5.67,-15.00,-17.67,-20.00,-12.00,-13.67,-7.67,1.33,11.33,-,-,,,-,9.73,11.28,16.73,11.28,10.89,6.23,3.89,1.95,4.28,2.33,-7.09,-8.39,-12.67,-8.39,-8.07,-4.03,-1.87,0.00,-2.24,-0.38,8.02,-2.67,-5.73,-8.40,0.76
2025-08-26,2025-09-09,20分鐘,8021,尖點,中,Dn < -5%,58.23,0.81,D3,-5.26,D8,-13.47,8.67,14.68,10.98,4.51,-1.39,-3.35,6.24,7.98,8.67,6.36,7.98,✅ +8.67%,-,,,-,-8.65,-4.05,-5.26,-0.88,-10.73,-10.73,-8.00,-13.47,-10.19,-1.20,12.71,7.31,8.67,3.87,15.34,15.34,11.90,18.99,14.63,4.21,2.13,-3.83,-9.26,-11.06,-2.23
2025-08-25,2025-09-08,20分鐘,3081,聯亞,中,Dn ≥ 0%,12.58,0.08,-,,D4,5.07,,7.51,1.50,2.15,3.33,0.64,-2.25,2.04,4.94,2.58,3.00,-,-,,,-,4.61,6.11,7.37,5.07,10.60,5.76,8.06,12.21,11.29,13.13,11.23,9.66,8.37,10.75,5.21,10.02,7.68,3.70,4.55,2.85,-6.34,-5.74,-4.65,-7.13,-9.80
2025-08-22,2025-08-29,5分鐘,6213,聯茂,中,Dn < -5%,44.35,-1.30,D1,-7.60,D1,-7.60,5.76,12.76,4.94,2.06,4.94,0.41,0.00,-4.94,-3.29,-2.88,-3.70,✅ +5.76%,D1,-7.60,5.76,✅ +5.76%,-7.60,-6.46,-6.46,-3.04,-4.94,,,,,,5.76,4.47,4.47,0.78,2.80,,,,,,-0.78,-3.50,-0.78,-5.06,-5.45
2025-08-21,2025-08-28,5分鐘,4722,國精化,中,Dn -5%~0%,81.05,6.81,-,,D1,-2.13,,30.43,24.35,23.91,18.70,16.09,13.91,16.52,14.35,12.17,23.04,-,-,,,-,-2.13,-0.43,9.36,20.00,21.70,,,,,,24.35,22.22,11.28,1.42,0.00,,,,,,0.00,-0.35,-4.55,-6.64,-8.39
2025-08-20,2025-08-27,5分鐘,1717,長興,中,Dn < -5%,63.64,-6.43,-,,D3,-5.32,,4.66,6.00,7.35,12.75,12.75,8.33,0.12,6.99,9.80,11.89,-,D3,-5.32,8.11,✅ +8.11%,-3.55,-0.83,-5.32,-1.89,1.18,,,,,,6.13,3.22,8.11,4.34,1.17,,,,,,-0.12,1.15,6.24,6.24,2.08
2025-08-20,2025-08-27,5分鐘,1802,台玻,大,Dn < -5%,113.99,-7.55,-,,D3,-10.85,,5.86,6.64,8.95,-1.54,-11.27,-10.49,-14.66,-14.66,-15.74,-7.72,-,D1,-9.87,4.78,✅ +4.78%,-9.87,-9.04,-10.85,-7.09,-7.09,,,,,,4.78,3.82,5.93,1.65,1.65,,,,,,1.77,3.98,-6.04,-15.32,-14.58
2025-08-19,2025-08-26,5分鐘,1815,富喬,中,Dn < -5%,81.80,-18.43,D1,-9.89,D4,-17.43,-7.00,-8.78,-3.16,-3.98,4.94,-4.80,-10.97,-13.03,-17.97,-16.32,-16.32,❌ -7.00%,D1,-9.89,-7.00,❌ -7.00%,-9.89,-14.46,-12.11,-17.43,-15.57,,,,,,-7.00,-2.02,-4.64,1.50,-0.73,,,,,,4.13,3.24,12.83,2.36,-4.28
2025-08-19,2025-08-26,5分鐘,2630,亞航,中,Dn < -5%,80.00,-7.61,D1,-8.25,D4,-11.11,3.81,4.67,10.73,8.48,11.07,16.26,14.36,25.78,20.07,17.30,13.67,✅ +3.81%,D1,-8.25,3.81,✅ +3.81%,-8.25,-10.32,-10.16,-11.11,-5.56,,,,,,3.81,6.19,6.01,7.14,0.84,,,,,,6.67,4.50,7.00,12.00,10.17
2025-08-19,2025-08-26,5分鐘,3363,上詮,中,Dn < -5%,21.42,-9.28,-,,D4,-8.89,,-0.14,3.08,0.70,6.01,2.52,2.38,2.66,1.26,1.12,6.85,-,D2,-6.94,5.97,✅ +5.97%,-0.69,-6.94,-4.31,-8.89,-2.64,,,,,,-0.70,5.97,3.05,8.23,1.28,,,,,,3.80,1.41,6.76,3.24,3.10
2025-08-19,2025-08-26,5分鐘,3694,海華,中,Dn -5%~0%,59.67,-14.22,-,,D2,-2.30,,-7.69,-7.50,-3.85,-3.37,-9.13,-9.71,-3.85,-13.46,-18.75,-20.10,-,-,,,-,8.56,-2.30,-1.25,0.31,4.18,,,,,,-4.33,6.30,5.18,3.54,-0.30,,,,,,-3.32,0.50,1.01,-5.03,-5.63
2025-08-19,2025-08-26,5分鐘,8358,金居,中,Dn < -5%,104.32,-14.58,-,,D2,-12.20,,25.60,27.38,21.13,29.46,16.67,28.27,26.19,23.21,35.42,38.39,-,D1,-8.94,16.96,✅ +16.96%,-8.94,-12.20,-3.52,-2.17,7.59,,,,,,16.96,21.30,10.39,8.86,-1.01,,,,,,8.91,3.56,10.69,-0.25,9.67
2025-08-15,2025-08-22,5分鐘,6215,和椿,中,Dn < -5%,52.00,-4.12,-,,D4,-11.84,,-9.97,-4.98,-5.65,-4.65,-2.33,-0.33,-4.32,-13.62,-16.28,-16.94,-,D4,-11.84,1.87,✅ +1.87%,-0.99,1.64,-2.63,-11.84,-11.51,,,,,,-9.30,-11.65,-7.77,1.87,1.49,,,,,,4.76,4.03,5.13,7.69,9.89
2025-08-14,2025-08-28,20分鐘,4991,環宇-KY,中,Dn < -5%,1.85,-9.76,D5,-5.15,D6,-7.88,13.10,5.11,2.56,5.11,5.75,0.32,-7.99,-6.71,-3.51,-1.60,1.92,✅ +13.10%,-,,,-,-3.64,-2.42,-1.82,-0.30,-5.15,-7.88,-5.76,0.61,1.82,6.06,11.32,9.94,9.26,7.60,13.10,16.45,13.83,6.63,5.36,1.14,-9.32,-7.06,-6.50,-11.30,-18.64
2025-08-12,2025-08-19,5分鐘,2493,揚博,中,Dn -5%~0%,41.15,5.63,-,,D2,-4.43,,1.84,0.74,10.66,12.13,16.18,14.34,13.97,15.07,26.47,15.07,-,-,,,-,0.37,-4.43,-2.58,-0.74,4.80,,,,,,5.15,10.42,8.33,6.32,0.70,,,,,,-4.20,5.24,6.64,10.49,8.74
2025-08-12,2025-08-26,20分鐘,6949,沛爾生醫-創,大,Dn < -5%,126.42,-0.35,D5,-5.28,D5,-5.28,15.10,15.54,25.51,23.17,18.33,14.66,15.69,19.65,20.23,32.26,44.28,✅ +15.10%,-,,,-,9.72,-1.25,-1.25,-2.50,-5.28,-2.78,-4.17,-1.25,8.61,8.33,-0.63,10.41,10.41,11.82,15.10,12.14,13.77,10.41,0.38,0.64,9.04,7.01,2.80,-0.38,0.51
2025-08-11,2025-08-18,5分鐘,8021,尖點,中,Dn -5%~0%,54.97,-7.00,D1,-1.33,D1,-1.33,13.01,23.93,14.60,9.45,15.58,9.45,12.02,2.33,7.48,6.13,11.04,✅ +13.01%,-,,,-,-1.33,1.69,6.54,11.38,11.38,,,,,,13.01,9.64,4.66,0.11,0.11,,,,,,1.41,-3.15,2.28,-3.15,-0.87
2025-08-08,2025-08-22,20分鐘,8033,雷虎,中,Dn ≥ 0%,66.67,-0.95,-,,D4,3.81,,20.81,32.58,45.70,60.18,56.56,53.85,44.34,43.44,57.47,54.75,-,-,,,-,-3.81,4.29,5.24,3.81,8.10,13.81,24.76,20.00,17.14,22.38,33.66,23.29,22.17,23.85,18.94,12.97,3.05,7.14,9.76,5.06,8.52,19.26,31.11,28.15,25.93
2025-08-07,2025-08-14,5分鐘,6949,沛爾生醫-創,大,Dn ≥ 0%,78.73,0.02,-,,D1,9.95,,14.86,13.41,10.18,13.09,11.47,14.86,26.33,26.01,27.30,38.29,-,-,,,-,9.95,20.43,27.89,40.32,26.29,,,,,,6.62,-2.65,-8.33,-16.46,-7.17,,,,,,6.36,3.33,6.06,4.55,7.73
2025-08-04,2025-08-18,20分鐘,3081,聯亞,中,Dn -5%~0%,25.16,-2.29,-,,D5,-2.78,,28.42,27.78,19.64,20.03,12.14,17.31,18.99,20.41,17.83,24.03,-,-,,,-,-1.39,-0.51,-2.15,-2.02,-2.78,-2.28,0.63,-0.13,4.30,14.29,19.23,18.17,20.16,20.00,20.94,20.31,16.83,17.72,12.73,2.88,6.34,-0.43,-0.11,-6.67,-2.37
2025-08-01,2025-08-08,5分鐘,8033,雷虎,中,Dn ≥ 0%,56.98,10.21,-,,D1,1.57,,4.02,12.77,13.80,12.26,16.89,23.07,34.91,29.76,26.67,32.34,-,-,,,-,1.57,6.69,6.69,16.11,9.83,,,,,,7.62,2.45,2.45,-5.86,-0.48,,,,,,4.78,5.74,4.31,8.61,14.35
2025-08-01,2025-08-08,5分鐘,8045,達運光電,中,Dn ≥ 0%,57.78,0.45,-,,D3,1.41,,1.83,1.37,-0.46,-1.83,0.46,10.50,21.46,16.89,9.59,9.13,-,-,,,-,2.82,4.23,1.41,7.98,7.04,,,,,,4.11,2.70,5.56,-0.87,0.00,,,,,,-2.63,-4.39,-5.70,-3.51,6.14
2025-07-25,2025-08-01,5分鐘,6442,光聖,中,Dn -5%~0%,28.27,-0.47,-,,D4,-4.38,,1.50,-1.66,-1.50,-0.50,2.99,1.66,7.64,10.63,14.29,20.43,-,-,,,-,-2.43,0.65,-3.57,-4.38,-1.13,,,,,,-1.00,-4.03,0.17,1.02,-2.30,,,,,,-0.67,-0.50,0.50,4.03,2.68
2025-07-21,2025-07-28,5分鐘,8210,勤誠,大,Dn -5%~0%,14.35,-6.40,-,,D4,-3.14,,-5.00,-5.93,-6.11,-5.00,-2.04,-11.76,-8.98,-7.59,-1.85,7.96,-,-,,,-,-0.37,-1.85,-2.95,-3.14,-2.21,,,,,,-1.85,-0.38,0.76,0.95,0.00,,,,,,-4.15,-4.34,-3.21,-0.19,-10.09
2025-07-21,2025-08-04,20分鐘,8499,鼎炫-KY,中,Dn < -5%,103.50,-0.97,D3,-7.22,D4,-7.90,3.89,-0.93,-2.41,-5.56,-4.81,-5.19,-2.59,1.67,-4.63,-3.89,-2.04,✅ +3.89%,-,,,-,-2.41,-9.45,-7.22,-7.90,-7.90,-3.95,-7.22,-5.15,-4.47,2.06,-1.23,6.45,3.89,4.66,4.66,0.36,3.89,1.63,0.90,-5.56,-6.06,-9.09,-8.38,-8.73,-6.24
2025-07-17,2025-07-24,5分鐘,4991,環宇-KY,中,Dn < -5%,60.40,-14.51,D1,-5.25,D5,-13.58,-6.84,-2.61,2.28,2.93,3.58,3.58,7.49,9.77,4.56,0.00,9.77,❌ -6.84%,D1,-5.25,-6.84,❌ -6.84%,-5.25,-4.94,-5.86,-12.04,-13.58,,,,,,-6.84,-7.14,-6.23,0.35,2.14,,,,,,9.79,10.49,11.19,11.19,15.38
2025-07-16,2025-07-23,5分鐘,5314,世紀*,中,Dn -5%~0%,38.93,-29.04,-,,D1,-0.87,,8.66,12.63,10.13,7.78,5.87,12.92,14.10,21.44,22.47,18.80,-,-,,,-,-0.87,1.02,0.44,8.44,7.71,,,,,,12.33,10.23,10.87,2.68,3.38,,,,,,0.26,-1.96,-4.05,-5.75,0.52
2025-07-16,2025-07-23,5分鐘,8499,鼎炫-KY,中,Dn ≥ 0%,69.44,-2.35,-,,D1,5.33,,5.06,4.28,4.28,8.75,5.06,7.39,8.17,15.56,4.09,2.53,-,-,,,-,5.33,15.78,19.26,16.39,7.99,,,,,,3.89,-5.49,-8.25,-5.99,1.33,,,,,,0.37,0.37,4.68,1.12,3.37
2025-07-14,2025-07-28,20分鐘,3081,聯亞,中,Dn ≥ 0%,6.48,-2.42,-,,D7,0.29,,12.29,8.24,4.19,14.53,10.47,8.94,9.92,8.10,8.24,7.40,-,-,,,-,-2.03,2.32,3.77,2.46,2.32,3.19,0.29,2.61,7.10,11.74,16.86,11.90,10.34,11.74,11.90,10.96,14.16,11.58,6.90,2.46,-1.90,-5.57,3.80,0.13,-1.27
2025-06-20,2025-07-04,20分鐘,6499,益安,中,Dn -5%~0%,35.76,-8.67,-,,D6,-4.15,,6.61,12.84,8.95,1.17,3.11,0.00,-9.73,-5.45,-8.17,-1.56,-,-,,,-,-4.91,-6.42,-3.02,-3.77,-3.40,-4.15,-3.77,1.13,3.40,3.02,8.33,10.08,6.23,7.06,6.64,7.48,7.06,1.87,-0.36,0.00,6.23,2.56,-4.76,-2.93,-5.86
2025-06-16,2025-06-30,20分鐘,3081,聯亞,中,Dn -5%~0%,4.52,-4.79,-,,D6,-4.01,,3.80,4.44,1.90,1.74,0.16,0.16,0.32,10.30,14.74,9.35,-,-,,,-,-0.93,-4.32,-2.62,-1.70,-1.54,-4.01,2.93,4.17,6.79,6.79,9.66,13.55,11.57,10.52,10.34,13.18,5.55,4.30,1.73,1.73,-6.39,-8.66,-8.81,-10.23,-10.23
2025-06-06,2025-06-20,20分鐘,3363,上詮,中,Dn ≥ 0%,18.67,-5.34,-,,D3,0.41,,7.22,8.45,19.18,17.94,15.05,17.32,12.78,14.64,17.53,16.70,-,-,,,-,-0.21,-1.24,0.41,2.69,1.86,1.66,2.48,4.14,7.66,8.90,9.34,10.48,8.66,6.25,7.11,7.33,6.46,4.77,1.35,0.19,-0.19,9.68,8.54,5.88,7.97
2025-05-29,2025-06-13,20分鐘,6499,益安,中,Dn < -5%,134.38,-12.81,D3,-8.33,D8,-24.50,-1.82,1.36,11.36,22.27,25.45,20.45,14.55,12.73,16.82,15.91,16.36,❌ -1.82%,-,,,-,-5.83,-9.17,-8.33,-10.83,-12.50,-10.42,-19.33,-24.50,-17.00,-15.42,-4.42,-0.92,-1.82,0.93,2.86,0.47,11.57,19.21,8.43,6.40,13.43,24.54,27.78,22.69,16.67
2025-05-26,2025-06-03,5分鐘,1419,新紡,中,Dn < -5%,82.33,0.84,-,,D5,-7.13,,-19.09,-19.09,-17.14,-13.22,-17.75,-17.75,-22.52,-22.40,-21.54,-24.36,-,D5,-7.13,0.58,✅ +0.58%,9.96,0.94,2.69,-3.77,-7.13,,,,,,-15.06,-7.47,-9.04,-2.94,0.58,,,,,,-4.76,-2.45,2.16,-3.17,-3.17
2025-05-26,2025-06-10,20分鐘,6499,益安,中,Dn < -5%,143.78,-12.81,D5,-7.23,D8,-10.64,-13.21,-16.88,-8.62,-6.88,2.29,12.39,23.39,26.61,21.56,15.60,13.76,❌ -13.21%,-,,,-,-4.68,4.68,2.13,-3.83,-7.23,-6.38,-8.94,-10.64,-8.51,-17.62,-15.54,-23.09,-21.17,-16.28,-13.21,-14.00,-11.59,-9.90,-12.00,-2.27,5.29,7.29,17.86,29.49,42.18
2025-05-16,2025-06-02,20分鐘,3081,聯亞,中,Dn < -5%,27.57,-3.49,D3,-9.35,D3,-9.35,2.85,-0.36,0.71,2.14,-7.12,-9.61,-6.76,2.49,12.63,16.19,15.30,✅ +2.85%,-,,,-,-1.29,-6.94,-9.35,-5.81,-8.23,-6.61,-4.52,-7.58,-8.39,-5.00,-5.56,0.17,2.85,-1.03,1.58,-0.17,-2.36,0.87,1.76,-1.87,-2.08,-0.69,-9.69,-12.11,-9.34
2025-05-16,2025-05-23,5分鐘,6442,光聖,中,Dn < -5%,36.30,-4.71,-,,D2,-5.13,,-0.44,1.54,0.00,1.54,1.76,-8.02,-8.57,-3.52,1.10,5.60,-,D2,-5.13,2.59,✅ +2.59%,-2.67,-5.13,-5.13,-2.46,-3.74,,,,,,0.00,2.59,2.59,-0.22,1.11,,,,,,1.54,0.00,1.54,1.76,-8.02
2025-05-13,2025-05-27,20分鐘,3363,上詮,中,Dn ≥ 0%,39.62,-6.59,-,,D5,1.80,,2.16,-2.60,2.38,5.19,7.14,8.01,4.55,4.33,3.25,4.98,-,-,,,-,-0.68,3.38,4.05,2.93,1.80,2.03,2.93,3.60,5.86,9.68,12.47,8.06,7.36,8.53,9.73,9.49,8.53,7.83,5.53,1.85,-9.27,-4.64,-2.02,-0.20,0.60
2025-04-29,2025-05-07,5分鐘,3147,大綜,中,Dn -5%~0%,60.22,-8.47,D1,-1.36,D5,-4.76,-1.72,-8.28,-5.86,-6.55,-13.10,-16.55,-11.90,-16.03,-18.97,-23.28,-23.45,❌ -1.72%,-,,,-,-1.36,-4.59,-0.17,-3.40,-4.76,,,,,,-1.72,1.60,-2.90,0.35,1.79,,,,,,-4.21,-4.91,-11.58,-15.09,-10.35
2025-03-26,2025-04-02,5分鐘,8033,雷虎,中,Dn < -5%,8.43,10.32,-,,D4,-15.28,,-7.22,-16.43,-23.09,-30.74,-23.94,-21.39,-17.14,-13.46,-12.89,-16.15,-,D2,-7.91,-1.04,❌ -1.04%,-3.68,-7.91,-6.68,-15.28,-8.32,,,,,,-5.38,-1.04,-2.34,7.57,-0.60,,,,,,-11.68,-18.71,-26.80,-19.61,-16.92
2025-03-20,2025-03-27,5分鐘,6227,茂綸,中,Dn -5%~0%,45.43,-4.14,-,,D5,-3.49,,-15.24,-18.96,-26.32,-18.96,-23.42,-31.08,-37.92,-44.09,-38.51,-42.01,-,-,,,-,4.26,6.20,-0.39,-0.78,-3.49,,,,,,-10.41,-12.04,-6.23,-5.86,-3.21,,,,,,-9.54,-17.76,-9.54,-14.52,-23.07
2025-03-13,2025-03-27,20分鐘,5314,世紀,大,Dn ≥ 0%,37.97,-23.24,-,,D3,11.01,,,,-93.74,-93.44,-94.09,-94.68,-95.21,-95.69,-95.26,-94.83,-,-,,,-,1.83,11.01,11.01,22.02,27.52,,,,,,,,,,,,,,,,,,,,
2025-03-10,2025-03-17,5分鐘,5314,世紀,大,Dn ≥ 0%,11.35,-23.24,-,,D1,9.99,,11.01,22.02,27.52,,,,,,,,-,-,,,-,9.99,15.54,9.99,12.01,22.10,,,,,,9.63,4.37,9.63,7.66,-1.24,,,,,,11.30,16.32,,,
2025-02-21,2025-03-10,20分鐘,3363,上詮,中,Dn < -5%,22.08,-11.60,D5,-5.78,D6,-9.12,-3.55,-12.10,-20.00,-12.74,-10.16,-3.39,4.52,-5.81,-15.16,-13.87,-8.23,❌ -3.55%,-,,,-,-4.86,-0.30,-1.82,-3.04,-5.78,-9.12,-5.47,-4.26,-5.17,-8.05,-4.47,-8.84,-7.43,-6.27,-3.55,0.00,-3.86,-5.08,-4.17,-1.16,-17.06,-9.53,-6.86,0.17,8.36
2025-02-18,2025-02-25,5分鐘,8234,新漢,中,Dn ≥ 0%,49.32,-10.64,-,,D1,2.51,,16.67,9.67,1.67,2.89,5.22,5.44,0.22,0.67,-9.33,-6.67,-,-,,,-,2.51,7.40,3.30,9.34,19.59,,,,,,14.44,9.23,13.56,7.29,-1.90,,,,,,-4.17,-11.17,-10.10,-8.06,-7.86
2025-02-17,2025-02-24,5分鐘,6854,錼創科技-KY創,中,Dn -5%~0%,14.48,-10.63,-,,D2,-4.28,,-1.95,-4.09,-2.72,-8.37,-17.12,-15.95,-13.23,-16.73,-22.18,-24.12,-,-,,,-,0.00,-4.28,-0.39,4.09,-3.70,,,,,,-7.39,-3.25,-7.03,-11.03,-3.84,,,,,,3.57,5.04,-1.05,-10.50,-9.24
2025-02-14,2025-03-03,20分鐘,8096,擎亞,中,Dn ≥ 0%,70.45,12.48,-,,D6,15.17,,-17.89,-9.91,-13.38,-16.86,-13.00,-15.70,-16.34,-19.05,-20.33,-12.48,-,-,,,-,9.91,9.44,20.28,22.14,15.33,15.17,21.36,20.74,10.68,7.59,-3.24,-2.83,-11.58,-12.93,-7.79,-7.66,-12.37,-11.92,-3.92,-1.15,1.89,-2.04,-5.97,-1.60,-4.66
2025-02-12,2025-02-19,5分鐘,6215,和椿,中,Dn < -5%,34.47,-14.51,-,,D1,-6.14,,2.31,-0.38,1.15,4.62,-0.38,2.31,-2.69,-12.31,-13.08,-13.46,-,D1,-6.14,2.69,✅ +2.69%,-6.14,-5.78,-6.14,-2.53,-3.25,,,,,,2.69,2.30,2.69,-1.11,-0.37,,,,,,-3.00,-1.50,1.87,-3.00,-0.37
2025-01-22,2025-02-14,20分鐘,3081,聯亞,大,Dn < -5%,42.13,-9.36,D3,-10.28,D3,-10.28,10.12,6.01,10.46,7.68,6.67,-0.33,1.11,2.78,-2.34,-4.23,-12.90,✅ +10.12%,-,,,-,5.59,-4.89,-10.28,-9.58,-5.59,-2.20,-3.59,1.20,-5.89,-5.39,-6.43,3.88,10.12,9.27,4.65,1.02,2.48,-2.37,4.98,4.43,0.30,-2.22,-3.13,-9.49,-8.18
2025-01-20,2025-02-05,5分鐘,4772,台特化,中,Dn -5%~0%,45.27,-12.90,-,,D5,-0.41,,-7.04,-8.15,-8.89,-12.78,-8.52,-17.59,-21.11,-22.78,-21.67,-13.89,-,-,,,-,9.98,5.91,7.54,1.02,-0.41,,,,,,-9.26,-5.77,-7.20,-1.21,0.20,,,,,,1.22,0.41,-3.88,0.82,-9.18
2025-01-16,2025-02-03,5分鐘,6547,高端疫苗,中,Dn -5%~0%,45.31,-1.81,-,,D1,-3.94,,9.24,7.14,5.04,7.77,7.77,2.21,-1.26,-1.37,-1.05,-1.89,-,-,,,-,-3.94,-3.23,0.91,0.30,-1.01,,,,,,4.73,3.96,-0.30,0.30,1.63,,,,,,2.31,0.30,2.91,2.91,-2.41
2025-01-14,2025-02-06,20分鐘,3363,上詮,中,Dn ≥ 0%,12.88,-14.47,-,,D8,16.67,,0.46,2.92,3.53,9.68,5.22,5.07,1.08,5.68,5.22,6.14,-,-,,,-,-2.36,7.25,17.93,20.29,17.57,21.74,29.53,16.67,7.79,7.79,12.43,2.36,-6.91,-8.73,-6.63,-9.82,-15.24,-5.90,1.85,1.85,10.56,11.22,17.82,13.04,12.87
2025-01-09,2025-02-03,20分鐘,6442,光聖,中,Dn < -5%,12.41,-11.31,D3,-11.36,D3,-11.36,3.85,3.85,-3.11,-1.65,-0.92,1.83,0.37,10.26,2.93,3.85,1.65,✅ +3.85%,-,,,-,-5.03,-1.62,-11.36,-9.09,-7.47,-2.92,-5.19,-6.49,-1.14,2.11,-3.08,-6.44,3.85,1.25,-0.53,-5.18,-2.91,-1.56,-6.90,-9.86,-6.70,-5.29,-4.59,-1.94,-3.35
2025-01-07,2025-01-14,5分鐘,8937,合騏,大,Dn < -5%,21.72,4.71,-,,D5,-6.15,,-2.94,-3.82,-2.94,-3.24,3.24,-0.88,0.00,3.53,0.59,3.82,-,D5,-6.15,1.64,✅ +1.64%,4.62,3.38,2.46,-4.62,-6.15,,,,,,-8.82,-7.74,-6.91,0.00,1.64,,,,,,5.48,6.45,6.13,13.23,8.71
