代號,名稱,規模,年份,起始日,出關日,條款,前日漲幅(%),D1跳空(%),符合因子,加強訊號,D1%,D3%,D5%,D8%,策略報酬(%)
2468,華經,小,2022,2022-08-23,2022-09-06,連續3日,-1.37,-2.78,,,1.16,2.55,-1.16,5.57,-19.39
1449,佳和,小,2022,2022-08-22,2022-09-05,連續3日,0.00,-1.50,,,-1.50,-5.26,-6.02,11.65,20.25
2364,倫飛,小,2022,2022-08-19,2022-09-02,連續3日,9.76,9.78,,,9.78,-1.33,18.22,24.44,8.55
6472,保瑞,中,2022,2022-08-19,2022-09-06,連續3日,4.58,1.72,✅,,-0.16,1.72,8.45,7.98,-8.19
4413,飛寶企業,小,2022,2022-08-18,2022-09-01,連續3日,-3.55,3.85,,,2.84,-1.51,-1.34,-10.37,-3.77
6643,M31,中,2022,2022-08-17,2022-08-31,連續3日,-3.50,-0.30,,,2.72,1.66,-1.66,0.00,6.70
3432,台端,小,2022,2022-08-11,2022-08-25,連續3日,2.73,1.77,✅,,0.22,4.20,0.88,5.75,4.94
6512,啟發電,小,2022,2022-08-09,2022-08-23,連續3日,-3.00,0.00,,,5.45,1.09,-1.09,8.00,-10.01
9912,偉聯,小,2022,2022-08-08,2022-08-22,連續5日,9.92,8.30,,,9.75,3.61,0.72,0.72,-8.91
2380,虹光,小,2022,2022-07-29,2022-08-12,連續3日,-1.15,0.39,,,1.95,-1.56,-2.33,-3.50,0.79
2388,威盛,中,2022,2022-07-28,2022-08-15,連續3日+當沖,-0.41,0.00,,,-2.74,2.47,0.00,2.74,17.81
2305,全友,小,2022,2022-07-25,2022-08-10,連續3日+當沖,9.95,2.87,,,9.93,3.53,19.21,36.20,15.31
3362,先進光,中,2022,2022-07-22,2022-08-09,連續3日,0.26,0.13,,,-0.65,-1.68,-0.52,-0.39,2.38
6133,金橋,小,2022,2022-07-22,2022-08-09,連續3日+當沖,9.88,0.54,,,5.18,4.09,25.89,29.97,9.49
6796,晉弘,小,2022,2022-07-14,2022-07-28,連續3日,-0.69,-0.69,,,-0.46,5.79,17.48,34.26,29.88
3508,位速,小,2022,2022-06-30,2022-07-18,連續3日,-6.02,0.00,,,-5.13,0.77,-1.67,-1.54,28.29
3205,佰研,小,2022,2022-06-29,2022-07-15,連續3日,8.64,1.28,✅,,-1.28,-5.90,-1.03,17.05,27.44
8222,寶一,小,2022,2022-06-24,2022-07-12,連續3日+當沖,-6.41,-0.49,,,0.73,-2.20,-11.00,-3.42,-3.27
8467,波力-KY,小,2022,2022-06-23,2022-07-07,10日6次,9.89,3.83,,,2.67,6.33,13.33,5.83,-15.62
4911,德英,小,2022,2022-06-20,2022-07-04,連續3日,9.89,0.00,,,-0.10,20.60,10.40,19.80,-7.66
3252,海灣,小,2022,2022-06-15,2022-07-01,連續3日,0.58,3.05,,,-3.05,-5.73,-11.83,-9.73,-11.38
3494,誠研,小,2022,2022-06-15,2022-06-29,10日6次,-7.61,2.09,,,-4.06,-8.36,-3.94,-0.98,2.21
4402,福大,小,2022,2022-06-13,2022-06-27,連續3日,1.20,1.19,,,2.77,2.37,-9.09,-7.91,-6.51
2745,五福,小,2022,2022-06-08,2022-06-22,連續3日,-6.98,-2.50,,,0.18,-4.46,-8.39,-7.14,-13.37
2364,倫飛,小,2022,2022-06-07,2022-06-21,10日6次,3.28,3.73,✅,,0.28,-3.73,-6.08,-5.11,-21.29
5258,虹堡,小,2022,2022-06-07,2022-06-23,連續3日+當沖,-2.21,0.00,,,2.09,5.22,16.70,6.61,-10.92
8097,常珵,小,2022,2022-06-07,2022-06-21,10日6次,-9.58,0.00,,,4.04,8.45,13.75,7.06,-8.48
5205,中茂,小,2022,2022-06-02,2022-06-17,連續3日,5.62,-2.55,✅,⭐,3.70,0.69,1.62,3.47,6.12
8068,全達,小,2022,2022-06-01,2022-06-16,連續3日,2.11,-2.06,✅,⭐,-0.77,3.09,1.29,2.71,-1.14
1539,巨庭,小,2022,2022-05-31,2022-06-17,連續3日+當沖,-0.91,-1.54,,,-2.15,-1.69,2.46,3.38,-10.26
1568,倉佑,小,2022,2022-05-27,2022-06-13,10日6次,1.33,0.00,,,-2.44,-5.82,-4.50,-2.63,16.76
1524,耿鼎,小,2022,2022-05-25,2022-06-13,連續3日+當沖,-0.75,0.75,,,-1.75,-5.26,-3.76,-0.75,19.29
3466,致振,小,2022,2022-05-25,2022-06-09,連續3日,-3.30,0.57,,,0.19,13.28,8.54,13.66,0.78
2929,淘帝-KY,小,2022,2022-05-24,2022-06-08,10日6次,3.88,0.75,✅,,-2.99,5.97,9.70,11.94,8.87
3535,晶彩科,小,2022,2022-05-20,2022-06-08,連續5日+當沖,3.90,-1.96,✅,🚫當沖條款,-4.25,-0.82,6.54,7.03,4.08
2482,連宇,小,2022,2022-05-19,2022-06-02,10日6次,9.88,2.72,,,9.81,9.26,3.27,12.26,6.84
2743,山富,小,2022,2022-05-19,2022-06-02,其他,0.34,-1.68,,,-7.87,-3.35,-2.01,9.88,33.64
6113,亞矽,小,2022,2022-05-13,2022-05-27,連續3日,-3.69,0.00,,,7.95,10.68,13.15,27.67,43.55
4116,明基醫,小,2022,2022-05-10,2022-05-26,連續3日,-1.19,-3.79,,,-10.00,-20.00,-21.64,-5.34,17.27
8087,華鎂鑫,小,2022,2022-04-27,2022-05-12,連續3日,-0.22,-7.35,,,0.00,5.46,4.90,21.16,5.66
6199,天品,小,2022,2022-04-26,2022-05-11,連續3日,-8.25,1.32,,,-8.33,8.11,6.58,8.77,18.78
4106,雃博,小,2022,2022-04-25,2022-05-10,連續3日,-2.98,0.00,,,-6.63,-10.81,-14.99,-21.13,-24.57
1760,寶齡富錦,中,2022,2022-04-21,2022-05-10,連續3日+當沖,1.25,-5.56,,,-5.56,-12.35,-6.79,-16.98,-24.21
3434,哲固,小,2022,2022-04-21,2022-05-06,連續3日,6.74,9.90,✅,,2.58,-4.73,15.21,25.39,30.27
6492,生華科,中,2022,2022-04-21,2022-05-06,連續3日,-2.65,-3.18,,,2.73,-12.27,-15.91,-18.36,-26.73
6578,達邦蛋白,小,2022,2022-04-20,2022-05-05,連續3日,-4.49,2.54,,,1.37,-7.63,-20.55,-16.44,-19.47
6242,立康,小,2022,2022-04-19,2022-05-04,連續3日,9.95,9.98,,,6.08,-0.16,12.32,8.89,13.47
6598,ABC-KY,小,2022,2022-04-19,2022-05-04,10日6次,2.90,1.23,✅,,-9.68,-10.92,-19.19,-20.60,-22.87
4148,全宇生技-KY,小,2022,2022-04-18,2022-05-05,連續5日+當沖,-5.81,-2.17,,,8.23,2.63,-2.86,-12.69,-13.03
8409,商之器,小,2022,2022-04-18,2022-05-03,連續3日,9.84,9.87,,,9.87,14.81,11.52,-1.65,-6.51
4736,泰博,中,2022,2022-04-14,2022-05-03,連續3日,0.76,-1.89,,,9.81,11.51,13.58,5.09,-4.14
5309,系統電,小,2022,2022-04-14,2022-04-28,連續5日,0.69,0.80,,,-1.49,-7.77,-6.29,-6.63,-9.17
4133,亞諾法,小,2022,2022-04-13,2022-04-29,連續3日+當沖,6.41,-0.94,✅,🚫當沖條款,-4.95,8.43,-3.61,-4.28,-1.91
1453,大將,小,2022,2022-04-12,2022-04-26,連續3日,9.93,7.02,,,3.68,0.00,8.70,11.37,38.03
5603,陸海,小,2022,2022-03-31,2022-04-18,連續3日,2.24,0.00,✅,⭐,-1.20,9.98,7.78,14.57,6.51
3011,今皓,小,2022,2022-03-29,2022-04-14,連續3日,8.01,0.00,✅,⭐,-3.30,-1.10,10.44,24.73,16.69
6240,松崗,小,2022,2022-03-28,2022-04-13,連續3日,0.82,3.66,,,9.96,11.59,10.57,6.50,-10.71
6241,易通展,小,2022,2022-03-28,2022-04-13,連續3日,-0.79,1.32,,,2.37,-4.75,-5.54,-4.88,2.74
1432,大魯閣,小,2022,2022-03-24,2022-04-11,連續3日,9.83,9.46,,,-9.97,-23.02,-23.53,-33.50,-23.65
4804,大略-KY,小,2022,2022-03-21,2022-04-06,連續3日,-3.44,0.00,,,-3.95,-1.58,10.67,19.37,25.16
9105,泰金寶-DR,中,2022,2022-03-17,2022-03-31,其他,0.22,-4.96,,,-3.66,-4.74,-3.02,-4.74,0.54
2024,志聯,小,2022,2022-03-09,2022-03-23,連續3日,-9.86,1.51,,,0.38,-1.51,-6.60,-4.53,0.02
2936,客思達-KY,小,2022,2022-03-08,2022-03-22,連續3日,-0.13,0.00,,,-0.13,0.26,0.26,0.26,0.16
1435,中福,小,2022,2022-03-01,2022-03-15,連續3日,2.99,0.00,✅,🔒漲停買不到,9.96,31.95,7.05,18.46,5.49
2924,東凌-KY,小,2022,2022-03-01,2022-03-15,連續3日,9.88,9.94,,,9.94,32.81,7.73,-3.15,-2.80
9955,佳龍,小,2022,2022-02-25,2022-03-16,連續5日+當沖,9.83,-0.69,,,-8.78,-13.60,-15.49,-15.32,-8.09
2743,山富,小,2022,2022-02-24,2022-03-15,連續3日,9.90,4.84,,,6.72,-0.27,9.41,-3.63,-18.62
5301,寶得利,小,2022,2022-02-24,2022-03-11,連續3日,8.82,1.35,✅,,-8.11,-13.51,4.39,-10.81,11.41
2745,五福,小,2022,2022-02-23,2022-03-10,連續3日,-3.90,-0.14,,,9.57,8.84,5.80,-0.29,-9.09
5321,美而快,小,2022,2022-02-21,2022-03-10,連續5日,-0.70,1.76,,,4.58,1.41,-0.70,2.11,-5.41
3066,李洲,小,2022,2022-02-17,2022-03-04,連續3日,3.08,9.88,✅,,9.88,16.12,18.08,19.90,-3.43
2497,怡利電,中,2022,2022-02-14,2022-03-03,連續5日+當沖,4.17,-1.00,✅,🚫當沖條款,-5.50,3.00,9.50,17.50,12.87
3219,倚強科,小,2022,2022-02-09,2022-02-23,連續3日,0.43,0.43,,,-3.86,3.86,11.59,5.58,5.45
1529,樂士,小,2022,2022-02-08,2022-02-24,連續3日+當沖,10.00,6.35,,,1.20,11.49,10.46,9.78,1.34
2323,中環,中,2022,2022-01-06,2022-01-20,10日6次,3.88,-2.24,✅,⭐,-1.87,-1.87,-10.45,-8.96,-3.02
2359,所羅門,小,2022,2022-01-06,2022-01-20,10日6次,-0.93,-1.89,,,-3.77,-1.13,-5.47,-5.66,1.41
6228,全譜,小,2022,2022-01-04,2022-01-18,連續3日,0.00,7.49,,,-2.58,-9.37,-5.15,-8.67,-20.55
4755,三福化,中,2022,2022-01-03,2022-01-19,連續5日+當沖,-1.97,0.29,,,-2.87,-0.57,-10.03,-9.46,-13.34
