pair,branch_i,branch_j,d0,code,d1,period,i_net_amt_wan,i_influence_pct,j_net_amt_wan,j_influence_pct,d1_open,d1_high,d1_close,stop_price,stopped,frozen,short_ret_pct,abs20_excluded,success
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-02,2409,2026-06-03,out_of_sample,16354.21,0.9215,177686.635,10.0125,27.5,28.75,28.75,28.175,True,False,-2.4545,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,1409,2026-06-04,out_of_sample,1163.52,3.7361,3214.83,10.3228,29.95,29.95,27.3,32.634,False,False,8.8481,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,1504,2026-06-04,out_of_sample,7777.1,0.9989,45849.2,5.8887,83.5,89.6,87.0,89.474,True,False,-7.1545,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,1608,2026-06-04,out_of_sample,1903.02,1.5064,7166.86,5.6731,38.6,39.4,38.8,42.434,False,False,-0.5181,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,1609,2026-06-04,out_of_sample,1879.89,1.4587,10052.775,7.8003,43.6,44.65,43.0,45.423,False,False,1.3761,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,2349,2026-06-04,out_of_sample,1442.195,2.5425,6103.085,10.7594,16.0,16.1,14.9,17.395,False,False,6.875,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,2486,2026-06-04,out_of_sample,8215.75,2.5283,20525.45,6.3165,278.5,286.0,274.5,299.88,False,False,1.4363,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,3211,2026-06-04,out_of_sample,4454.4,0.6004,48905.6,6.5922,454.0,470.0,454.0,499.8,False,False,0.0,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-03,6163,2026-06-04,out_of_sample,2847.04,6.5206,2674.84,6.1262,56.8,59.0,55.5,61.838,False,False,2.2887,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-04,1514,2026-06-05,out_of_sample,14247.35,5.0787,54597.4,19.4622,145.5,145.5,135.0,160.72,False,False,7.2165,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,2454,2026-06-10,out_of_sample,34905.0,0.4855,538342.5,7.4874,4315.0,4520.0,4155.0,4821.6,False,False,3.708,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,3008,2026-06-10,out_of_sample,37684.5,4.3667,11266.5,1.3055,4180.0,4270.0,4130.0,4184.6,True,False,-0.11,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,3026,2026-06-10,out_of_sample,1718.6,1.3902,1586.4,1.2833,661.0,725.0,642.0,712.46,True,False,-7.7852,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,3221,2026-06-10,out_of_sample,792.36,0.4479,6792.57,3.8393,63.4,67.9,58.5,68.796,False,False,7.7287,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,6127,2026-06-10,out_of_sample,1139.68,0.1755,12838.16,1.977,83.2,91.2,77.0,90.258,True,False,-8.4832,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,6870,2026-06-10,out_of_sample,512.55,3.4965,874.35,5.9647,301.0,331.5,313.5,324.87,True,False,-7.9302,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,8046,2026-06-10,out_of_sample,20839.2,1.2491,76410.4,4.5801,894.0,912.0,847.0,984.9,False,False,5.2573,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-09,8150,2026-06-10,out_of_sample,2992.08,0.5446,12591.67,2.2917,92.8,102.0,88.3,102.9,False,False,4.8491,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-10,4113,2026-06-11,out_of_sample,198.0,3.6048,990.0,18.0239,16.5,18.15,16.55,17.787,True,False,-7.8,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-11,3532,2026-06-12,out_of_sample,297.0,0.9663,4692.6,15.2679,326.5,326.5,326.5,319.97,True,False,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-12,3026,2026-06-15,out_of_sample,12147.6,6.1961,28497.2,14.5355,840.0,840.0,840.0,823.2,True,True,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-15,3357,2026-06-16,out_of_sample,13427.4,3.0093,7921.2,1.7753,335.5,341.5,301.0,346.92,False,False,10.2832,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-15,5328,2026-06-16,out_of_sample,4184.845,3.4648,7154.735,5.9237,49.8,51.2,51.2,50.176,True,False,-0.755,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-16,6182,2026-06-17,out_of_sample,7500.7,3.6258,34314.9,16.5874,107.0,117.5,114.0,115.15,True,False,-7.6168,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-17,3041,2026-06-18,out_of_sample,95.7,0.6328,7154.3,47.3073,29.0,29.8,28.15,31.262,False,False,2.931,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-17,5425,2026-06-18,out_of_sample,4946.4,1.0939,18068.4,3.9957,118.5,118.5,118.5,116.13,True,True,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-18,2327,2026-06-22,out_of_sample,131868.0,1.347,191052.0,1.9516,1115.0,1120.0,1065.0,1161.3,False,False,4.4843,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-18,2344,2026-06-22,out_of_sample,72847.9,1.0222,343722.35,4.8232,229.5,233.5,222.0,235.2,False,False,3.268,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-18,2481,2026-06-22,out_of_sample,14240.0,7.4436,29728.0,15.5396,176.0,176.0,176.0,172.48,True,True,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-18,3481,2026-06-22,out_of_sample,74072.88,1.3816,401991.24,7.4979,69.4,69.9,66.0,69.384,True,False,0.0231,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-18,6789,2026-06-22,out_of_sample,1303.2,0.6015,5592.9,2.5816,579.0,593.0,555.0,585.06,True,False,-1.0466,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-18,8261,2026-06-22,out_of_sample,8406.5,13.4257,8750.5,13.9751,236.5,236.5,236.5,231.77,True,True,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,1303,2026-06-23,out_of_sample,15097.5,1.7415,51575.5,5.9493,157.0,165.0,154.5,164.15,True,False,-4.5541,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,2303,2026-06-23,out_of_sample,135600.0,12.8077,125552.0,11.8586,173.0,176.0,170.0,172.48,True,False,0.3006,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,2408,2026-06-23,out_of_sample,48227.5,1.0045,222604.0,4.6364,488.0,500.0,454.5,543.9,False,False,6.8648,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,2409,2026-06-23,out_of_sample,27251.475,3.0098,128745.81,14.2196,31.1,33.0,29.05,33.32,False,False,6.5916,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,2449,2026-06-23,out_of_sample,36510.3,1.3516,80173.5,2.968,338.5,353.5,329.5,365.05,False,False,2.6588,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,3189,2026-06-23,out_of_sample,27939.6,1.7466,177348.8,11.0864,780.0,788.0,727.0,857.5,False,False,6.7949,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,5347,2026-06-23,out_of_sample,15166.8,4.9044,56473.35,18.2615,201.5,201.5,186.5,206.29,False,False,7.4442,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-22,6770,2026-06-23,out_of_sample,18776.16,1.7423,147500.16,13.6873,82.8,86.1,78.6,87.906,False,False,5.0725,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-23,2369,2026-06-24,out_of_sample,6268.185,1.738,10326.69,2.8633,43.65,45.6,43.3,48.02,False,False,0.8018,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-23,3016,2026-06-24,out_of_sample,12139.0,9.6328,22173.5,17.5955,151.5,153.0,137.5,164.15,False,False,9.2409,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-24,2351,2026-06-25,out_of_sample,13050.0,5.2344,29449.5,11.8122,225.5,226.0,209.0,234.22,False,False,7.3171,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-25,3037,2026-06-26,out_of_sample,52224.0,1.5194,133212.0,3.8758,1000.0,1090.0,975.0,1097.6,False,False,2.5,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-25,3189,2026-06-26,out_of_sample,18432.4,0.5253,166460.0,4.744,828.0,893.0,797.0,875.14,True,False,-5.6932,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-25,8110,2026-06-26,out_of_sample,3141.04,0.87,12456.72,3.4502,63.6,63.9,57.0,68.11,False,False,10.3774,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-26,1718,2026-06-29,out_of_sample,4557.005,2.7711,14598.695,8.8775,11.85,12.25,12.25,12.005,True,False,-1.308,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-26,2484,2026-06-29,out_of_sample,9039.36,1.9912,21035.52,4.6337,76.8,77.2,69.2,82.712,False,False,9.8958,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-26,5328,2026-06-29,out_of_sample,8339.76,2.658,27644.76,8.8106,71.2,74.3,64.7,75.656,False,False,9.1292,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-29,4707,2026-06-30,out_of_sample,1751.34,3.0058,5129.79,8.8041,30.3,31.0,29.3,32.634,False,False,3.3003,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-30,2327,2026-07-01,out_of_sample,72960.0,1.1354,325128.0,5.0595,1200.0,1220.0,1140.0,1225.0,False,False,5.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-30,2352,2026-07-01,out_of_sample,4115.87,3.0216,15345.0,11.2651,34.1,34.75,32.35,36.75,False,False,5.132,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-30,3037,2026-07-01,out_of_sample,15943.0,0.4479,127009.0,3.5684,1085.0,1115.0,1040.0,1151.5,False,False,4.1475,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-30,3357,2026-07-01,out_of_sample,5072.1,4.6346,9570.0,8.7446,325.0,331.5,305.5,343.49,False,False,6.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-30,4958,2026-07-01,out_of_sample,5166.0,0.2728,52353.0,2.7646,641.0,659.0,603.0,679.14,False,False,5.9282,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-06-30,5328,2026-07-01,out_of_sample,5680.89,2.7618,15492.69,7.532,75.8,78.2,78.2,76.636,True,False,-1.1029,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,2375,2026-07-02,out_of_sample,9160.5,1.3826,25017.0,3.7759,225.5,237.0,217.0,250.39,False,False,3.7694,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,3563,2026-07-02,out_of_sample,2178.4,5.9192,1711.6,4.6508,780.0,838.0,809.0,837.9,True,False,-7.4231,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,4916,2026-07-02,out_of_sample,1001.25,0.5507,6345.0,3.4899,114.0,116.0,115.0,121.03,False,False,-0.8772,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,5328,2026-07-02,out_of_sample,6271.64,3.1968,7139.66,3.6393,81.0,84.6,81.9,84.28,True,False,-4.0494,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,6207,2026-07-02,out_of_sample,6440.0,4.7743,24101.7,17.8678,156.0,172.0,152.0,173.46,False,False,2.5641,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,6515,2026-07-02,out_of_sample,7112.0,2.9803,29337.0,12.2935,8830.0,9560.0,9310.0,9579.5,False,False,-5.436,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-01,8043,2026-07-02,out_of_sample,10096.2,2.3624,23962.5,5.6071,208.0,221.5,197.0,229.32,False,False,5.2885,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,2484,2026-07-03,out_of_sample,10506.46,1.7879,27336.09,4.6519,93.9,96.4,96.4,94.472,True,False,-0.6092,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,3289,2026-07-03,out_of_sample,6286.5,3.4322,20859.75,11.3886,189.0,191.0,180.0,205.31,False,False,4.7619,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,3317,2026-07-03,out_of_sample,2714.67,2.9983,10197.04,11.2623,97.3,102.0,96.2,104.86,False,False,1.1305,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,3661,2026-07-03,out_of_sample,39649.5,1.9435,79299.0,3.887,4880.0,4890.0,4650.0,5272.4,False,False,4.7131,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,4989,2026-07-03,out_of_sample,4140.6,1.7494,24099.9,10.182,99.6,110.5,110.5,108.29,True,False,-8.7249,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,6182,2026-07-03,out_of_sample,3549.15,0.3065,85016.25,7.3428,153.0,163.0,163.0,159.74,True,False,-4.4052,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,6525,2026-07-03,out_of_sample,549.45,0.8965,17199.45,28.0645,163.5,183.0,183.0,179.34,True,False,-9.6881,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-02,6548,2026-07-03,out_of_sample,2101.92,1.9319,10844.82,9.9675,90.6,93.2,91.6,97.608,False,False,-1.1038,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-03,1313,2026-07-06,out_of_sample,1328.47,2.4419,4014.01,7.3782,14.5,14.5,13.55,15.386,False,False,6.5517,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-03,2634,2026-07-06,out_of_sample,3054.0,1.1259,21018.0,7.7482,63.4,64.5,60.3,64.68,False,False,4.8896,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-03,3042,2026-07-06,out_of_sample,24103.2,1.0961,57842.7,2.6304,250.0,250.0,224.5,268.03,False,False,10.2,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-03,4989,2026-07-06,out_of_sample,6917.3,1.4531,7293.0,1.532,116.0,117.5,111.0,119.07,False,False,4.3103,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-03,4991,2026-07-06,out_of_sample,9132.4,3.7948,20923.6,8.6944,578.0,586.0,521.0,622.3,False,False,9.8616,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-03,6890,2026-07-06,out_of_sample,190.8,1.3102,3455.6,23.7292,218.5,233.0,212.5,228.34,True,False,-4.5034,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-06,6138,2026-07-07,out_of_sample,5104.0,3.6423,13948.0,9.9536,434.5,436.0,396.0,474.32,False,False,8.8608,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-06,8261,2026-07-07,out_of_sample,6300.8,5.4737,23408.0,20.3354,357.0,380.5,342.0,379.26,True,False,-6.2353,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-07,6919,2026-07-08,out_of_sample,3080.0,2.6297,17105.0,14.6042,110.5,111.0,104.5,118.58,False,False,5.4299,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-08,4931,2026-07-09,out_of_sample,7208.0,1.5883,30844.8,6.7967,274.5,275.0,255.0,293.02,False,False,7.1038,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-08,6182,2026-07-09,out_of_sample,18544.0,0.8683,96800.0,4.5323,161.0,175.0,172.5,172.48,True,False,-7.1304,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-09,6488,2026-07-13,out_of_sample,30375.0,3.2995,112185.0,12.1861,1485.0,1485.0,1485.0,1455.3,True,True,2.0,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-09,8042,2026-07-13,out_of_sample,694.2,0.5457,2954.8,2.3229,176.5,177.0,160.5,191.59,False,False,9.0652,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-13,5483,2026-07-14,out_of_sample,18288.5,5.1502,7685.8,2.1644,232.5,253.0,253.0,249.41,True,False,-7.2731,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-13,6182,2026-07-14,out_of_sample,17888.8,1.3271,10630.95,0.7887,185.0,194.5,186.5,203.84,False,False,-0.8108,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-13,6488,2026-07-14,out_of_sample,9652.5,3.0747,15444.0,4.9196,1495.0,1575.0,1515.0,1597.4,False,False,-1.3378,False,False
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-15,8046,2026-07-16,out_of_sample,33818.5,1.2673,57873.5,2.1687,1405.0,1415.0,1275.0,1523.9,False,False,9.2527,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-16,2484,2026-07-17,out_of_sample,8601.6,2.2349,20204.8,5.2497,86.5,87.4,80.7,96.53,False,False,6.7052,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-21,2454,2026-07-22,out_of_sample,24222.0,0.8787,73767.0,2.676,4000.0,4000.0,3850.0,3954.3,True,False,1.1425,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-21,2634,2026-07-22,out_of_sample,16981.25,2.6393,52702.65,8.1912,73.0,75.3,64.4,77.028,False,False,11.7808,False,True
統一-城中 x 富邦/富邦證券(裸名稱),統一-城中,富邦/富邦證券(裸名稱),2026-07-21,3189,2026-07-22,out_of_sample,29840.0,6.1617,32451.0,6.7008,804.0,819.0,796.0,803.6,True,False,0.0498,False,True
