event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
8942_2012-05-15,8942,2012-05-15,-21,-0.033333333333333326,0.0537109375,-0.08704427083333333
8942_2012-05-15,8942,2012-05-15,-20,-0.026666666666666727,0.05078124999999978,-0.0774479166666665
8942_2012-05-15,8942,2012-05-15,-19,-0.04166666666666663,0.033203125,-0.07486979166666663
8942_2012-05-15,8942,2012-05-15,-18,-0.050000000000000044,0.03515625,-0.08515625000000004
8942_2012-05-15,8942,2012-05-15,-17,-0.050000000000000044,0.03613281249999978,-0.08613281249999982
8942_2012-05-15,8942,2012-05-15,-16,-0.04833333333333334,0.0224609375,-0.07079427083333334
8942_2012-05-15,8942,2012-05-15,-15,-0.046666666666666634,0.021484374999999778,-0.06815104166666641
8942_2012-05-15,8942,2012-05-15,-14,-0.0033333333333334103,0.0234375,-0.02677083333333341
8942_2012-05-15,8942,2012-05-15,-13,0.03833333333333333,0.029296875,0.00903645833333333
8942_2012-05-15,8942,2012-05-15,-12,0.011666666666666714,0.021484374999999778,-0.009817708333333064
8942_2012-05-15,8942,2012-05-15,-11,0.018333333333333313,0.01953125,-0.0011979166666666874
8942_2012-05-15,8942,2012-05-15,-10,0.008333333333333304,0.016601562499999778,-0.008268229166666474
8942_2012-05-15,8942,2012-05-15,-9,0.030000000000000027,0.0419921875,-0.011992187499999973
8942_2012-05-15,8942,2012-05-15,-8,0.030000000000000027,0.037109375,-0.007109374999999973
8942_2012-05-15,8942,2012-05-15,-7,0.030000000000000027,0.0390625,-0.009062499999999973
8942_2012-05-15,8942,2012-05-15,-6,0.018333333333333313,0.016601562499999778,0.0017317708333335347
8942_2012-05-15,8942,2012-05-15,-5,0.014999999999999902,0.016601562499999778,-0.0016015624999998757
8942_2012-05-15,8942,2012-05-15,-4,0.020000000000000018,0.009765625,0.010234375000000018
8942_2012-05-15,8942,2012-05-15,-3,0.018333333333333313,0.009765625,0.008567708333333313
8942_2012-05-15,8942,2012-05-15,-2,0.0016666666666667052,-0.000976562500000111,0.002643229166666816
8942_2012-05-15,8942,2012-05-15,-1,0.0,0.0,0.0
8942_2012-05-15,8942,2012-05-15,0,0.0033333333333334103,0.0,0.0033333333333334103
8942_2012-05-15,8942,2012-05-15,1,0.016666666666666607,-0.01953125,0.03619791666666661
8942_2012-05-15,8942,2012-05-15,2,0.013333333333333197,-0.007812500000000111,0.021145833333333308
8942_2012-05-15,8942,2012-05-15,3,-0.03166666666666662,-0.029882812500000022,-0.0017838541666665986
8942_2012-05-15,8942,2012-05-15,4,-0.023333333333333317,-0.0244140625,0.001080729166666683
8942_2012-05-15,8942,2012-05-15,5,-0.020000000000000018,-0.01562500000000011,-0.004374999999999907
8942_2012-05-15,8942,2012-05-15,6,-0.020000000000000018,-0.033398437500000044,0.013398437500000027
8942_2012-05-15,8942,2012-05-15,7,-0.0033333333333334103,-0.03554687499999998,0.03221354166666657
8942_2012-05-15,8942,2012-05-15,8,-0.015000000000000013,-0.04277343750000007,0.027773437500000053
8942_2012-05-15,8942,2012-05-15,9,-0.0016666666666667052,-0.03378906250000002,0.03212239583333332
8942_2012-05-15,8942,2012-05-15,10,0.026666666666666616,-0.009765625,0.036432291666666616
8942_2012-05-15,8942,2012-05-15,11,0.040000000000000036,-0.021484375,0.061484375000000036
8942_2012-05-15,8942,2012-05-15,12,0.04166666666666674,-0.02050781250000011,0.06217447916666685
8942_2012-05-15,8942,2012-05-15,13,0.013333333333333197,-0.04003906250000011,0.05337239583333331
8942_2012-05-15,8942,2012-05-15,14,0.0016666666666667052,-0.06875000000000009,0.0704166666666668
8942_2012-05-15,8942,2012-05-15,15,0.0,-0.05664062500000011,0.05664062500000011
8942_2012-05-15,8942,2012-05-15,16,-0.01666666666666672,-0.05019531249999998,0.03352864583333326
8942_2012-05-15,8942,2012-05-15,17,-0.023333333333333317,-0.048046875000000044,0.024713541666666727
8942_2012-05-15,8942,2012-05-15,18,-0.029999999999999916,-0.0625,0.032500000000000084
8942_2012-05-15,8942,2012-05-15,19,-0.023333333333333317,-0.043164062500000044,0.019830729166666727
8942_2012-05-15,8942,2012-05-15,20,-0.01666666666666672,-0.05058593750000007,0.03391927083333335
8942_2012-05-15,8942,2012-05-15,21,-0.020000000000000018,-0.04863281250000007,0.02863281250000005
8942_2012-05-15,8942,2012-05-15,22,-0.020000000000000018,-0.04726562499999998,0.02726562499999996
8942_2012-05-15,8942,2012-05-15,23,-0.010000000000000009,-0.03515625000000011,0.025156250000000102
8942_2012-05-15,8942,2012-05-15,24,0.010000000000000009,-0.01953125,0.02953125000000001
8942_2012-05-15,8942,2012-05-15,25,-0.0050000000000000044,-0.025195312500000067,0.020195312500000062
8942_2012-05-15,8942,2012-05-15,26,-0.011666666666666714,-0.0146484375,0.002981770833333286
8942_2012-05-15,8942,2012-05-15,27,-0.006666666666666599,-0.02050781250000011,0.013841145833333512
8942_2012-05-15,8942,2012-05-15,28,-0.011666666666666714,-0.032031249999999956,0.02036458333333324
8942_2012-05-15,8942,2012-05-15,29,-0.013333333333333308,-0.0390625,0.025729166666666692
8942_2012-05-15,8942,2012-05-15,30,-0.021666666666666612,-0.043164062500000044,0.021497395833333433
8942_2012-05-15,8942,2012-05-15,31,-0.021666666666666612,-0.0341796875,0.012513020833333388
8942_2012-05-15,8942,2012-05-15,32,-0.018333333333333313,-0.03261718749999998,0.014283854166666665
8942_2012-05-15,8942,2012-05-15,33,-0.0050000000000000044,-0.01953125,0.014531249999999996
8942_2012-05-15,8942,2012-05-15,34,0.013333333333333197,-0.01171875,0.025052083333333197
