code,name,lock_start,lock_end,lock_days,d1,entry_day,entry_open,entry_o,entry_h,entry_l,entry_c,base_ret,tp2_ret,tp2_hit,censored,entry_is_ceiling,citycenter_overlap,cum_net_buy_ntd,flip_ratio,year
3227,原相,2019-05-10,2019-05-10,1,2019-05-13,2019-05-13,126.0,126.0,126.5,121.5,124.5,1.1904761904761905,1.999999999999997,True,False,False,False,56628000.0,0.0,2019
2383,台光電,2019-07-01,2019-07-01,1,2019-07-02,2019-07-02,101.5,101.5,104.5,101.0,102.5,-0.9852216748768472,-0.9852216748768473,False,False,False,False,48410000.0,0.3493596364387523,2019
3034,聯詠,2019-07-01,2019-07-01,1,2019-07-02,2019-07-02,190.0,190.0,190.5,184.0,185.0,2.631578947368421,2.0000000000000058,True,False,False,False,193610000.0,0.0554206910800062,2019
3037,欣興,2019-07-01,2019-07-01,1,2019-07-02,2019-07-02,38.6,38.6,39.2,38.0,38.5,0.259067357512957,0.259067357512957,False,False,False,False,57815000.0,0.0,2019
3376,新日興,2019-09-02,2019-09-02,1,2019-09-03,2019-09-03,131.5,131.5,131.5,124.5,124.5,5.323193916349809,1.9999999999999967,True,False,False,False,43164000.0,0.0,2019
2313,華通,2019-09-05,2019-09-05,1,2019-09-06,2019-09-06,37.4,37.4,38.05,36.85,37.0,1.0695187165775364,1.0695187165775364,False,False,False,False,88023000.0,-0.0,2019
3661,世芯-KY,2019-11-08,2019-11-08,1,2019-11-11,2019-11-11,211.5,211.5,213.0,198.0,203.0,4.018912529550828,1.9999999999999951,True,False,False,False,81396000.0,-0.0,2019
4938,和碩,2019-11-08,2019-11-08,1,2019-11-11,2019-11-11,67.6,67.6,67.9,66.0,66.7,1.3313609467455496,2.0000000000000058,True,False,False,False,91662600.0,-0.0,2019
2409,友達,2019-12-09,2019-12-09,1,2019-12-10,2019-12-10,9.07,9.07,9.51,9.02,9.38,-3.417861080485121,-3.417861080485121,False,False,False,False,91925400.0,0.0,2019
3548,兆利,2019-12-30,2019-12-30,1,2019-12-31,2019-12-31,93.9,93.9,99.0,93.9,95.3,-1.490947816826402,-1.4909478168264019,False,False,False,False,57288000.0,1.0347123306800723,2019
3218,大學光,2020-01-31,2020-01-31,1,2020-02-03,2020-02-03,88.0,88.0,93.5,86.1,86.5,1.7045454545454544,2.0000000000000058,True,False,False,False,85828000.0,1.005813953488372,2020
4968,立積,2020-02-04,2020-02-04,1,2020-02-05,2020-02-05,159.0,159.0,163.0,150.5,150.5,5.345911949685535,2.000000000000004,True,False,False,False,51480000.0,0.9413558663558664,2020
5269,祥碩,2020-02-06,2020-02-06,1,2020-02-07,2020-02-07,947.0,947.0,947.0,896.0,910.0,3.907074973600845,2.0000000000000058,True,False,False,False,41194000.0,0.2209059571782298,2020
4967,十銓,2020-02-14,2020-02-14,1,2020-02-17,2020-02-17,39.6,39.6,40.1,38.55,38.55,2.6515151515151625,2.000000000000004,True,False,False,False,41545200.0,0.3210551399439646,2020
8046,南電,2020-02-21,2020-02-21,1,2020-02-24,2020-02-24,55.1,55.1,57.0,54.2,56.9,-3.2667876588021727,-3.2667876588021727,False,False,False,False,129902400.0,0.1690761679537868,2020
4121,優盛,2020-02-21,2020-02-24,2,2020-02-25,2020-02-25,17.75,17.75,18.15,16.5,16.65,6.197183098591557,2.0000000000000027,True,False,False,False,41917500.0,1.0792163177670422,2020
4171,瑞基,2020-02-26,2020-03-02,3,2020-03-03,2020-03-03,96.6,96.6,103.0,85.2,94.5,2.1739130434782554,2.0000000000000027,True,False,False,False,47824600.0,0.7587726818415627,2020
8271,宇瞻,2020-03-05,2020-03-05,1,2020-03-06,2020-03-06,47.8,47.8,49.4,46.9,47.65,0.3138075313807502,0.3138075313807502,False,False,False,False,58032600.0,0.9721708143353908,2020
6547,高端疫苗,2020-03-16,2020-03-16,1,2020-03-17,2020-03-17,45.0,45.0,46.1,43.2,45.95,-2.1111111111111174,1.999999999999997,True,False,False,False,41965899.99999999,1.0927467300832343,2020
3008,大立光,2020-03-20,2020-03-20,1,2020-03-23,2020-03-23,3400.0,3400.0,3630.0,3350.0,3450.0,-1.4705882352941175,-1.4705882352941175,False,False,False,False,185900000.0,0.0,2020
6462,神盾,2020-03-20,2020-03-20,1,2020-03-23,2020-03-23,131.0,131.0,134.5,126.5,134.0,-2.2900763358778624,2.0000000000000036,True,False,False,False,44055000.0,0.6722051980478947,2020
2404,漢唐,2020-03-25,2020-03-25,1,2020-03-26,2020-03-26,168.5,168.5,169.0,160.0,161.0,4.451038575667656,2.0000000000000027,True,False,False,False,78952500.0,-0.0,2020
3680,家登,2020-03-24,2020-03-26,3,2020-03-27,2020-03-27,133.5,133.5,140.0,125.5,129.0,3.3707865168539324,2.000000000000012,True,False,False,False,63053500.0,-0.0,2020
2379,瑞昱,2020-03-31,2020-03-31,1,2020-04-01,2020-04-01,217.0,217.0,220.5,210.0,213.0,1.8433179723502304,2.0000000000000013,True,False,False,False,111435000.0,0.0,2020
2408,南亞科,2020-04-07,2020-04-07,1,2020-04-08,2020-04-08,61.5,61.5,64.0,60.9,63.4,-3.089430894308941,-3.089430894308941,False,False,False,False,75330000.0,-0.0,2020
6173,信昌電,2020-04-08,2020-04-08,1,2020-04-09,2020-04-09,52.3,52.3,54.1,51.2,51.6,1.3384321223709288,1.9999999999999991,True,False,False,False,46289100.00000001,1.0077188798226795,2020
8436,大江,2020-04-14,2020-04-14,1,2020-04-15,2020-04-15,226.0,226.0,233.0,223.5,228.5,-1.106194690265487,-1.1061946902654867,False,False,False,False,70929000.0,1.037333107755643,2020
3042,晶技,2020-04-16,2020-04-16,1,2020-04-17,2020-04-17,63.2,63.2,66.3,61.3,62.6,0.9493670886075972,2.0000000000000044,True,False,False,False,53240000.0,1.2028512396694215,2020
3669,圓展,2020-04-16,2020-04-16,1,2020-04-17,2020-04-17,30.9,30.9,31.7,28.55,29.0,6.148867313915853,2.000000000000007,True,False,False,False,39677299.99999999,0.7075078193324648,2020
6547,高端疫苗,2020-04-20,2020-04-20,1,2020-04-21,2020-04-21,47.3,47.3,47.35,44.5,47.0,0.6342494714587678,1.9999999999999958,True,False,False,False,47804200.0,0.5073194405512487,2020
1325,恆大,2020-04-22,2020-04-22,1,2020-04-23,2020-04-23,60.5,60.5,65.0,58.4,63.5,-4.958677685950414,2.0000000000000013,True,False,False,False,41854400.0,1.0908411063114034,2020
1515,力山,2020-04-27,2020-04-27,1,2020-04-28,2020-04-28,69.7,69.7,71.5,66.5,68.5,1.721664275466288,2.0000000000000075,True,False,False,False,52650400.0,0.9549595064804826,2020
3680,家登,2020-04-30,2020-04-30,1,2020-05-04,2020-05-04,162.0,162.0,182.0,160.0,176.5,-8.950617283950617,-8.950617283950617,False,False,False,False,46287000.0,1.0143020718560287,2020
4133,亞諾法,2020-05-05,2020-05-05,1,2020-05-06,2020-05-07,52.6,51.0,52.5,48.15,51.5,-0.9803921568627452,2.000000000000006,True,False,True,False,47754300.0,1.0209551809994073,2020
1732,毛寶,2020-05-04,2020-05-06,3,2020-05-07,2020-05-07,42.15,42.15,42.2,35.7,36.5,13.404507710557528,2.0000000000000084,True,False,False,False,47891100.0,0.9084777756201048,2020
2421,建準,2020-05-08,2020-05-08,1,2020-05-11,2020-05-11,47.5,47.5,49.9,46.5,48.0,-1.0526315789473684,2.0000000000000058,True,False,False,False,39891799.99999999,1.1912222562030297,2020
2342,茂矽,2020-05-11,2020-05-11,1,2020-05-12,2020-05-12,28.0,28.0,30.0,27.7,29.3,-4.642857142857145,-4.642857142857145,False,False,False,False,54490800.0,1.0732600732600732,2020
3176,基亞,2020-05-18,2020-05-18,1,2020-05-19,2020-05-19,64.2,64.2,68.6,62.4,68.5,-6.697819314641739,1.9999999999999982,True,False,False,False,51729600.0,1.0977564102564104,2020
6706,惠特,2020-05-20,2020-05-20,1,2020-05-21,2020-05-21,145.0,145.0,160.0,143.0,151.0,-4.137931034482759,-4.137931034482759,False,False,False,False,65047500.0,1.114262654214228,2020
8403,盛弘,2020-05-20,2020-05-20,1,2020-05-21,2020-05-21,45.7,45.7,48.4,44.5,46.0,-0.6564551422319412,2.000000000000003,True,False,False,False,44211399.99999999,0.0,2020
3515,華擎,2020-05-21,2020-05-21,1,2020-05-22,2020-05-22,145.0,145.0,146.5,137.0,139.0,4.137931034482759,2.000000000000004,True,False,False,False,99968000.0,0.9760923495518566,2020
3680,家登,2020-05-21,2020-05-21,1,2020-05-22,2020-05-22,215.5,215.5,230.5,213.0,229.0,-6.264501160092808,-6.2645011600928076,False,False,False,False,123270000.0,0.0,2020
5215,科嘉-KY,2020-05-25,2020-05-25,1,2020-05-26,2020-05-26,94.4,94.4,97.4,92.3,94.5,-0.1059322033898244,2.0000000000000058,True,False,False,False,41843200.0,1.0546875,2020
2368,金像電,2020-05-26,2020-05-26,1,2020-05-27,2020-05-27,37.8,37.8,39.55,36.6,36.9,2.3809523809523774,2.000000000000001,True,False,False,False,59559300.0,1.4088580624688334,2020
4133,亞諾法,2020-05-29,2020-05-29,1,2020-06-01,2020-06-01,72.8,72.8,74.0,67.7,68.3,6.181318681318682,2.000000000000004,True,False,False,False,71154000.0,0.9454914692076342,2020
6223,旺矽,2020-06-01,2020-06-01,1,2020-06-02,2020-06-02,87.8,87.8,87.8,82.0,83.6,4.7835990888382725,2.0000000000000004,True,False,False,False,73752000.0,0.7685323787829481,2020
3373,熱映,2020-06-03,2020-06-03,1,2020-06-04,2020-06-04,145.5,145.5,151.5,137.0,141.0,3.0927835051546397,1.9999999999999976,True,False,False,False,72270000.0,0.9657534246575342,2020
3661,世芯-KY,2020-06-03,2020-06-03,1,2020-06-04,2020-06-04,333.0,333.0,357.0,330.0,340.5,-2.2522522522522523,-2.2522522522522523,False,False,False,False,71176000.0,0.8850244464426211,2020
2316,楠梓電,2020-06-04,2020-06-04,1,2020-06-05,2020-06-05,33.25,33.25,33.3,32.15,32.6,1.954887218045109,1.9999999999999973,True,False,False,False,49775250.0,0.5822451921386633,2020
8028,昇陽半導體,2020-06-05,2020-06-05,1,2020-06-08,2020-06-08,58.8,58.8,62.7,57.2,59.8,-1.7006802721088436,2.0000000000000036,True,False,False,False,79718400.00000001,1.3442517662170836,2020
6547,高端疫苗,2020-06-09,2020-06-10,2,2020-06-11,2020-06-11,104.5,104.5,106.0,95.0,96.0,8.133971291866029,2.000000000000003,True,False,False,False,73669500.0,1.0060065563089202,2020
8046,南電,2020-06-10,2020-06-10,1,2020-06-11,2020-06-11,66.0,66.0,69.2,65.4,65.9,0.1515151515151429,0.15151515151514292,False,False,False,False,91420000.0,-0.0,2020
4167,松瑞藥,2020-06-15,2020-06-15,1,2020-06-16,2020-06-16,41.3,41.3,43.65,41.15,42.75,-3.5108958837772466,-3.5108958837772466,False,False,False,False,63083300.0,1.0429424269180592,2020
6231,系微,2020-06-16,2020-06-16,1,2020-06-17,2020-06-17,92.8,92.8,97.4,91.0,94.1,-1.4008620689655142,-1.4008620689655142,False,False,False,False,58201200.0,1.0250544662309369,2020
1760,寶齡富錦,2020-06-17,2020-06-17,1,2020-06-18,2020-06-18,139.5,139.5,145.5,137.5,138.5,0.7168458781362007,0.7168458781362007,False,False,False,False,134750000.0,1.0021335807050094,2020
1701,,2020-06-17,2020-06-18,2,2020-06-19,2020-06-19,28.0,28.0,28.6,26.25,26.55,5.178571428571426,2.000000000000008,True,False,False,False,53093600.00000001,0.9966201199391262,2020
6278,台表科,2020-06-18,2020-06-18,1,2020-06-19,2020-06-19,128.0,128.0,135.5,124.0,124.5,2.734375,2.0000000000000018,True,False,False,False,104290500.0,0.0,2020
1752,南光,2020-06-22,2020-06-22,1,2020-06-23,2020-06-23,58.9,58.9,60.0,55.5,55.9,5.093378607809847,2.000000000000007,True,False,False,False,70148400.0,0.804053976997337,2020
6683,雍智科技,2020-06-23,2020-06-23,1,2020-06-24,2020-06-24,288.0,288.0,306.5,288.0,304.0,-5.555555555555555,-5.555555555555555,False,False,False,False,42129000.0,0.0,2020
3374,精材,2020-06-23,2020-06-24,2,2020-06-29,2020-06-29,105.0,105.0,116.0,103.0,115.0,-9.523809523809524,-9.523809523809524,False,False,False,False,135116600.0,0.8936725761305421,2020
1325,恆大,2020-06-29,2020-06-29,1,2020-06-30,2020-06-30,172.0,172.0,175.0,160.5,165.0,4.069767441860465,1.9999999999999987,True,False,False,False,79344000.0,1.0231397459165157,2020
1760,寶齡富錦,2020-06-29,2020-06-29,1,2020-06-30,2020-06-30,141.0,141.0,141.0,131.5,131.5,6.73758865248227,1.9999999999999951,True,False,False,False,93720000.0,0.926056338028169,2020
6491,晶碩,2020-07-01,2020-07-01,1,2020-07-02,2020-07-02,199.0,199.0,210.0,194.0,197.0,1.0050251256281406,1.999999999999995,True,False,False,False,82005000.0,1.0233766233766233,2020
3034,聯詠,2020-07-03,2020-07-03,1,2020-07-06,2020-07-06,266.0,266.0,282.0,265.0,281.5,-5.827067669172932,-5.827067669172932,False,False,False,False,83620500.0,-0.0,2020
3163,波若威,2020-07-06,2020-07-06,1,2020-07-07,2020-07-07,61.8,61.8,65.5,57.2,59.0,4.530744336569574,2.000000000000007,True,False,False,False,97102600.0,1.1009797883887764,2020
4919,新唐,2020-07-07,2020-07-07,1,2020-07-08,2020-07-08,48.0,48.0,49.35,46.8,47.45,1.1458333333333273,2.0000000000000018,True,False,False,False,113148250.0,1.0463065049614113,2020
3552,同致,2020-07-08,2020-07-08,1,2020-07-09,2020-07-09,63.0,63.0,67.9,62.8,66.0,-4.761904761904762,-4.761904761904762,False,False,False,False,54843400.0,1.0650324378138485,2020
3289,宜特,2020-07-09,2020-07-09,1,2020-07-10,2020-07-10,76.0,76.0,77.8,68.0,68.3,10.131578947368425,1.999999999999995,True,False,False,False,138769000.0,0.7451678689044383,2020
6203,海韻電,2020-07-13,2020-07-13,1,2020-07-14,2020-07-14,78.5,78.5,80.9,76.3,77.7,1.0191082802547733,2.0000000000000093,True,False,False,False,62605200.0,0.995370991547028,2020
3535,晶彩科,2020-07-15,2020-07-15,1,2020-07-16,2020-07-16,22.95,22.95,23.5,21.2,21.75,5.228758169934638,1.9999999999999982,True,False,False,False,66452000.0,0.4539705351230964,2020
3669,圓展,2020-07-17,2020-07-17,1,2020-07-20,2020-07-20,50.0,50.0,51.1,45.0,45.9,8.200000000000003,2.0,True,False,False,False,73086050.0,0.3221777616932369,2020
1325,恆大,2020-07-20,2020-07-20,1,2020-07-21,2020-07-21,155.0,155.0,156.5,147.5,151.5,2.258064516129032,1.9999999999999962,True,False,False,False,55685000.0,0.5658974589207147,2020
8046,南電,2020-07-21,2020-07-21,1,2020-07-22,2020-07-22,92.6,92.6,98.7,90.5,96.5,-4.21166306695465,2.000000000000004,True,False,False,False,94290000.0,1.064375861703256,2020
2303,聯電,2020-07-23,2020-07-23,1,2020-07-24,2020-07-24,19.8,19.8,20.3,19.5,19.75,0.2525252525252561,0.2525252525252561,False,False,False,False,66874500.0,-0.0,2020
2342,茂矽,2020-07-23,2020-07-23,1,2020-07-24,2020-07-24,35.4,35.4,35.6,31.6,32.75,7.485875706214686,1.9999999999999956,True,False,False,False,102795000.0,0.5256821829855538,2020
6187,萬潤,2020-07-27,2020-07-27,1,2020-07-28,2020-07-28,60.4,60.4,64.0,54.8,55.8,7.615894039735102,1.9999999999999973,True,False,False,False,42729300.0,0.9441624365482234,2020
6732,昇佳電子,2020-07-31,2020-07-31,1,2020-08-03,2020-08-03,818.0,818.0,840.0,795.0,796.0,2.689486552567237,2.0000000000000018,True,False,False,False,201939000.0,-0.0,2020
1526,日馳,2020-07-31,2020-08-03,2,2020-08-04,2020-08-04,43.3,43.3,45.2,40.2,40.5,6.466512702078515,1.9999999999999993,True,False,False,False,57372400.0,0.998868794054284,2020
6209,今國光,2020-08-03,2020-08-03,1,2020-08-04,2020-08-04,39.3,39.3,40.95,36.95,38.1,3.0534351145038063,2.0000000000000036,True,False,False,False,93619200.0,0.9921875,2020
2417,圓剛,2020-08-04,2020-08-04,1,2020-08-05,2020-08-05,39.3,39.3,42.4,38.35,41.35,-5.216284987277365,2.0000000000000036,True,False,False,False,41421600.0,0.9783060045966356,2020
4133,亞諾法,2020-07-30,2020-08-05,5,2020-08-06,2020-08-06,95.6,95.6,100.5,86.0,86.0,10.041841004184096,2.0000000000000067,True,False,False,False,50488300.0,1.1276275889661564,2020
3576,聯合再生,2020-08-10,2020-08-10,1,2020-08-11,2020-08-11,10.35,10.35,10.55,9.31,9.51,8.115942028985506,2.000000000000007,True,False,False,False,65518700.0,0.7401167910840721,2020
2368,金像電,2020-08-12,2020-08-12,1,2020-08-13,2020-08-13,49.55,49.55,52.5,47.6,52.2,-5.348133198789114,1.9999999999999993,True,False,False,False,101943000.0,0.3732850710691268,2020
3017,奇鋐,2020-08-12,2020-08-13,2,2020-08-14,2020-08-14,56.0,56.0,57.5,54.1,56.6,-1.071428571428574,2.000000000000008,True,False,False,False,97205600.0,-0.0,2020
1762,中化生,2020-08-14,2020-08-14,1,2020-08-17,2020-08-17,59.2,59.2,59.3,55.8,56.1,5.236486486486489,2.0000000000000075,True,False,False,False,69264000.0,1.0108108108108107,2020
3712,永崴投控,2020-08-17,2020-08-17,1,2020-08-18,2020-08-18,41.85,41.85,44.45,41.4,43.4,-3.7037037037036966,-3.7037037037036966,False,False,False,False,72567300.0,0.6261745993029917,2020
5469,瀚宇博,2020-08-17,2020-08-17,1,2020-08-18,2020-08-18,49.65,49.65,51.4,48.1,48.15,3.0211480362537766,2.000000000000004,True,False,False,False,101087400.0,0.8430872690364971,2020
6547,高端疫苗,2020-08-18,2020-08-18,1,2020-08-19,2020-08-19,101.5,101.5,105.0,99.4,100.0,1.477832512315271,2.000000000000001,True,False,False,False,74541599.99999999,0.9591959389119634,2020
3017,奇鋐,2020-08-19,2020-08-19,1,2020-08-20,2020-08-20,63.7,63.7,65.7,56.7,58.5,8.163265306122453,2.0000000000000013,True,False,False,False,77304099.99999999,0.7181572516852277,2020
3679,新至陞,2020-08-19,2020-08-19,1,2020-08-20,2020-08-20,103.0,103.0,103.0,92.3,92.3,10.38834951456311,2.000000000000002,True,False,False,False,51147500.0,0.4926516447529204,2020
4157,太景*-KY,2020-08-19,2020-08-19,1,2020-08-20,2020-08-20,25.75,25.75,26.65,23.05,23.95,6.990291262135925,2.000000000000002,True,False,False,False,89420800.0,0.9301901794660749,2020
6598,ABC-KY,2020-08-18,2020-08-20,3,2020-08-21,2020-08-21,130.5,130.5,142.5,126.0,134.0,-2.681992337164751,1.9999999999999998,True,False,False,False,49995000.0,0.0,2020
3293,鈊象,2020-08-21,2020-08-21,1,2020-08-24,2020-08-24,852.0,852.0,893.0,820.0,838.0,1.643192488262911,1.9999999999999958,True,False,False,False,45198000.0,1.965308199477853,2020
9802,鈺齊-KY,2020-08-21,2020-08-21,1,2020-08-24,2020-08-24,132.0,132.0,137.0,127.5,134.5,-1.893939393939394,2.000000000000011,True,False,False,False,83952000.0,0.0,2020
3708,上緯投控,2020-08-21,2020-08-24,2,2020-08-25,2020-08-25,121.5,121.5,127.5,120.0,124.0,-2.05761316872428,-2.05761316872428,False,False,False,False,71258000.0,0.3045272109798198,2020
6125,廣運,2020-08-25,2020-08-25,1,2020-08-26,2020-08-26,26.8,26.8,27.85,25.45,25.75,3.917910447761196,2.000000000000005,True,False,False,False,63822500.0,1.0155156880410514,2020
6492,生華科,2020-08-27,2020-08-28,2,2020-08-31,2020-09-01,197.0,170.0,182.5,166.0,180.5,-6.176470588235294,2.0000000000000036,True,False,True,False,87055000.0,1.09775429326288,2020
1598,岱宇,2020-08-31,2020-08-31,1,2020-09-01,2020-09-01,139.0,139.0,147.5,135.0,137.5,1.079136690647482,2.000000000000001,True,False,False,False,71881500.0,0.0,2020
4721,美琪瑪,2020-08-31,2020-08-31,1,2020-09-01,2020-09-01,69.8,69.8,72.0,67.6,67.6,3.151862464183385,2.000000000000001,True,False,False,False,57761800.0,1.002967359050445,2020
6237,驊訊,2020-08-28,2020-09-01,3,2020-09-02,2020-09-02,49.0,49.0,50.3,47.0,47.05,3.9795918367347,2.000000000000008,True,False,False,False,55159200.0,0.5783241961449767,2020
8046,南電,2020-09-01,2020-09-01,1,2020-09-02,2020-09-02,133.5,133.5,136.0,128.0,131.0,1.872659176029963,2.000000000000012,True,False,False,False,57107500.0,-0.0,2020
3530,晶相光,2020-09-03,2020-09-03,1,2020-09-04,2020-09-04,87.3,87.3,91.7,87.0,91.7,-5.040091638029788,-5.040091638029788,False,False,False,False,55114500.0,0.6671874007747509,2020
8027,鈦昇,2020-09-03,2020-09-04,2,2020-09-07,2020-09-07,76.0,76.0,78.9,66.7,70.0,7.894736842105263,1.999999999999995,True,False,False,False,67431000.0,0.9394788747015468,2020
1609,大亞,2020-09-07,2020-09-07,1,2020-09-08,2020-09-08,17.15,17.15,17.5,15.6,16.05,6.413994169096197,2.0,True,False,False,False,76675299.99999999,0.7657081224331697,2020
1762,中化生,2020-09-07,2020-09-08,2,2020-09-09,2020-09-09,66.2,66.2,70.0,64.9,66.4,-0.3021148036253819,-0.30211480362538196,False,False,False,False,56325500.0,-0.0,2020
6213,聯茂,2020-09-08,2020-09-08,1,2020-09-09,2020-09-09,125.5,125.5,133.0,122.5,130.0,-3.5856573705179287,2.000000000000004,True,False,False,False,65149500.0,-0.0,2020
6589,台康生技,2020-09-08,2020-09-08,1,2020-09-09,2020-09-09,65.5,65.5,69.3,63.5,63.7,2.748091603053431,2.0000000000000036,True,False,False,False,91160000.0,0.8448146116717858,2020
6116,彩晶,2020-09-10,2020-09-10,1,2020-09-11,2020-09-11,9.74,9.74,10.1,9.33,9.37,3.798767967145801,2.0000000000000075,True,False,False,False,91095690.0,0.8735804075911823,2020
3041,揚智,2020-09-14,2020-09-14,1,2020-09-15,2020-09-15,27.55,27.55,27.95,25.85,26.25,4.7186932849364815,2.000000000000007,True,False,False,False,50699600.00000001,0.5762619428950129,2020
3552,同致,2020-09-15,2020-09-15,1,2020-09-16,2020-09-16,101.0,101.0,106.0,98.6,98.7,2.2772277227722744,1.9999999999999962,True,False,False,False,97005600.0,1.0113622306341077,2020
1308,亞聚,2020-09-17,2020-09-17,1,2020-09-18,2020-09-18,21.5,21.5,21.5,20.35,20.4,5.116279069767449,1.9999999999999987,True,False,False,False,84231000.0,0.2182141966734337,2020
2486,一詮,2020-09-18,2020-09-18,1,2020-09-21,2020-09-21,13.0,13.0,13.55,12.15,12.15,6.538461538461536,1.9999999999999982,True,False,False,False,64371000.0,0.9135480262851284,2020
3576,聯合再生,2020-09-23,2020-09-23,1,2020-09-24,2020-09-24,12.05,12.05,12.6,11.8,12.25,-1.6597510373443924,1.999999999999997,True,False,False,False,74251200.0,0.6130675329152929,2020
6288,,2020-09-23,2020-09-23,1,2020-09-24,2020-09-24,37.15,37.15,39.0,37.0,39.0,-4.979811574697178,-4.979811574697178,False,False,False,False,91441750.0,1.047060013615225,2020
9103,美德醫療-DR,2020-09-22,2020-09-23,2,2020-09-24,2020-09-24,61.4,61.4,64.4,54.9,55.1,10.260586319218238,2.0000000000000027,True,False,False,False,54598000.0,0.9567163632367486,2020
1762,中化生,2020-09-24,2020-09-24,1,2020-09-25,2020-09-25,77.0,77.0,78.8,67.8,67.8,11.948051948051951,2.000000000000008,True,False,False,False,46158900.0,0.437714070309301,2020
4133,亞諾法,2020-09-24,2020-09-24,1,2020-09-25,2020-09-25,84.0,84.0,84.8,74.9,75.5,10.11904761904762,2.000000000000008,True,False,False,False,166150400.0,0.5789152478718077,2020
1760,寶齡富錦,2020-09-28,2020-09-28,1,2020-09-29,2020-09-29,132.0,132.0,133.0,123.5,124.5,5.681818181818182,2.000000000000011,True,False,False,False,93060000.0,0.8789651837524178,2020
2303,聯電,2020-09-28,2020-09-28,1,2020-09-29,2020-09-29,28.4,28.4,29.3,27.5,27.5,3.169014084507037,2.000000000000005,True,False,False,False,81400000.0,0.0,2020
6244,茂迪,2020-09-30,2020-09-30,1,2020-10-05,2020-10-05,38.7,38.7,39.9,37.95,38.85,-0.3875968992248025,-0.3875968992248025,False,False,False,False,65573549.99999999,0.8442619013306434,2020
9919,康那香,2020-10-05,2020-10-05,1,2020-10-06,2020-10-06,43.55,43.55,43.8,42.05,42.25,2.985074626865665,2.0000000000000053,True,False,False,False,78097200.0,0.9824423923008764,2020
3682,,2020-10-07,2020-10-07,1,2020-10-08,2020-10-08,10.4,10.4,10.85,10.05,10.1,2.8846153846153912,2.0000000000000018,True,False,False,False,72325800.0,0.9758454106280192,2020
3691,碩禾,2020-10-12,2020-10-12,1,2020-10-13,2020-10-13,152.5,152.5,155.5,147.0,155.5,-1.9672131147540983,2.000000000000007,True,False,False,False,68320000.0,0.9513905152224824,2020
6127,九豪,2020-10-13,2020-10-13,1,2020-10-14,2020-10-14,19.65,19.65,21.1,19.45,20.3,-3.307888040712479,-3.307888040712479,False,False,False,False,83669400.00000001,1.0490956072351418,2020
3576,聯合再生,2020-10-14,2020-10-14,1,2020-10-15,2020-10-15,15.15,15.15,15.95,14.7,15.85,-4.620462046204616,2.0000000000000053,True,False,False,False,130369500.0,1.0275731670367685,2020
5443,均豪,2020-10-14,2020-10-15,2,2020-10-16,2020-10-16,31.9,31.9,31.95,30.1,30.5,4.388714733542316,2.0000000000000053,True,False,False,False,69159200.0,0.0767359946326736,2020
2368,金像電,2020-10-19,2020-10-19,1,2020-10-20,2020-10-20,50.8,50.8,51.3,49.8,51.2,-0.7874015748031609,-0.7874015748031609,False,False,False,False,105057600.0,0.4449521024656951,2020
5269,祥碩,2020-10-20,2020-10-20,1,2020-10-21,2020-10-21,1695.0,1695.0,1715.0,1605.0,1640.0,3.2448377581120944,2.0000000000000053,True,False,False,False,221770000.0,0.0813455381701763,2020
6438,迅得,2020-10-20,2020-10-20,1,2020-10-21,2020-10-21,78.3,78.3,83.9,77.6,78.2,0.1277139208173618,0.12771392081736183,False,False,False,False,123947000.0,0.9438485804416404,2020
1309,台達化,2020-10-27,2020-10-27,1,2020-10-28,2020-10-28,35.05,35.05,36.0,33.15,33.2,5.278174037089856,2.0000000000000018,True,False,False,False,84338099.99999999,0.958940265431638,2020
9103,美德醫療-DR,2020-10-27,2020-10-28,2,2020-10-29,2020-10-29,37.25,37.25,39.5,35.85,39.45,-5.906040268456383,1.9999999999999931,True,False,False,False,118446900.0,0.995851305521715,2020
4906,正文,2020-11-02,2020-11-02,1,2020-11-03,2020-11-03,30.85,30.85,31.9,29.15,29.2,5.348460291734204,2.0000000000000027,True,False,False,False,41114000.0,0.9822347618815976,2020
1517,利奇,2020-11-03,2020-11-03,1,2020-11-04,2020-11-04,15.35,15.35,15.65,14.8,15.05,1.9543973941368007,2.0000000000000027,True,False,False,False,56805000.0,0.8067467652495379,2020
9103,美德醫療-DR,2020-11-04,2020-11-04,1,2020-11-05,2020-11-05,39.15,39.15,40.65,36.3,37.0,5.491698595146867,2.000000000000003,True,False,False,False,112046350.0,0.9427794836690352,2020
6477,安集,2020-11-05,2020-11-05,1,2020-11-06,2020-11-06,64.2,64.2,66.1,61.3,61.8,3.738317757009354,1.9999999999999982,True,False,False,False,96075500.0,0.953287778882233,2020
6558,興能高,2020-11-05,2020-11-05,1,2020-11-06,2020-11-06,55.4,55.4,55.7,53.6,54.8,1.0830324909747318,2.000000000000007,True,False,False,False,57248900.0,0.6183664664299225,2020
3545,敦泰,2020-11-09,2020-11-09,1,2020-11-10,2020-11-10,55.2,55.2,57.5,54.7,56.3,-1.992753623188396,-1.9927536231883956,False,False,False,False,137000000.0,1.025317518248175,2020
2332,友訊,2020-11-11,2020-11-11,1,2020-11-12,2020-11-12,21.1,21.1,21.2,20.1,20.1,4.739336492890995,2.0000000000000027,True,False,False,False,64330200.0,0.7636289021330572,2020
