急拉幅度,進場回落,停損距離,量能倍率,信號窗口,樣本數,勝率,均報酬,PF,停損率
>=10%,1.5%,0.3%,1.0,90,394,0.43908629441624364,0.00638271017334178,1.7471056056818937,0.0
>=10%,1.5%,0.3%,1.0,120,431,0.42923433874709976,0.005747231064427372,1.6671216193586291,0.0
>=10%,1.5%,0.3%,1.5,15,175,0.4,0.006172040530109322,1.628394669841019,0.0
>=10%,1.5%,0.3%,1.5,20,204,0.4117647058823529,0.006281841819852836,1.6650490471086656,0.0
>=10%,1.5%,0.3%,1.5,30,242,0.43388429752066116,0.007288452013189296,1.7982921642660015,0.0
>=10%,1.5%,0.3%,1.5,45,287,0.4425087108013937,0.006710027308790839,1.7472580002483367,0.0
>=10%,1.5%,0.3%,1.5,60,309,0.4336569579288026,0.006481634936421126,1.72296630103666,0.0
>=10%,1.5%,0.3%,1.5,90,355,0.428169014084507,0.006103907087678514,1.6941593932316348,0.0
>=10%,1.5%,0.3%,1.5,120,384,0.4166666666666667,0.005359997333584401,1.598030805796887,0.0
>=10%,1.5%,0.3%,2.0,15,157,0.3821656050955414,0.005506238949740934,1.5452342927668703,0.0
>=10%,1.5%,0.3%,2.0,20,185,0.4,0.005863080802911603,1.6044215967259365,0.0
>=10%,1.5%,0.3%,2.0,30,217,0.423963133640553,0.007017330068116354,1.752396936286075,0.0
>=10%,1.5%,0.3%,2.0,45,252,0.43253968253968256,0.006094124587343317,1.656182678315174,0.0
>=10%,1.5%,0.3%,2.0,60,279,0.4265232974910394,0.00645939407108792,1.7018849023305658,0.0
>=10%,1.5%,0.3%,2.0,90,315,0.4253968253968254,0.005906023174026518,1.6590615150077446,0.0
>=10%,1.5%,0.3%,2.0,120,343,0.41690962099125367,0.005527852808798547,1.6145302684194653,0.0
>=10%,1.5%,0.5%,1.0,15,185,0.3891891891891892,0.005751641805903104,1.5793088677894962,0.0
>=10%,1.5%,0.5%,1.0,20,215,0.3953488372093023,0.005430769209507579,1.556938412563512,0.0
>=10%,1.5%,0.5%,1.0,30,261,0.4329501915708812,0.007221479803549497,1.793892285204252,0.0
>=10%,1.5%,0.5%,1.0,45,313,0.4440894568690096,0.006282312062643767,1.7083761362532988,0.0
>=10%,1.5%,0.5%,1.0,60,347,0.4438040345821326,0.006650607727385874,1.7612879304277433,0.0
>=10%,1.5%,0.5%,1.0,90,394,0.43908629441624364,0.00638271017334178,1.7471056056818937,0.0
>=10%,1.5%,0.5%,1.0,120,431,0.42923433874709976,0.005747231064427372,1.6671216193586291,0.0
>=10%,1.5%,0.5%,1.5,15,175,0.4,0.006172040530109322,1.628394669841019,0.0
>=10%,1.5%,0.5%,1.5,20,204,0.4117647058823529,0.006281841819852836,1.6650490471086656,0.0
>=10%,1.5%,0.5%,1.5,30,242,0.43388429752066116,0.007288452013189296,1.7982921642660015,0.0
>=10%,1.5%,0.5%,1.5,45,287,0.4425087108013937,0.006710027308790839,1.7472580002483367,0.0
>=10%,1.5%,0.5%,1.5,60,309,0.4336569579288026,0.006481634936421126,1.72296630103666,0.0
>=10%,1.5%,0.5%,1.5,90,355,0.428169014084507,0.006103907087678514,1.6941593932316348,0.0
>=10%,1.5%,0.5%,1.5,120,384,0.4166666666666667,0.005359997333584401,1.598030805796887,0.0
>=10%,1.5%,0.5%,2.0,15,157,0.3821656050955414,0.005506238949740934,1.5452342927668703,0.0
>=10%,1.5%,0.5%,2.0,20,185,0.4,0.005863080802911603,1.6044215967259365,0.0
>=10%,1.5%,0.5%,2.0,30,217,0.423963133640553,0.007017330068116354,1.752396936286075,0.0
>=10%,1.5%,0.5%,2.0,45,252,0.43253968253968256,0.006094124587343317,1.656182678315174,0.0
>=10%,1.5%,0.5%,2.0,60,279,0.4265232974910394,0.00645939407108792,1.7018849023305658,0.0
>=10%,1.5%,0.5%,2.0,90,315,0.4253968253968254,0.005906023174026518,1.6590615150077446,0.0
>=10%,1.5%,0.5%,2.0,120,343,0.41690962099125367,0.005527852808798547,1.6145302684194653,0.0
>=10%,1.5%,1.0%,1.0,15,185,0.3891891891891892,0.005751641805903104,1.5793088677894962,0.0
>=10%,1.5%,1.0%,1.0,20,215,0.3953488372093023,0.005430769209507579,1.556938412563512,0.0
>=10%,1.5%,1.0%,1.0,30,261,0.4329501915708812,0.007221479803549497,1.793892285204252,0.0
>=10%,1.5%,1.0%,1.0,45,313,0.4440894568690096,0.006282312062643767,1.7083761362532988,0.0
>=10%,1.5%,1.0%,1.0,60,347,0.4438040345821326,0.006650607727385874,1.7612879304277433,0.0
>=10%,1.5%,1.0%,1.0,90,394,0.43908629441624364,0.00638271017334178,1.7471056056818937,0.0
>=10%,1.5%,1.0%,1.0,120,431,0.42923433874709976,0.005747231064427372,1.6671216193586291,0.0
>=10%,1.5%,1.0%,1.5,15,175,0.4,0.006172040530109322,1.628394669841019,0.0
>=10%,1.5%,1.0%,1.5,20,204,0.4117647058823529,0.006281841819852836,1.6650490471086656,0.0
>=10%,1.5%,1.0%,1.5,30,242,0.43388429752066116,0.007288452013189296,1.7982921642660015,0.0
>=10%,1.5%,1.0%,1.5,45,287,0.4425087108013937,0.006710027308790839,1.7472580002483367,0.0
>=10%,1.5%,1.0%,1.5,60,309,0.4336569579288026,0.006481634936421126,1.72296630103666,0.0
>=10%,1.5%,1.0%,1.5,90,355,0.428169014084507,0.006103907087678514,1.6941593932316348,0.0
>=10%,1.5%,1.0%,1.5,120,384,0.4166666666666667,0.005359997333584401,1.598030805796887,0.0
>=10%,1.5%,1.0%,2.0,15,157,0.3821656050955414,0.005506238949740934,1.5452342927668703,0.0
>=10%,1.5%,1.0%,2.0,20,185,0.4,0.005863080802911603,1.6044215967259365,0.0
>=10%,1.5%,1.0%,2.0,30,217,0.423963133640553,0.007017330068116354,1.752396936286075,0.0
>=10%,1.5%,1.0%,2.0,45,252,0.43253968253968256,0.006094124587343317,1.656182678315174,0.0
>=10%,1.5%,1.0%,2.0,60,279,0.4265232974910394,0.00645939407108792,1.7018849023305658,0.0
>=10%,1.5%,1.0%,2.0,90,315,0.4253968253968254,0.005906023174026518,1.6590615150077446,0.0
>=10%,1.5%,1.0%,2.0,120,343,0.41690962099125367,0.005527852808798547,1.6145302684194653,0.0
>=10%,2.0%,0.3%,1.0,15,163,0.38650306748466257,0.003890279771180276,1.3220602304785194,0.0
>=10%,2.0%,0.3%,1.0,20,187,0.39037433155080214,0.0038749441032946783,1.3311162331462798,0.0
>=10%,2.0%,0.3%,1.0,30,223,0.4484304932735426,0.006690838217495056,1.6528928865389356,0.0
>=10%,2.0%,0.3%,1.0,45,268,0.4552238805970149,0.005280606989931422,1.5202140005778229,0.0
>=10%,2.0%,0.3%,1.0,60,296,0.4594594594594595,0.005784355181470798,1.580947569232165,0.0
>=10%,2.0%,0.3%,1.0,90,332,0.4578313253012048,0.0056183375652687495,1.5727779043837222,0.0
>=10%,2.0%,0.3%,1.0,120,356,0.449438202247191,0.005276129224797079,1.5374292529196212,0.0
>=10%,2.0%,0.3%,1.5,15,154,0.3961038961038961,0.0047039256967963475,1.4058925762646182,0.0
>=10%,2.0%,0.3%,1.5,20,178,0.4044943820224719,0.005071398930275031,1.460695976030575,0.0
>=10%,2.0%,0.3%,1.5,30,206,0.45145631067961167,0.00690556947382725,1.6775294722016934,0.0
>=10%,2.0%,0.3%,1.5,45,245,0.46122448979591835,0.0058367003355356125,1.5683579979525812,0.0
>=10%,2.0%,0.3%,1.5,60,262,0.4541984732824427,0.005742243160735154,1.5621119473887664,0.0
>=10%,2.0%,0.3%,1.5,90,298,0.4463087248322148,0.005362307997301521,1.5283723812993604,0.0
>=10%,2.0%,0.3%,1.5,120,316,0.43670886075949367,0.004893405493932074,1.4759498646304021,0.0
>=10%,2.0%,0.3%,2.0,15,137,0.38686131386861317,0.004279011977394532,1.3618607458349938,0.0
>=10%,2.0%,0.3%,2.0,20,161,0.39751552795031053,0.004730675284870571,1.419598812120584,0.0
>=10%,2.0%,0.3%,2.0,30,186,0.44086021505376344,0.006468826849083506,1.6168666176314435,0.0
>=10%,2.0%,0.3%,2.0,45,216,0.44907407407407407,0.005291211292284935,1.5075253428659983,0.0
>=10%,2.0%,0.3%,2.0,60,237,0.4472573839662447,0.00565355384462568,1.5358295596764249,0.0
>=10%,2.0%,0.3%,2.0,90,261,0.4482758620689655,0.005466150276206828,1.5335303427885663,0.0
>=10%,2.0%,0.3%,2.0,120,281,0.43416370106761565,0.005180756527987649,1.501948442758079,0.0
>=10%,2.0%,0.5%,1.0,15,163,0.38650306748466257,0.003890279771180276,1.3220602304785194,0.0
>=10%,2.0%,0.5%,1.0,20,187,0.39037433155080214,0.0038749441032946783,1.3311162331462798,0.0
>=10%,2.0%,0.5%,1.0,30,223,0.4484304932735426,0.006690838217495056,1.6528928865389356,0.0
>=10%,2.0%,0.5%,1.0,45,268,0.4552238805970149,0.005280606989931422,1.5202140005778229,0.0
>=10%,2.0%,0.5%,1.0,60,296,0.4594594594594595,0.005784355181470798,1.580947569232165,0.0
>=10%,2.0%,0.5%,1.0,90,332,0.4578313253012048,0.0056183375652687495,1.5727779043837222,0.0
>=10%,2.0%,0.5%,1.0,120,356,0.449438202247191,0.005276129224797079,1.5374292529196212,0.0
>=10%,2.0%,0.5%,1.5,15,154,0.3961038961038961,0.0047039256967963475,1.4058925762646182,0.0
>=10%,2.0%,0.5%,1.5,20,178,0.4044943820224719,0.005071398930275031,1.460695976030575,0.0
>=10%,2.0%,0.5%,1.5,30,206,0.45145631067961167,0.00690556947382725,1.6775294722016934,0.0
>=10%,2.0%,0.5%,1.5,45,245,0.46122448979591835,0.0058367003355356125,1.5683579979525812,0.0
>=10%,2.0%,0.5%,1.5,60,262,0.4541984732824427,0.005742243160735154,1.5621119473887664,0.0
>=10%,2.0%,0.5%,1.5,90,298,0.4463087248322148,0.005362307997301521,1.5283723812993604,0.0
>=10%,2.0%,0.5%,1.5,120,316,0.43670886075949367,0.004893405493932074,1.4759498646304021,0.0
>=10%,2.0%,0.5%,2.0,15,137,0.38686131386861317,0.004279011977394532,1.3618607458349938,0.0
>=10%,2.0%,0.5%,2.0,20,161,0.39751552795031053,0.004730675284870571,1.419598812120584,0.0
>=10%,2.0%,0.5%,2.0,30,186,0.44086021505376344,0.006468826849083506,1.6168666176314435,0.0
>=10%,2.0%,0.5%,2.0,45,216,0.44907407407407407,0.005291211292284935,1.5075253428659983,0.0
>=10%,2.0%,0.5%,2.0,60,237,0.4472573839662447,0.00565355384462568,1.5358295596764249,0.0
>=10%,2.0%,0.5%,2.0,90,261,0.4482758620689655,0.005466150276206828,1.5335303427885663,0.0
>=10%,2.0%,0.5%,2.0,120,281,0.43416370106761565,0.005180756527987649,1.501948442758079,0.0
>=10%,2.0%,1.0%,1.0,15,163,0.38650306748466257,0.003890279771180276,1.3220602304785194,0.0
>=10%,2.0%,1.0%,1.0,20,187,0.39037433155080214,0.0038749441032946783,1.3311162331462798,0.0
>=10%,2.0%,1.0%,1.0,30,223,0.4484304932735426,0.006690838217495056,1.6528928865389356,0.0
>=10%,2.0%,1.0%,1.0,45,268,0.4552238805970149,0.005280606989931422,1.5202140005778229,0.0
>=10%,2.0%,1.0%,1.0,60,296,0.4594594594594595,0.005784355181470798,1.580947569232165,0.0
>=10%,2.0%,1.0%,1.0,90,332,0.4578313253012048,0.0056183375652687495,1.5727779043837222,0.0
>=10%,2.0%,1.0%,1.0,120,356,0.449438202247191,0.005276129224797079,1.5374292529196212,0.0
>=10%,2.0%,1.0%,1.5,15,154,0.3961038961038961,0.0047039256967963475,1.4058925762646182,0.0
>=10%,2.0%,1.0%,1.5,20,178,0.4044943820224719,0.005071398930275031,1.460695976030575,0.0
>=10%,2.0%,1.0%,1.5,30,206,0.45145631067961167,0.00690556947382725,1.6775294722016934,0.0
>=10%,2.0%,1.0%,1.5,45,245,0.46122448979591835,0.0058367003355356125,1.5683579979525812,0.0
>=10%,2.0%,1.0%,1.5,60,262,0.4541984732824427,0.005742243160735154,1.5621119473887664,0.0
>=10%,2.0%,1.0%,1.5,90,298,0.4463087248322148,0.005362307997301521,1.5283723812993604,0.0
>=10%,2.0%,1.0%,1.5,120,316,0.43670886075949367,0.004893405493932074,1.4759498646304021,0.0
>=10%,2.0%,1.0%,2.0,15,137,0.38686131386861317,0.004279011977394532,1.3618607458349938,0.0
>=10%,2.0%,1.0%,2.0,20,161,0.39751552795031053,0.004730675284870571,1.419598812120584,0.0
>=10%,2.0%,1.0%,2.0,30,186,0.44086021505376344,0.006468826849083506,1.6168666176314435,0.0
>=10%,2.0%,1.0%,2.0,45,216,0.44907407407407407,0.005291211292284935,1.5075253428659983,0.0
>=10%,2.0%,1.0%,2.0,60,237,0.4472573839662447,0.00565355384462568,1.5358295596764249,0.0
>=10%,2.0%,1.0%,2.0,90,261,0.4482758620689655,0.005466150276206828,1.5335303427885663,0.0
>=10%,2.0%,1.0%,2.0,120,281,0.43416370106761565,0.005180756527987649,1.501948442758079,0.0
>=10%,2.5%,0.3%,1.0,15,144,0.3888888888888889,0.0016047747988439584,1.110470009352707,0.0
>=10%,2.5%,0.3%,1.0,20,166,0.39759036144578314,0.0013777684291935899,1.0969051060636952,0.0
>=10%,2.5%,0.3%,1.0,30,200,0.45,0.004309216080651838,1.3484677878460047,0.0
>=10%,2.5%,0.3%,1.0,45,238,0.4495798319327731,0.0029647611859407222,1.245503449747798,0.0
>=10%,2.5%,0.3%,1.0,60,262,0.44656488549618323,0.0036616301005246033,1.3101950263018576,0.0
>=10%,2.5%,0.3%,1.0,90,288,0.4548611111111111,0.00395301776307738,1.3444844135992202,0.0
>=10%,2.5%,0.3%,1.0,120,309,0.44336569579288027,0.0034382212631616674,1.2957735733530202,0.0
>=10%,2.5%,0.3%,1.5,15,136,0.39705882352941174,0.002450195978494724,1.1749906374173815,0.0
>=10%,2.5%,0.3%,1.5,20,159,0.4088050314465409,0.0024917149238656783,1.184555269861017,0.0
>=10%,2.5%,0.3%,1.5,30,184,0.45108695652173914,0.004523636898583811,1.365902869212509,0.0
>=10%,2.5%,0.3%,1.5,45,218,0.44954128440366975,0.0035039447071063463,1.286494535585658,0.0
>=10%,2.5%,0.3%,1.5,60,234,0.43162393162393164,0.003330360002560121,1.271818010564129,0.0
>=10%,2.5%,0.3%,1.5,90,258,0.4418604651162791,0.0037051642207508967,1.311246480572697,0.0
>=10%,2.5%,0.3%,1.5,120,272,0.43014705882352944,0.003209578804986779,1.2641766537093233,0.0
>=10%,2.5%,0.3%,2.0,15,121,0.39669421487603307,0.0019816436593867812,1.1386023109707701,0.0
>=10%,2.5%,0.3%,2.0,20,143,0.4125874125874126,0.0022716123154453206,1.1649121739457755,0.0
>=10%,2.5%,0.3%,2.0,30,166,0.4397590361445783,0.004071832341175353,1.3191871845764445,0.0
>=10%,2.5%,0.3%,2.0,45,190,0.4473684210526316,0.0031223607412530214,1.2506178821269005,0.0
>=10%,2.5%,0.3%,2.0,60,209,0.4354066985645933,0.003565234299014532,1.2837282558189749,0.0
>=10%,2.5%,0.3%,2.0,90,225,0.4533333333333333,0.003988589546321002,1.334743951316928,0.0
>=10%,2.5%,0.3%,2.0,120,242,0.4380165289256198,0.003547494939231252,1.2911858203775703,0.0
>=10%,2.5%,0.5%,1.0,15,144,0.3888888888888889,0.0016047747988439584,1.110470009352707,0.0
>=10%,2.5%,0.5%,1.0,20,166,0.39759036144578314,0.0013777684291935899,1.0969051060636952,0.0
>=10%,2.5%,0.5%,1.0,30,200,0.45,0.004309216080651838,1.3484677878460047,0.0
>=10%,2.5%,0.5%,1.0,45,238,0.4495798319327731,0.0029647611859407222,1.245503449747798,0.0
>=10%,2.5%,0.5%,1.0,60,262,0.44656488549618323,0.0036616301005246033,1.3101950263018576,0.0
>=10%,2.5%,0.5%,1.0,90,288,0.4548611111111111,0.00395301776307738,1.3444844135992202,0.0
>=10%,2.5%,0.5%,1.0,120,309,0.44336569579288027,0.0034382212631616674,1.2957735733530202,0.0
>=10%,2.5%,0.5%,1.5,15,136,0.39705882352941174,0.002450195978494724,1.1749906374173815,0.0
>=10%,2.5%,0.5%,1.5,20,159,0.4088050314465409,0.0024917149238656783,1.184555269861017,0.0
>=10%,2.5%,0.5%,1.5,30,184,0.45108695652173914,0.004523636898583811,1.365902869212509,0.0
>=10%,2.5%,0.5%,1.5,45,218,0.44954128440366975,0.0035039447071063463,1.286494535585658,0.0
>=10%,2.5%,0.5%,1.5,60,234,0.43162393162393164,0.003330360002560121,1.271818010564129,0.0
>=10%,2.5%,0.5%,1.5,90,258,0.4418604651162791,0.0037051642207508967,1.311246480572697,0.0
>=10%,2.5%,0.5%,1.5,120,272,0.43014705882352944,0.003209578804986779,1.2641766537093233,0.0
>=10%,2.5%,0.5%,2.0,15,121,0.39669421487603307,0.0019816436593867812,1.1386023109707701,0.0
>=10%,2.5%,0.5%,2.0,20,143,0.4125874125874126,0.0022716123154453206,1.1649121739457755,0.0
>=10%,2.5%,0.5%,2.0,30,166,0.4397590361445783,0.004071832341175353,1.3191871845764445,0.0
>=10%,2.5%,0.5%,2.0,45,190,0.4473684210526316,0.0031223607412530214,1.2506178821269005,0.0
>=10%,2.5%,0.5%,2.0,60,209,0.4354066985645933,0.003565234299014532,1.2837282558189749,0.0
>=10%,2.5%,0.5%,2.0,90,225,0.4533333333333333,0.003988589546321002,1.334743951316928,0.0
>=10%,2.5%,0.5%,2.0,120,242,0.4380165289256198,0.003547494939231252,1.2911858203775703,0.0
>=10%,2.5%,1.0%,1.0,15,144,0.3888888888888889,0.0016047747988439584,1.110470009352707,0.0
>=10%,2.5%,1.0%,1.0,20,166,0.39759036144578314,0.0013777684291935899,1.0969051060636952,0.0
>=10%,2.5%,1.0%,1.0,30,200,0.45,0.004309216080651838,1.3484677878460047,0.0
>=10%,2.5%,1.0%,1.0,45,238,0.4495798319327731,0.0029647611859407222,1.245503449747798,0.0
>=10%,2.5%,1.0%,1.0,60,262,0.44656488549618323,0.0036616301005246033,1.3101950263018576,0.0
>=10%,2.5%,1.0%,1.0,90,288,0.4548611111111111,0.00395301776307738,1.3444844135992202,0.0
>=10%,2.5%,1.0%,1.0,120,309,0.44336569579288027,0.0034382212631616674,1.2957735733530202,0.0
>=10%,2.5%,1.0%,1.5,15,136,0.39705882352941174,0.002450195978494724,1.1749906374173815,0.0
>=10%,2.5%,1.0%,1.5,20,159,0.4088050314465409,0.0024917149238656783,1.184555269861017,0.0
>=10%,2.5%,1.0%,1.5,30,184,0.45108695652173914,0.004523636898583811,1.365902869212509,0.0
>=10%,2.5%,1.0%,1.5,45,218,0.44954128440366975,0.0035039447071063463,1.286494535585658,0.0
>=10%,2.5%,1.0%,1.5,60,234,0.43162393162393164,0.003330360002560121,1.271818010564129,0.0
>=10%,2.5%,1.0%,1.5,90,258,0.4418604651162791,0.0037051642207508967,1.311246480572697,0.0
>=10%,2.5%,1.0%,1.5,120,272,0.43014705882352944,0.003209578804986779,1.2641766537093233,0.0
>=10%,2.5%,1.0%,2.0,15,121,0.39669421487603307,0.0019816436593867812,1.1386023109707701,0.0
>=10%,2.5%,1.0%,2.0,20,143,0.4125874125874126,0.0022716123154453206,1.1649121739457755,0.0
>=10%,2.5%,1.0%,2.0,30,166,0.4397590361445783,0.004071832341175353,1.3191871845764445,0.0
>=10%,2.5%,1.0%,2.0,45,190,0.4473684210526316,0.0031223607412530214,1.2506178821269005,0.0
>=10%,2.5%,1.0%,2.0,60,209,0.4354066985645933,0.003565234299014532,1.2837282558189749,0.0
>=10%,2.5%,1.0%,2.0,90,225,0.4533333333333333,0.003988589546321002,1.334743951316928,0.0
>=10%,2.5%,1.0%,2.0,120,242,0.4380165289256198,0.003547494939231252,1.2911858203775703,0.0
>=10%,3.0%,0.3%,1.0,15,124,0.4032258064516129,0.0006209294499687053,1.0385262574017955,0.0
>=10%,3.0%,0.3%,1.0,20,144,0.4097222222222222,9.747487415156699e-05,1.006136544403856,0.0
>=10%,3.0%,0.3%,1.0,30,176,0.44886363636363635,0.0030581118647087413,1.2239759703558677,0.0
>=10%,3.0%,0.3%,1.0,45,208,0.44711538461538464,0.0015295977541370462,1.1136812615106535,0.0
>=10%,3.0%,0.3%,1.0,60,228,0.4517543859649123,0.0024157813015818715,1.1849905138064796,0.0
>=10%,3.0%,0.3%,1.0,90,255,0.45098039215686275,0.002302607431784925,1.1794319007083938,0.0
>=10%,3.0%,0.3%,1.0,120,274,0.43795620437956206,0.001671022440729345,1.1276770960214797,0.0
>=10%,3.0%,0.3%,1.5,15,117,0.41025641025641024,0.0015861832969528958,1.1021611401270561,0.0
>=10%,3.0%,0.3%,1.5,20,138,0.42028985507246375,0.001307308305437,1.0867590875880286,0.0
>=10%,3.0%,0.3%,1.5,30,164,0.4451219512195122,0.00287950823276992,1.208162962578502,0.0
>=10%,3.0%,0.3%,1.5,45,190,0.4473684210526316,0.0022929283976038726,1.1702257064286055,0.0
>=10%,3.0%,0.3%,1.5,60,204,0.43137254901960786,0.0020209361718926924,1.148153151768391,0.0
>=10%,3.0%,0.3%,1.5,90,228,0.44298245614035087,0.0020024524485290837,1.149043589348953,0.0
>=10%,3.0%,0.3%,1.5,120,239,0.4351464435146444,0.001663027355829991,1.1221437987149658,0.0
>=10%,3.0%,0.3%,2.0,15,104,0.40384615384615385,0.0010899539346606048,1.0688683238118029,0.0
>=10%,3.0%,0.3%,2.0,20,125,0.416,0.00093769791041393,1.061097985616291,0.0
>=10%,3.0%,0.3%,2.0,30,147,0.43537414965986393,0.002614384359189246,1.1842376800696701,0.0
>=10%,3.0%,0.3%,2.0,45,167,0.437125748502994,0.0016573433180597419,1.1197893228703768,0.0
>=10%,3.0%,0.3%,2.0,60,182,0.43956043956043955,0.002460276681246891,1.1778518020574118,0.0
>=10%,3.0%,0.3%,2.0,90,199,0.45226130653266333,0.002442902287562187,1.18422596831288,0.0
>=10%,3.0%,0.3%,2.0,120,214,0.4392523364485981,0.0020708948165822027,1.1532314090235973,0.0
>=10%,3.0%,0.5%,1.0,15,124,0.4032258064516129,0.0006209294499687053,1.0385262574017955,0.0
>=10%,3.0%,0.5%,1.0,20,144,0.4097222222222222,9.747487415156699e-05,1.006136544403856,0.0
>=10%,3.0%,0.5%,1.0,30,176,0.44886363636363635,0.0030581118647087413,1.2239759703558677,0.0
>=10%,3.0%,0.5%,1.0,45,208,0.44711538461538464,0.0015295977541370462,1.1136812615106535,0.0
>=10%,3.0%,0.5%,1.0,60,228,0.4517543859649123,0.0024157813015818715,1.1849905138064796,0.0
>=10%,3.0%,0.5%,1.0,90,255,0.45098039215686275,0.002302607431784925,1.1794319007083938,0.0
>=10%,3.0%,0.5%,1.0,120,274,0.43795620437956206,0.001671022440729345,1.1276770960214797,0.0
>=10%,3.0%,0.5%,1.5,15,117,0.41025641025641024,0.0015861832969528958,1.1021611401270561,0.0
>=10%,3.0%,0.5%,1.5,20,138,0.42028985507246375,0.001307308305437,1.0867590875880286,0.0
>=10%,3.0%,0.5%,1.5,30,164,0.4451219512195122,0.00287950823276992,1.208162962578502,0.0
>=10%,3.0%,0.5%,1.5,45,190,0.4473684210526316,0.0022929283976038726,1.1702257064286055,0.0
>=10%,3.0%,0.5%,1.5,60,204,0.43137254901960786,0.0020209361718926924,1.148153151768391,0.0
>=10%,3.0%,0.5%,1.5,90,228,0.44298245614035087,0.0020024524485290837,1.149043589348953,0.0
>=10%,3.0%,0.5%,1.5,120,239,0.4351464435146444,0.001663027355829991,1.1221437987149658,0.0
>=10%,3.0%,0.5%,2.0,15,104,0.40384615384615385,0.0010899539346606048,1.0688683238118029,0.0
>=10%,3.0%,0.5%,2.0,20,125,0.416,0.00093769791041393,1.061097985616291,0.0
>=10%,3.0%,0.5%,2.0,30,147,0.43537414965986393,0.002614384359189246,1.1842376800696701,0.0
>=10%,3.0%,0.5%,2.0,45,167,0.437125748502994,0.0016573433180597419,1.1197893228703768,0.0
>=10%,3.0%,0.5%,2.0,60,182,0.43956043956043955,0.002460276681246891,1.1778518020574118,0.0
>=10%,3.0%,0.5%,2.0,90,199,0.45226130653266333,0.002442902287562187,1.18422596831288,0.0
>=10%,3.0%,0.5%,2.0,120,214,0.4392523364485981,0.0020708948165822027,1.1532314090235973,0.0
>=10%,3.0%,1.0%,1.0,15,124,0.4032258064516129,0.0006209294499687053,1.0385262574017955,0.0
>=10%,3.0%,1.0%,1.0,20,144,0.4097222222222222,9.747487415156699e-05,1.006136544403856,0.0
>=10%,3.0%,1.0%,1.0,30,176,0.44886363636363635,0.0030581118647087413,1.2239759703558677,0.0
>=10%,3.0%,1.0%,1.0,45,208,0.44711538461538464,0.0015295977541370462,1.1136812615106535,0.0
>=10%,3.0%,1.0%,1.0,60,228,0.4517543859649123,0.0024157813015818715,1.1849905138064796,0.0
>=10%,3.0%,1.0%,1.0,90,255,0.45098039215686275,0.002302607431784925,1.1794319007083938,0.0
>=10%,3.0%,1.0%,1.0,120,274,0.43795620437956206,0.001671022440729345,1.1276770960214797,0.0
>=10%,3.0%,1.0%,1.5,15,117,0.41025641025641024,0.0015861832969528958,1.1021611401270561,0.0
>=10%,3.0%,1.0%,1.5,20,138,0.42028985507246375,0.001307308305437,1.0867590875880286,0.0
>=10%,3.0%,1.0%,1.5,30,164,0.4451219512195122,0.00287950823276992,1.208162962578502,0.0
>=10%,3.0%,1.0%,1.5,45,190,0.4473684210526316,0.0022929283976038726,1.1702257064286055,0.0
>=10%,3.0%,1.0%,1.5,60,204,0.43137254901960786,0.0020209361718926924,1.148153151768391,0.0
>=10%,3.0%,1.0%,1.5,90,228,0.44298245614035087,0.0020024524485290837,1.149043589348953,0.0
>=10%,3.0%,1.0%,1.5,120,239,0.4351464435146444,0.001663027355829991,1.1221437987149658,0.0
>=10%,3.0%,1.0%,2.0,15,104,0.40384615384615385,0.0010899539346606048,1.0688683238118029,0.0
>=10%,3.0%,1.0%,2.0,20,125,0.416,0.00093769791041393,1.061097985616291,0.0
>=10%,3.0%,1.0%,2.0,30,147,0.43537414965986393,0.002614384359189246,1.1842376800696701,0.0
>=10%,3.0%,1.0%,2.0,45,167,0.437125748502994,0.0016573433180597419,1.1197893228703768,0.0
>=10%,3.0%,1.0%,2.0,60,182,0.43956043956043955,0.002460276681246891,1.1778518020574118,0.0
>=10%,3.0%,1.0%,2.0,90,199,0.45226130653266333,0.002442902287562187,1.18422596831288,0.0
>=10%,3.0%,1.0%,2.0,120,214,0.4392523364485981,0.0020708948165822027,1.1532314090235973,0.0
