signal_date,exit_date,stock_id,stock_name,entry_price,signal_day_ret_pct,signal_vol_ratio,signal_amount_wan,exit_open,exit_open_ret_pct,exit_close,exit_close_ret_pct,exit_vol_ratio,exit_vol_wan,ret_bps,ret_pct,net_ret_pct
2024-05-14,2024-05-15,6753,龍德造船,135.5,9.72,2.94,108750.0,140.0,3.32,125.5,-7.38,5.32,1.8,332.1,3.32,2.96
2024-05-14,2024-05-15,6664,群翊,223.5,9.29,4.06,88034.0,223.5,0.0,225.0,0.67,1.96,0.2,0.0,0.0,-0.36
2024-05-15,2024-05-16,3689,湧德,75.0,8.23,4.11,84681.0,75.9,1.2,73.3,-2.27,2.06,0.6,120.0,1.2,0.84
2024-05-15,2024-05-16,6138,茂達,215.5,6.95,4.21,102168.0,217.0,0.7,215.5,0.0,1.72,0.2,69.6,0.7,0.34
2024-05-16,2024-05-17,4549,桓達,134.5,9.8,2.99,18093.0,134.5,0.0,127.0,-5.58,8.03,0.6,0.0,0.0,-0.36
2024-05-16,2024-05-17,2489,瑞軒,17.45,9.75,5.85,90457.0,17.65,1.15,18.05,3.44,6.14,7.9,114.6,1.15,0.79
2024-05-17,2024-05-20,2367,燿華,38.4,6.82,2.63,773692.0,38.45,0.13,38.0,-1.04,1.64,13.7,13.0,0.13,-0.23
2024-05-17,2024-05-20,5236,凌陽創新,158.0,6.04,5.39,22526.0,157.5,-0.32,155.5,-1.58,2.01,0.1,-31.6,-0.32,-0.67
2024-05-20,2024-05-21,2392,正崴,58.5,8.94,4.94,214873.0,58.0,-0.85,60.7,3.76,2.56,2.2,-85.5,-0.85,-1.21
2024-05-20,2024-05-21,6706,惠特,68.4,8.06,10.35,46600.0,68.1,-0.44,68.4,0.0,3.61,0.3,-43.9,-0.44,-0.8
2024-05-21,2024-05-22,8110,華東,20.25,9.76,4.59,69904.0,20.35,0.49,19.75,-2.47,2.87,2.5,49.4,0.49,0.14
2024-05-21,2024-05-22,8084,巨虹,99.5,8.74,6.21,24014.0,102.0,2.51,98.9,-0.6,2.84,0.1,251.3,2.51,2.16
2024-05-22,2024-05-23,6706,惠特,75.1,9.8,5.56,45392.0,75.1,0.0,76.4,1.73,5.34,0.8,0.0,0.0,-0.36
2024-05-22,2024-05-23,4979,華星光,130.5,9.66,3.33,143059.0,134.0,2.68,143.5,9.96,5.92,2.7,268.2,2.68,2.32
2024-05-23,2024-05-24,5474,聰泰,153.0,9.68,12.87,74729.0,153.0,0.0,168.0,9.8,7.74,0.5,0.0,0.0,-0.36
2024-05-23,2024-05-24,3455,由田,102.5,7.78,3.64,56118.0,100.0,-2.44,109.5,6.83,3.98,0.7,-243.9,-2.44,-2.8
2024-05-24,2024-05-27,8028,昇陽半導體,67.0,9.66,4.5,232044.0,68.7,2.54,69.1,3.13,4.02,3.9,253.7,2.54,2.18
2024-05-24,2024-05-27,6679,鈺太,435.5,7.66,3.59,101811.0,443.0,1.72,459.0,5.4,3.84,0.3,172.2,1.72,1.37
2024-05-27,2024-05-28,3169,亞信,133.0,9.47,8.24,34577.0,132.5,-0.38,133.5,0.38,5.96,0.3,-37.6,-0.38,-0.73
2024-05-27,2024-05-28,6189,豐藝,95.0,8.2,2.93,173510.0,99.2,4.42,104.5,10.0,2.42,1.6,442.1,4.42,4.06
2024-05-28,2024-05-29,5608,四維航,23.65,8.49,3.49,97661.0,24.1,1.9,23.6,-0.21,3.46,4.8,190.3,1.9,1.55
2024-05-28,2024-05-29,4952,凌通,74.0,6.17,5.57,173656.0,75.5,2.03,74.4,0.54,3.24,1.6,202.7,2.03,1.67
2024-05-29,2024-05-30,2328,廣宇,40.15,7.79,7.72,226172.0,38.95,-2.99,38.95,-2.99,3.4,3.0,-298.9,-2.99,-3.35
2024-05-29,2024-05-30,1725,元禎,49.95,7.42,3.19,26432.0,50.3,0.7,54.9,9.91,3.5,0.6,70.1,0.7,0.34
2024-05-30,2024-05-31,1473,台南,43.0,9.0,3.95,37310.0,42.2,-1.86,46.7,8.6,3.22,0.8,-186.0,-1.86,-2.22
2024-05-30,2024-05-31,1536,和大,59.0,8.26,7.43,115492.0,59.0,0.0,59.4,0.68,3.01,0.9,0.0,0.0,-0.36
2024-05-31,2024-06-03,4571,鈞興-KY,135.0,9.76,2.82,18049.0,140.0,3.7,148.5,10.0,4.48,0.3,370.4,3.7,3.35
2024-05-31,2024-06-03,1473,台南,46.7,8.6,3.22,38861.0,47.5,1.71,46.2,-1.07,2.61,0.8,171.3,1.71,1.36
2024-06-03,2024-06-04,2537,聯上發,21.35,9.77,3.81,107140.0,22.1,3.51,22.85,7.03,5.22,9.3,351.3,3.51,3.16
2024-06-03,2024-06-04,2397,友通,84.9,9.27,5.66,37711.0,84.8,-0.12,85.6,0.82,3.79,0.4,-11.8,-0.12,-0.47
2024-06-04,2024-06-05,2537,聯上發,22.85,7.03,5.22,205875.0,22.85,0.0,21.35,-6.56,1.72,3.3,0.0,0.0,-0.36
2024-06-04,2024-06-05,4726,永昕,48.55,5.43,6.65,50529.0,49.6,2.16,51.4,5.87,6.32,1.4,216.3,2.16,1.81
2024-06-05,2024-06-06,6546,正基,166.5,7.42,3.98,180357.0,171.5,3.0,168.5,1.2,3.42,1.1,300.3,3.0,2.65
2024-06-05,2024-06-06,4513,福裕,45.45,6.94,3.57,47202.0,45.45,0.0,45.0,-0.99,1.95,0.6,0.0,0.0,-0.36
2024-06-06,2024-06-07,6442,光聖,230.0,9.79,8.19,278598.0,230.0,0.0,246.5,7.17,7.56,1.7,0.0,0.0,-0.36
2024-06-06,2024-06-07,2312,金寶,18.25,7.35,5.32,262873.0,18.35,0.55,17.7,-3.01,2.96,9.4,54.8,0.55,0.19
2024-06-07,2024-06-11,1316,上曜,20.75,9.79,2.95,56013.0,21.0,1.2,20.15,-2.89,4.82,5.7,120.5,1.2,0.85
2024-06-07,2024-06-11,8114,振樺電,149.5,9.12,3.54,28279.0,150.0,0.33,154.0,3.01,3.37,0.2,33.4,0.33,-0.02
2024-06-11,2024-06-12,6192,巨路,124.5,9.69,5.6,22263.0,125.0,0.4,122.5,-1.61,2.92,0.1,40.2,0.4,0.04
2024-06-11,2024-06-12,6187,萬潤,268.0,8.94,3.87,263685.0,272.0,1.49,264.5,-1.31,2.7,0.8,149.3,1.49,1.14
2024-06-12,2024-06-13,6788,華景電,168.5,8.36,5.56,56869.0,169.0,0.3,170.5,1.19,2.99,0.2,29.7,0.3,-0.06
2024-06-12,2024-06-13,3029,零壹,85.1,6.64,5.15,78439.0,85.9,0.94,83.7,-1.65,2.08,0.4,94.0,0.94,0.58
2024-06-13,2024-06-14,4588,玖鼎電力,118.0,9.77,4.22,24597.0,116.0,-1.69,126.0,6.78,4.37,0.3,-169.5,-1.69,-2.05
2024-06-13,2024-06-14,2455,全新,153.0,9.68,3.16,102114.0,158.0,3.27,158.5,3.59,5.73,1.7,326.8,3.27,2.91
2024-06-14,2024-06-17,1603,華電,49.5,7.49,2.87,62870.0,50.0,1.01,48.85,-1.31,2.31,1.1,101.0,1.01,0.65
2024-06-14,2024-06-17,4968,立積,218.5,7.11,4.15,265363.0,228.0,4.35,233.5,6.86,3.51,1.2,434.8,4.35,3.99
2024-06-17,2024-06-18,6577,勁豐,158.0,9.72,4.76,18076.0,160.0,1.27,153.5,-2.85,4.23,0.1,126.6,1.27,0.91
2024-06-17,2024-06-18,4726,永昕,55.7,9.65,3.69,74468.0,55.7,0.0,58.5,5.03,3.95,1.8,0.0,0.0,-0.36
2024-06-18,2024-06-19,8040,九暘,102.0,9.8,5.18,91012.0,96.0,-5.88,97.0,-4.9,3.55,0.7,-588.2,-5.88,-6.24
2024-06-18,2024-06-19,8473,山林水,43.55,7.8,3.79,13500.0,44.55,2.3,44.05,1.15,3.55,0.3,229.6,2.3,1.94
2024-06-19,2024-06-20,5530,龍巖,53.5,9.07,7.64,35260.0,53.5,0.0,56.0,4.67,6.35,0.8,0.0,0.0,-0.36
2024-06-19,2024-06-20,8096,擎亞,46.4,3.69,3.05,375303.0,46.5,0.22,44.55,-3.99,1.49,4.0,21.6,0.22,-0.14
2024-06-20,2024-06-21,6869,雲豹能源,152.5,9.71,4.74,70264.0,167.5,9.84,167.5,9.84,1.62,0.2,983.6,9.84,9.48
2024-06-20,2024-06-21,4909,新復興,113.0,9.71,3.7,324602.0,113.0,0.0,111.5,-1.33,2.8,2.6,0.0,0.0,-0.36
2024-06-21,2024-06-24,6284,佳邦,95.6,7.9,4.53,146420.0,96.1,0.52,95.6,0.0,3.0,1.2,52.3,0.52,0.17
2024-06-21,2024-06-24,8076,伍豐,32.8,7.72,6.15,23160.0,33.45,1.98,33.25,1.37,6.04,0.9,198.2,1.98,1.62
2024-06-24,2024-06-25,3149,正達,29.8,9.56,6.04,33985.0,29.55,-0.84,30.7,3.02,4.12,1.0,-83.9,-0.84,-1.2
2024-06-24,2024-06-25,6111,光聚晶電,75.7,5.43,6.19,40426.0,76.7,1.32,76.0,0.4,6.05,0.7,132.1,1.32,0.96
2024-06-25,2024-06-26,6753,龍德造船,138.0,7.81,4.95,170517.0,138.0,0.0,136.5,-1.09,4.05,1.3,0.0,0.0,-0.36
2024-06-25,2024-06-26,6869,雲豹能源,195.0,5.98,11.96,666932.0,205.5,5.38,214.5,10.0,3.8,1.3,538.5,5.38,5.03
2024-06-26,2024-06-27,6937,天虹,219.0,9.77,6.21,20743.0,219.0,0.0,214.5,-2.05,3.44,0.1,0.0,0.0,-0.36
2024-06-26,2024-06-27,6873,泓德能源,208.0,9.76,3.69,33267.0,208.0,0.0,201.0,-3.37,3.45,0.2,0.0,0.0,-0.36
2024-06-27,2024-06-28,2349,錸德,10.35,9.64,4.43,28167.0,10.85,4.83,11.35,9.66,4.05,3.0,483.1,4.83,4.47
2024-06-27,2024-06-28,6443,元晶,29.95,8.51,9.68,237881.0,30.1,0.5,28.95,-3.34,4.25,4.4,50.1,0.5,0.14
2024-06-28,2024-07-01,1799,易威,130.0,9.7,2.6,18478.0,129.5,-0.38,137.5,5.77,2.34,0.1,-38.5,-0.38,-0.74
2024-06-28,2024-07-01,2349,錸德,11.35,9.66,4.05,32966.0,12.35,8.81,12.45,9.69,4.72,4.1,881.1,8.81,8.45
2024-07-01,2024-07-02,2349,錸德,12.45,9.69,4.72,50140.0,13.6,9.24,13.65,9.64,9.13,13.7,923.7,9.24,8.88
2024-07-01,2024-07-02,3211,順達,109.0,9.66,6.69,105020.0,109.0,0.0,106.0,-2.75,3.99,0.7,0.0,0.0,-0.36
2024-07-02,2024-07-03,2349,錸德,13.65,9.64,9.13,185540.0,14.35,5.13,15.0,9.89,2.91,5.0,512.8,5.13,4.77
2024-07-02,2024-07-03,3455,由田,125.5,9.61,3.45,150593.0,131.5,4.78,125.5,0.0,4.88,2.2,478.1,4.78,4.42
2024-07-03,2024-07-04,5474,聰泰,191.0,9.77,3.18,78806.0,195.0,2.09,190.0,-0.52,3.8,0.6,209.4,2.09,1.74
2024-07-03,2024-07-04,2481,強茂,61.0,8.73,7.49,78290.0,62.2,1.97,63.8,4.59,8.33,2.4,196.7,1.97,1.61
2024-07-04,2024-07-05,6215,和椿,64.6,8.57,3.56,171132.0,65.2,0.93,66.2,2.48,2.76,2.2,92.9,0.93,0.57
2024-07-04,2024-07-05,6263,普萊德,184.5,7.89,3.01,26534.0,191.5,3.79,187.0,1.36,3.72,0.2,379.4,3.79,3.44
2024-07-05,2024-07-08,5484,慧友,118.5,9.72,4.17,122698.0,107.0,-9.7,107.0,-9.7,0.29,0.1,-970.5,-9.7,-10.06
2024-07-05,2024-07-08,2417,圓剛,58.3,9.59,2.84,124325.0,60.0,2.92,53.0,-9.09,3.57,3.2,291.6,2.92,2.56
2024-07-08,2024-07-09,2108,南帝,45.95,9.8,8.97,70471.0,46.5,1.2,43.75,-4.79,3.41,0.7,119.7,1.2,0.84
2024-07-08,2024-07-09,4960,誠美材,17.45,9.75,6.18,64354.0,18.0,3.15,16.0,-8.31,5.37,4.3,315.2,3.15,2.79
2024-07-09,2024-07-10,5309,系統電,39.9,7.4,9.45,103959.0,39.9,0.0,42.0,5.26,7.79,3.5,0.0,0.0,-0.36
2024-07-09,2024-07-10,6690,安碁資訊,222.0,5.71,3.67,14095.0,222.0,0.0,222.0,0.0,1.61,0.0,0.0,0.0,-0.36
2024-07-10,2024-07-11,9906,欣巴巴,125.0,9.65,2.93,18157.0,128.0,2.4,124.5,-0.4,3.39,0.2,240.0,2.4,2.04
2024-07-10,2024-07-11,2524,京城,58.7,9.51,2.98,15936.0,62.0,5.62,64.5,9.88,3.57,0.4,562.2,5.62,5.26
2024-07-11,2024-07-12,3013,晟銘電,102.5,9.63,2.92,511838.0,101.0,-1.46,100.5,-1.95,2.66,5.0,-146.3,-1.46,-1.82
2024-07-11,2024-07-12,6743,安普新,70.5,8.96,4.49,27757.0,67.3,-4.54,68.6,-2.7,1.58,0.2,-453.9,-4.54,-4.9
2024-07-12,2024-07-15,8105,凌巨,19.85,8.47,3.14,125741.0,20.1,1.26,19.2,-3.27,1.59,3.3,125.9,1.26,0.9
2024-07-12,2024-07-15,1304,台聚,16.9,5.96,5.13,27945.0,17.1,1.18,17.15,1.48,2.79,1.0,118.3,1.18,0.83
2024-07-15,2024-07-16,6829,千附精密,125.5,9.61,4.76,32683.0,126.0,0.4,123.0,-1.99,5.21,0.4,39.8,0.4,0.04
2024-07-15,2024-07-16,6462,神盾,297.0,8.79,3.81,601064.0,295.0,-0.67,282.5,-4.88,2.71,1.6,-67.3,-0.67,-1.03
2024-07-16,2024-07-17,3207,耀勝,158.5,9.69,6.43,52301.0,161.0,1.58,158.0,-0.32,3.97,0.3,157.7,1.58,1.22
2024-07-16,2024-07-17,6577,勁豐,182.0,8.66,3.44,17711.0,182.0,0.0,178.0,-2.2,1.2,0.0,0.0,0.0,-0.36
2024-07-17,2024-07-18,9906,欣巴巴,150.0,7.14,4.43,64075.0,150.0,0.0,148.0,-1.33,2.73,0.3,0.0,0.0,-0.36
2024-07-17,2024-07-18,6829,千附精密,129.5,5.28,3.15,35188.0,127.0,-1.93,127.5,-1.54,4.01,0.4,-193.1,-1.93,-2.29
2024-07-18,2024-07-19,2509,全坤建,27.3,8.55,8.59,29727.0,27.5,0.73,25.35,-7.14,4.34,0.7,73.3,0.73,0.38
2024-07-18,2024-07-19,2528,皇普,53.3,6.92,6.46,30741.0,54.4,2.06,49.95,-6.29,5.41,0.6,206.4,2.06,1.71
2024-07-19,2024-07-22,5512,力麒,14.7,9.7,7.94,131910.0,15.65,6.46,13.7,-6.8,7.36,12.9,646.3,6.46,6.11
2024-07-19,2024-07-22,1611,中電,21.45,3.12,3.2,59066.0,21.6,0.7,20.5,-4.43,2.43,2.3,69.9,0.7,0.34
2024-07-22,2024-07-23,1712,興農,47.0,7.06,4.34,24294.0,48.5,3.19,47.8,1.7,2.78,0.4,319.1,3.19,2.83
2024-07-23,2024-07-26,5519,隆大,56.6,8.85,4.01,77225.0,54.4,-3.89,54.0,-4.59,1.77,0.7,-388.7,-3.89,-4.24
2024-07-23,2024-07-26,6830,汎銓,150.0,7.14,3.31,19761.0,145.5,-3.0,140.5,-6.33,2.29,0.1,-300.0,-3.0,-3.36
2024-07-26,2024-07-29,3188,鑫龍騰,47.65,4.27,4.19,60329.0,47.7,0.1,52.4,9.97,2.52,0.9,10.5,0.1,-0.25
2024-07-29,2024-07-30,4564,元翎,26.3,2.73,3.67,11898.0,26.7,1.52,27.5,4.56,7.3,1.4,152.1,1.52,1.16
2024-07-30,2024-07-31,3024,憶聲,24.3,8.0,3.31,55287.0,24.0,-1.23,24.15,-0.62,3.95,2.7,-123.5,-1.23,-1.59
2024-07-30,2024-07-31,4907,富宇,117.5,7.31,4.93,19698.0,120.0,2.13,118.0,0.43,4.22,0.2,212.8,2.13,1.77
2024-07-31,2024-08-01,1711,永光,21.85,8.71,4.77,38126.0,22.15,1.37,21.55,-1.37,2.85,1.2,137.3,1.37,1.02
2024-07-31,2024-08-01,9911,櫻花,97.3,7.87,6.61,28296.0,97.4,0.1,95.2,-2.16,2.49,0.1,10.3,0.1,-0.25
2024-08-01,2024-08-02,5519,隆大,60.6,9.39,2.97,89187.0,59.3,-2.15,54.6,-9.9,2.11,1.2,-214.5,-2.15,-2.5
2024-08-01,2024-08-02,4513,福裕,70.5,7.31,3.52,161700.0,70.0,-0.71,72.5,2.84,2.99,2.4,-70.9,-0.71,-1.07
2024-08-02,2024-08-05,2236,百達-KY,111.5,4.69,3.23,61325.0,114.0,2.24,106.0,-4.93,2.31,0.4,224.2,2.24,1.89
2024-08-02,2024-08-05,4564,元翎,28.15,3.11,5.32,54288.0,27.7,-1.6,25.35,-9.95,1.27,0.5,-159.9,-1.6,-1.96
2024-08-08,2024-08-09,4583,台灣精銳,351.0,6.36,3.41,49034.0,361.5,2.99,386.0,9.97,5.01,0.3,299.1,2.99,2.63
2024-08-09,2024-08-12,2506,太設,12.95,9.75,3.86,14091.0,12.95,0.0,12.85,-0.77,3.76,1.3,0.0,0.0,-0.36
2024-08-12,2024-08-13,3003,健和興,82.5,6.31,4.61,30752.0,83.4,1.09,82.5,0.0,2.91,0.3,109.1,1.09,0.73
2024-08-12,2024-08-13,3167,大量,80.1,2.43,3.2,152332.0,82.7,3.25,81.1,1.25,1.79,1.2,324.6,3.25,2.89
2024-08-13,2024-08-14,2364,倫飛,96.1,7.61,3.61,15751.0,97.8,1.77,105.5,9.78,4.65,0.3,176.9,1.77,1.41
2024-08-13,2024-08-14,1321,大洋,42.5,5.99,5.79,19218.0,42.5,0.0,42.35,-0.35,2.76,0.3,0.0,0.0,-0.36
2024-08-14,2024-08-15,2364,倫飛,105.5,9.78,4.65,28294.0,106.5,0.95,106.5,0.95,5.38,0.4,94.8,0.95,0.59
2024-08-14,2024-08-15,4551,智伸科,116.0,4.5,3.98,23824.0,118.5,2.16,118.5,2.16,1.88,0.1,215.5,2.16,1.8
2024-08-15,2024-08-16,2323,中環,13.55,9.72,5.85,109512.0,13.6,0.37,13.35,-1.48,3.73,5.9,36.9,0.37,0.01
2024-08-15,2024-08-16,3551,世禾,109.0,9.55,3.95,22830.0,110.5,1.38,106.5,-2.29,1.91,0.1,137.6,1.38,1.02
2024-08-16,2024-08-19,5905,南仁湖,19.65,9.78,3.35,41612.0,20.2,2.8,21.0,6.87,5.02,4.1,279.9,2.8,2.44
2024-08-16,2024-08-19,6788,華景電,251.0,6.81,2.79,103381.0,255.5,1.79,262.0,4.38,2.43,0.4,179.3,1.79,1.44
2024-08-19,2024-08-20,8234,新漢,61.0,8.73,3.52,40980.0,62.4,2.3,61.7,1.15,3.14,0.7,229.5,2.3,1.94
2024-08-19,2024-08-20,5905,南仁湖,21.0,6.87,5.02,87226.0,22.4,6.67,23.1,10.0,4.32,4.4,666.7,6.67,6.31
2024-08-20,2024-08-21,8089,康全電訊,141.5,9.69,3.42,103612.0,144.0,1.77,139.5,-1.41,5.89,1.7,176.7,1.77,1.41
2024-08-20,2024-08-21,1786,科妍,136.5,9.64,6.39,69733.0,136.5,0.0,136.5,0.0,4.51,0.4,0.0,0.0,-0.36
2024-08-21,2024-08-22,8103,瀚荃,75.9,9.21,3.84,83426.0,76.1,0.26,73.0,-3.82,2.79,0.9,26.4,0.26,-0.09
2024-08-21,2024-08-22,6208,日揚,57.8,8.24,11.73,50778.0,57.8,0.0,56.9,-1.56,5.85,0.6,0.0,0.0,-0.36
2024-08-22,2024-08-23,8039,台虹,56.6,9.48,4.34,57639.0,56.4,-0.35,62.2,9.89,8.39,3.4,-35.3,-0.35,-0.71
2024-08-22,2024-08-23,8089,康全電訊,147.0,5.38,3.24,139970.0,142.0,-3.4,136.5,-7.14,2.7,0.9,-340.1,-3.4,-3.76
2024-08-23,2024-08-26,8021,尖點,40.6,6.56,5.21,89582.0,41.8,2.96,38.8,-4.43,2.26,1.1,295.6,2.96,2.6
2024-08-23,2024-08-26,6143,振曜,133.5,4.71,3.16,74847.0,136.5,2.25,135.0,1.12,2.89,0.6,224.7,2.25,1.89
2024-08-26,2024-08-27,3033,威健,35.45,6.94,3.24,34593.0,36.4,2.68,35.3,-0.42,5.04,2.0,268.0,2.68,2.32
2024-08-26,2024-08-27,5234,達興材料,155.5,6.87,3.01,65134.0,155.5,0.0,166.5,7.07,5.0,0.9,0.0,0.0,-0.36
2024-08-27,2024-08-28,6667,信紘科,236.0,9.51,2.67,91537.0,238.5,1.06,228.0,-3.39,2.17,0.4,105.9,1.06,0.7
2024-08-27,2024-08-28,6416,瑞祺電通,139.5,8.56,3.5,26182.0,140.0,0.36,145.5,4.3,3.88,0.3,35.8,0.36,0.0
2024-08-28,2024-08-29,8091,翔名,160.0,6.67,4.07,45722.0,157.0,-1.88,160.0,0.0,1.87,0.1,-187.5,-1.88,-2.23
2024-08-28,2024-08-29,3147,大綜,158.5,6.02,5.5,119255.0,157.0,-0.95,165.5,4.42,3.76,0.6,-94.6,-0.95,-1.3
2024-08-29,2024-08-30,8086,宏捷科,113.0,9.71,3.41,68652.0,116.0,2.65,115.0,1.77,6.41,1.6,265.5,2.65,2.3
2024-08-29,2024-08-30,3450,聯鈞,172.0,7.5,3.26,1405354.0,172.5,0.29,173.5,0.87,1.82,5.0,29.1,0.29,-0.07
2024-08-30,2024-09-02,3081,聯亞,175.0,9.72,7.54,518443.0,181.5,3.71,189.5,8.29,6.37,3.7,371.4,3.71,3.36
2024-08-30,2024-09-02,2228,劍麟,109.0,8.46,4.85,22060.0,109.0,0.0,109.0,0.0,3.92,0.2,0.0,0.0,-0.36
2024-09-02,2024-09-03,6546,正基,197.0,9.14,3.54,175755.0,197.5,0.25,195.5,-0.76,1.67,0.4,25.4,0.25,-0.1
2024-09-02,2024-09-03,3548,兆利,193.5,9.01,7.81,165055.0,193.5,0.0,191.0,-1.29,5.49,0.8,0.0,0.0,-0.36
2024-09-03,2024-09-04,2233,宇隆,176.5,6.33,4.3,86643.0,167.0,-5.38,163.0,-7.65,2.35,0.3,-538.2,-5.38,-5.74
2024-09-03,2024-09-04,4571,鈞興-KY,164.5,5.45,7.69,110679.0,158.5,-3.65,153.0,-6.99,4.08,0.5,-364.7,-3.65,-4.0
2024-09-04,2024-09-05,2497,怡利電,68.2,3.81,4.07,66505.0,72.9,6.89,75.0,9.97,4.59,1.4,689.1,6.89,6.53
2024-09-04,2024-09-05,8467,波力-KY,237.0,2.16,3.53,46526.0,245.5,3.59,245.0,3.38,2.62,0.2,358.6,3.59,3.23
2024-09-05,2024-09-06,6217,中探針,44.4,6.86,7.98,33121.0,44.6,0.45,42.9,-3.38,2.45,0.3,45.0,0.45,0.09
2024-09-05,2024-09-06,6830,汎銓,143.5,5.9,3.2,26943.0,144.0,0.35,143.0,-0.35,1.92,0.1,34.8,0.35,-0.01
2024-09-06,2024-09-09,1524,耿鼎,32.25,7.68,7.33,25414.0,31.9,-1.09,31.7,-1.71,3.49,0.4,-108.5,-1.09,-1.44
2024-09-06,2024-09-09,9938,百和,63.0,7.51,3.77,37381.0,63.0,0.0,62.7,-0.48,1.18,0.2,0.0,0.0,-0.36
2024-09-09,2024-09-10,4974,亞泰,105.5,9.55,5.19,85753.0,106.5,0.95,108.0,2.37,5.45,1.2,94.8,0.95,0.59
2024-09-09,2024-09-10,6782,視陽,233.0,9.13,3.54,26582.0,232.0,-0.43,240.0,3.0,5.2,0.2,-42.9,-0.43,-0.79
2024-09-10,2024-09-11,6279,胡連,169.5,4.95,8.97,132784.0,171.5,1.18,171.0,0.88,5.92,0.7,118.0,1.18,0.82
2024-09-10,2024-09-11,4977,眾達-KY,82.4,3.0,6.62,78518.0,89.7,8.86,90.6,9.95,4.7,0.9,885.9,8.86,8.5
2024-09-11,2024-09-12,3218,大學光,237.5,9.2,6.13,34759.0,236.5,-0.42,239.0,0.63,2.47,0.1,-42.1,-0.42,-0.78
2024-09-11,2024-09-12,1709,和益,24.05,6.89,4.11,17294.0,24.3,1.04,23.85,-0.83,1.32,0.2,104.0,1.04,0.68
2024-09-12,2024-09-13,4977,眾達-KY,97.5,7.62,8.64,266419.0,98.1,0.62,95.7,-1.85,4.06,1.6,61.5,0.62,0.26
2024-09-12,2024-09-13,4551,智伸科,143.0,5.54,2.91,29982.0,143.5,0.35,136.0,-4.9,2.02,0.2,35.0,0.35,-0.01
2024-09-13,2024-09-16,6829,千附精密,125.0,9.65,3.89,19709.0,123.0,-1.6,131.0,4.8,7.73,0.5,-160.0,-1.6,-1.96
2024-09-13,2024-09-16,6612,奈米醫材,169.5,9.0,4.4,16577.0,177.0,4.42,164.5,-2.95,2.73,0.1,442.5,4.42,4.07
2024-09-16,2024-09-18,3062,建漢,38.0,7.95,3.43,354718.0,38.45,1.18,37.35,-1.71,2.1,6.3,118.4,1.18,0.83
2024-09-16,2024-09-18,4933,友輝,77.4,5.59,3.51,31062.0,78.0,0.78,75.6,-2.33,1.82,0.2,77.5,0.78,0.42
2024-09-18,2024-09-19,3049,精金,11.45,9.57,5.06,34328.0,11.8,3.06,11.7,2.18,10.33,12.7,305.7,3.06,2.7
2024-09-18,2024-09-19,1582,信錦,119.0,6.73,3.76,122351.0,119.0,0.0,116.5,-2.1,2.12,0.6,0.0,0.0,-0.36
2024-09-19,2024-09-20,2351,順德,151.5,9.78,4.19,129958.0,153.5,1.32,166.5,9.9,7.77,2.5,132.0,1.32,0.96
2024-09-19,2024-09-20,4563,百德,119.0,9.68,2.63,261670.0,121.0,1.68,116.0,-2.52,1.55,1.5,168.1,1.68,1.32
2024-09-20,2024-09-23,9938,百和,72.0,8.76,5.65,100970.0,72.8,1.11,73.5,2.08,4.9,1.6,111.1,1.11,0.75
2024-09-20,2024-09-23,3715,定穎投控,69.4,6.77,4.78,443071.0,71.2,2.59,76.3,9.94,4.3,7.1,259.4,2.59,2.24
2024-09-23,2024-09-24,3013,晟銘電,130.0,9.7,3.1,617271.0,132.5,1.92,129.0,-0.77,3.76,6.9,192.3,1.92,1.57
2024-09-23,2024-09-24,6224,聚鼎,72.8,9.15,4.15,23639.0,72.8,0.0,68.7,-5.63,3.45,0.3,0.0,0.0,-0.36
2024-09-24,2024-09-25,3141,晶宏,89.5,8.88,9.22,39783.0,88.6,-1.01,97.0,8.38,7.35,0.6,-100.6,-1.01,-1.36
2024-09-24,2024-09-25,6768,志強-KY,108.0,8.54,5.76,26775.0,106.5,-1.39,102.5,-5.09,3.52,0.2,-138.9,-1.39,-1.75
2024-09-25,2024-09-26,3141,晶宏,97.0,8.38,7.35,52933.0,96.7,-0.31,99.5,2.58,7.99,1.0,-30.9,-0.31,-0.67
2024-09-25,2024-09-26,2436,偉詮電,67.9,7.61,10.88,215044.0,69.1,1.77,66.8,-1.62,5.5,2.2,176.7,1.77,1.41
2024-09-26,2024-09-27,3483,力致,177.5,8.56,5.51,141973.0,179.5,1.13,175.0,-1.41,4.47,0.8,112.7,1.13,0.77
2024-09-26,2024-09-27,2613,中櫃,38.8,6.3,10.54,96377.0,38.55,-0.64,38.45,-0.9,4.49,1.3,-64.4,-0.64,-1.0
2024-09-27,2024-09-30,2009,第一銅,48.75,8.21,7.99,113467.0,49.0,0.51,46.6,-4.41,4.64,1.7,51.3,0.51,0.16
2024-09-27,2024-09-30,5608,四維航,19.35,7.5,6.94,25684.0,19.8,2.33,19.0,-1.81,3.77,0.9,232.6,2.33,1.97
2024-09-30,2024-10-01,1565,精華,197.0,8.54,9.08,35763.0,197.5,0.25,210.5,6.85,9.14,0.3,25.4,0.25,-0.1
2024-09-30,2024-10-01,1569,濱川,35.5,8.23,5.35,67347.0,36.4,2.54,36.0,1.41,5.2,2.4,253.5,2.54,2.18
2024-10-01,2024-10-04,6438,迅得,164.0,9.7,3.32,157421.0,166.0,1.22,161.0,-1.83,3.16,1.1,122.0,1.22,0.86
