signal_date,entry_date,stock_id,股票名稱,strategy,價格型態,signal_close,entry_close,whale_lag4_pct,whale_lag3_pct,whale_lag2_pct,whale_lag1_pct,whale_current_pct,單週大戶變化(百分點),兩週大戶變化(百分點),四週大戶變化(百分點),單週相對變化(%),兩週相對變化(%),跳升前3週最低大戶比例(%),selected_lot_bucket,prior_20d_return_pct,return_5d,return_10d,return_20d,return_60d,return_120d,excess_0050_5d,excess_0050_10d
2016-12-16,2016-12-19,2606,裕民,dip_5_10d_above_ma240,淺幅回檔承接,57.066723,55.796007,58.430000,58.830000,59.000000,59.030000,58.990000,-0.040000,-0.010000,0.560000,-0.067762,-0.016949,58.830000,1000,-6.439394,0.008282,0.039337,0.066253,0.285714,0.308489,0.022895,0.038642
2016-12-16,2016-12-19,3149,正達,dip_10_20d_above_ma240,多頭回檔承接,14.247182,13.654920,44.750000,45.670000,45.670000,45.670000,45.670000,0.000000,0.000000,0.920000,0.000000,0.000000,45.670000,1000,-10.165975,-0.009639,-0.012048,-0.024096,0.026506,-0.019277,0.004975,-0.012744
2016-12-16,2016-12-19,3526,凡甲,ma20_reclaim_uptrend,月線重新站回,215.545514,212.494033,34.380000,35.120000,36.180000,37.180000,35.080000,-2.100000,-1.100000,0.700000,-5.648198,-3.040354,35.120000,400,5.427408,-0.020888,-0.046997,-0.112272,-0.073107,0.070496,-0.006274,-0.047693
2016-12-16,2016-12-19,6143,振曜,ma20_reclaim_uptrend,月線重新站回,146.944561,146.944561,42.500000,43.870000,43.330000,43.890000,43.870000,-0.020000,0.540000,1.370000,-0.045568,1.246250,43.330000,600,4.874214,-0.028486,0.059970,0.032984,-0.058471,-0.022489,-0.013872,0.059274
2016-12-16,2016-12-19,2104,國際中橡,breakout_20d,20日突破,57.756803,56.586057,56.800000,57.060000,56.980000,57.250000,57.760000,0.510000,0.780000,0.960000,0.890830,1.368901,56.980000,1000,13.627639,-0.027586,-0.001724,0.003448,0.039655,0.068966,-0.012972,-0.002420
2016-12-16,2016-12-19,2456,名稱未提供,breakout_20d,20日突破,105.588797,105.160734,56.570000,56.410000,56.900000,58.050000,58.110000,0.060000,1.210000,1.540000,0.103359,2.126538,56.410000,800,8.504399,-0.052917,-0.037992,-0.044776,0.085482,0.160109,-0.038303,-0.038688
2016-12-16,2016-12-19,2481,強茂,breakout_20d,20日突破,25.709673,25.240803,42.420000,42.810000,42.890000,43.440000,43.370000,-0.070000,0.480000,0.950000,-0.161142,1.119142,42.810000,1000,13.058419,0.000000,0.030960,0.012384,0.126935,0.130031,0.014614,0.030264
2016-12-16,2016-12-19,3450,聯鈞,breakout_20d,20日突破,346.243469,346.243469,35.940000,36.030000,38.130000,38.110000,40.690000,2.580000,2.560000,4.750000,6.769877,6.713874,36.030000,200,13.537118,0.000000,0.007692,-0.057692,0.138462,0.076923,0.014614,0.006996
2016-12-16,2016-12-19,3529,力旺,breakout_20d,20日突破,435.457164,445.964174,72.450000,72.860000,73.450000,73.660000,73.450000,-0.210000,0.000000,1.000000,-0.285094,0.000000,72.860000,200,21.103896,0.010471,0.030105,0.086387,0.138743,0.047120,0.025085,0.029409
2016-12-16,2016-12-19,3533,嘉澤,breakout_20d,20日突破,165.147945,164.141967,56.070000,56.310000,57.160000,56.360000,57.840000,1.480000,0.680000,1.770000,2.625976,1.189643,56.310000,400,24.368687,-0.039837,-0.014300,0.014300,0.046987,0.358529,-0.025223,-0.014996
2016-12-16,2016-12-19,4906,正文,breakout_20d,20日突破,57.244649,53.555052,27.020000,27.710000,27.950000,29.350000,32.050000,2.700000,4.100000,5.030000,9.199319,14.669052,27.710000,1000,31.619537,0.018789,-0.002088,-0.031315,0.144050,0.240084,0.033403,-0.002784
2016-12-16,2016-12-19,4977,眾達-KY,breakout_20d,20日突破,113.755996,109.776595,56.490000,56.420000,58.230000,60.510000,60.510000,0.000000,2.280000,4.020000,0.000000,3.915507,56.420000,800,34.796748,0.081250,0.106250,0.106250,-0.017500,0.287500,0.095864,0.105554
2016-12-16,2016-12-19,5483,中美晶,breakout_20d,20日突破,63.132490,61.344834,36.540000,36.510000,35.450000,35.370000,35.950000,0.580000,0.500000,-0.590000,1.639808,1.410437,35.370000,1000,18.133803,0.023006,0.026074,0.042945,0.434049,0.443252,0.037620,0.025378
2016-12-16,2016-12-19,5536,聖暉*,breakout_20d,20日突破,142.782884,143.239059,26.710000,26.710000,26.710000,25.750000,27.150000,1.400000,0.440000,0.440000,5.436893,1.647323,25.750000,600,10.861865,-0.021231,-0.018047,-0.011677,0.427813,0.802128,-0.006618,-0.018743
2016-12-16,2016-12-19,6411,晶焱,breakout_20d,20日突破,58.879648,58.317819,21.400000,21.080000,21.170000,21.330000,21.870000,0.540000,0.700000,0.470000,2.531646,3.306566,21.080000,1000,7.157464,0.050096,0.152216,0.102119,0.435453,0.391137,0.064710,0.151520
2016-12-16,2016-12-19,6510,精測,breakout_20d,20日突破,1210.013908,1225.139082,69.790000,70.360000,71.500000,71.660000,72.410000,0.750000,0.910000,2.620000,1.046609,1.272727,70.360000,100,3.896104,-0.024691,0.016461,-0.057613,0.094650,0.102881,-0.010078,0.015765
2016-12-16,2016-12-19,9951,皇田,breakout_20d,20日突破,322.192622,313.220169,78.090000,78.930000,78.050000,79.270000,80.290000,1.020000,2.240000,2.200000,1.286742,2.869955,78.050000,200,23.437500,-0.028646,-0.020833,-0.039062,-0.093750,-0.046875,-0.014032,-0.021529
2016-12-16,2016-12-19,2104,國際中橡,breakout_60d,60日突破,57.756803,56.586057,56.800000,57.060000,56.980000,57.250000,57.760000,0.510000,0.780000,0.960000,0.890830,1.368901,56.980000,1000,13.627639,-0.027586,-0.001724,0.003448,0.039655,0.068966,-0.012972,-0.002420
2016-12-16,2016-12-19,2481,強茂,breakout_60d,60日突破,25.709673,25.240803,42.420000,42.810000,42.890000,43.440000,43.370000,-0.070000,0.480000,0.950000,-0.161142,1.119142,42.810000,1000,13.058419,0.000000,0.030960,0.012384,0.126935,0.130031,0.014614,0.030264
2016-12-16,2016-12-19,3450,聯鈞,breakout_60d,60日突破,346.243469,346.243469,35.940000,36.030000,38.130000,38.110000,40.690000,2.580000,2.560000,4.750000,6.769877,6.713874,36.030000,200,13.537118,0.000000,0.007692,-0.057692,0.138462,0.076923,0.014614,0.006996
2016-12-16,2016-12-19,3529,力旺,breakout_60d,60日突破,435.457164,445.964174,72.450000,72.860000,73.450000,73.660000,73.450000,-0.210000,0.000000,1.000000,-0.285094,0.000000,72.860000,200,21.103896,0.010471,0.030105,0.086387,0.138743,0.047120,0.025085,0.029409
2016-12-16,2016-12-19,3533,嘉澤,breakout_60d,60日突破,165.147945,164.141967,56.070000,56.310000,57.160000,56.360000,57.840000,1.480000,0.680000,1.770000,2.625976,1.189643,56.310000,400,24.368687,-0.039837,-0.014300,0.014300,0.046987,0.358529,-0.025223,-0.014996
2016-12-16,2016-12-19,4906,正文,breakout_60d,60日突破,57.244649,53.555052,27.020000,27.710000,27.950000,29.350000,32.050000,2.700000,4.100000,5.030000,9.199319,14.669052,27.710000,1000,31.619537,0.018789,-0.002088,-0.031315,0.144050,0.240084,0.033403,-0.002784
2016-12-16,2016-12-19,4977,眾達-KY,breakout_60d,60日突破,113.755996,109.776595,56.490000,56.420000,58.230000,60.510000,60.510000,0.000000,2.280000,4.020000,0.000000,3.915507,56.420000,800,34.796748,0.081250,0.106250,0.106250,-0.017500,0.287500,0.095864,0.105554
2016-12-16,2016-12-19,5536,聖暉*,breakout_60d,60日突破,142.782884,143.239059,26.710000,26.710000,26.710000,25.750000,27.150000,1.400000,0.440000,0.440000,5.436893,1.647323,25.750000,600,10.861865,-0.021231,-0.018047,-0.011677,0.427813,0.802128,-0.006618,-0.018743
2016-12-16,2016-12-19,6510,精測,breakout_60d,60日突破,1210.013908,1225.139082,69.790000,70.360000,71.500000,71.660000,72.410000,0.750000,0.910000,2.620000,1.046609,1.272727,70.360000,100,3.896104,-0.024691,0.016461,-0.057613,0.094650,0.102881,-0.010078,0.015765
2016-12-23,2016-12-26,1305,華夏,dip_5_10d_above_ma240,淺幅回檔承接,32.088336,31.754083,75.390000,75.510000,75.000000,74.610000,75.290000,0.680000,0.290000,-0.100000,0.911406,0.386667,74.610000,1000,-9.262760,0.006316,-0.023158,0.014737,0.208421,0.189474,-0.009221,-0.045757
2016-12-23,2016-12-26,2031,新光鋼,dip_5_10d_above_ma240,淺幅回檔承接,38.566489,38.836815,39.010000,39.510000,41.680000,42.730000,42.160000,-0.570000,0.480000,3.150000,-1.333957,1.151631,39.510000,1000,-5.099778,0.002320,0.018561,0.048724,0.078886,0.176334,-0.013217,-0.004037
2016-12-23,2016-12-26,2823,名稱未提供,dip_5_10d_above_ma240,淺幅回檔承接,71.868632,72.324941,80.460000,81.480000,81.350000,81.170000,81.030000,-0.140000,-0.320000,0.570000,-0.172478,-0.393362,81.170000,1000,-6.389302,0.006309,0.001577,-0.034700,-0.053628,-0.056782,-0.009228,-0.021022
2016-12-23,2016-12-26,3036,文曄,dip_5_10d_above_ma240,淺幅回檔承接,129.016766,129.478089,66.970000,67.060000,67.590000,67.840000,67.980000,0.140000,0.390000,1.010000,0.206368,0.577008,67.060000,600,-5.304740,0.029691,0.019002,0.029691,0.070071,0.070071,0.014154,-0.003596
2016-12-23,2016-12-26,3541,西柏,dip_5_10d_above_ma240,淺幅回檔承接,236.455585,236.455585,47.160000,47.280000,48.160000,49.760000,50.560000,0.800000,2.400000,3.400000,1.607717,4.983389,47.280000,400,-5.681818,0.036145,0.104418,0.036145,0.281124,0.257028,0.020608,0.081819
2016-12-23,2016-12-26,3545,敦泰,dip_5_10d_above_ma240,淺幅回檔承接,36.504343,36.832226,43.570000,42.400000,42.290000,42.180000,43.190000,1.010000,0.900000,-0.380000,2.394500,2.128163,42.180000,1000,-5.113636,0.062315,0.051929,0.072700,0.213650,0.041543,0.046778,0.029330
2016-12-23,2016-12-26,4915,致伸,dip_5_10d_above_ma240,淺幅回檔承接,50.719194,50.719194,70.180000,70.170000,70.250000,70.610000,70.850000,0.240000,0.600000,0.670000,0.339895,0.854093,70.170000,1000,-5.128205,0.024677,0.024677,0.044653,0.156287,0.494317,0.009140,0.002078
2016-12-23,2016-12-26,4994,傳奇,dip_5_10d_above_ma240,淺幅回檔承接,334.768448,330.931561,85.970000,86.510000,86.220000,86.270000,86.500000,0.230000,0.280000,0.530000,0.266605,0.324751,86.220000,200,-7.915567,0.002899,-0.037681,0.043478,-0.062319,-0.007246,-0.012638,-0.060280
2016-12-23,2016-12-26,3049,精金,dip_10_20d_above_ma240,多頭回檔承接,4.455664,4.450237,51.130000,51.630000,51.850000,51.910000,51.710000,-0.200000,-0.140000,0.580000,-0.385282,-0.270010,51.630000,1000,-11.720430,0.100000,0.109756,0.256098,0.432927,0.243902,0.084463,0.087157
2016-12-23,2016-12-26,3455,由田,ma20_reclaim_uptrend,月線重新站回,60.303915,59.834884,16.930000,16.930000,21.550000,23.960000,24.940000,0.980000,3.390000,8.010000,4.090150,15.730858,16.930000,1000,25.000000,0.030235,-0.007839,-0.019037,0.274356,0.175812,0.014698,-0.030438
2016-12-23,2016-12-26,3491,昇達科,ma20_reclaim_uptrend,月線重新站回,163.793224,159.515982,32.610000,32.430000,33.720000,34.600000,34.470000,-0.130000,0.750000,1.860000,-0.375723,2.224199,32.430000,400,13.020833,0.059937,0.156151,0.159306,0.154574,0.293375,0.044400,0.133553
2016-12-23,2016-12-26,1513,中興電,breakout_20d,20日突破,34.746790,35.380195,50.260000,50.250000,50.000000,49.820000,50.910000,1.090000,0.910000,0.650000,2.187876,1.820000,49.820000,1000,8.781870,-0.007673,0.051151,0.066496,0.000000,0.099744,-0.023209,0.028552
2016-12-23,2016-12-26,3374,精材,breakout_20d,20日突破,34.198596,34.251047,43.810000,43.720000,43.730000,43.760000,44.760000,1.000000,1.030000,0.950000,2.285192,2.355362,43.720000,1000,6.016260,0.010720,0.096478,0.120980,0.464012,0.549770,-0.004817,0.073879
2016-12-23,2016-12-26,3491,昇達科,breakout_20d,20日突破,163.793224,159.515982,32.610000,32.430000,33.720000,34.600000,34.470000,-0.130000,0.750000,1.860000,-0.375723,2.224199,32.430000,400,13.020833,0.059937,0.156151,0.159306,0.154574,0.293375,0.044400,0.133553
2016-12-23,2016-12-26,3498,陽程,breakout_20d,20日突破,79.355446,77.814564,31.440000,31.440000,31.440000,31.440000,32.810000,1.370000,1.370000,1.370000,4.357506,4.357506,31.440000,1000,14.955357,0.059406,0.065347,0.047525,0.075248,0.009901,0.043869,0.042748
2016-12-23,2016-12-26,5203,訊連,breakout_20d,20日突破,155.127937,161.503057,49.750000,51.060000,52.450000,52.650000,53.360000,0.710000,0.910000,3.610000,1.348528,1.734986,51.060000,600,12.828439,-0.030263,-0.063158,-0.075000,-0.130263,-0.148684,-0.045800,-0.085757
2016-12-23,2016-12-26,8011,台通,breakout_20d,20日突破,23.615326,25.144376,33.340000,33.340000,33.340000,33.340000,34.330000,0.990000,0.990000,0.990000,2.969406,2.969406,33.340000,1000,19.142857,-0.063063,-0.083333,-0.110360,0.117117,0.058559,-0.078600,-0.105932
2016-12-23,2016-12-26,1513,中興電,breakout_60d,60日突破,34.746790,35.380195,50.260000,50.250000,50.000000,49.820000,50.910000,1.090000,0.910000,0.650000,2.187876,1.820000,49.820000,1000,8.781870,-0.007673,0.051151,0.066496,0.000000,0.099744,-0.023209,0.028552
2016-12-23,2016-12-26,3491,昇達科,breakout_60d,60日突破,163.793224,159.515982,32.610000,32.430000,33.720000,34.600000,34.470000,-0.130000,0.750000,1.860000,-0.375723,2.224199,32.430000,400,13.020833,0.059937,0.156151,0.159306,0.154574,0.293375,0.044400,0.133553
2016-12-23,2016-12-26,3498,陽程,breakout_60d,60日突破,79.355446,77.814564,31.440000,31.440000,31.440000,31.440000,32.810000,1.370000,1.370000,1.370000,4.357506,4.357506,31.440000,1000,14.955357,0.059406,0.065347,0.047525,0.075248,0.009901,0.043869,0.042748
2016-12-23,2016-12-26,5203,訊連,breakout_60d,60日突破,155.127937,161.503057,49.750000,51.060000,52.450000,52.650000,53.360000,0.710000,0.910000,3.610000,1.348528,1.734986,51.060000,600,12.828439,-0.030263,-0.063158,-0.075000,-0.130263,-0.148684,-0.045800,-0.085757
2016-12-23,2016-12-26,8011,台通,breakout_60d,60日突破,23.615326,25.144376,33.340000,33.340000,33.340000,33.340000,34.330000,0.990000,0.990000,0.990000,2.969406,2.969406,33.340000,1000,19.142857,-0.063063,-0.083333,-0.110360,0.117117,0.058559,-0.078600,-0.105932
2016-12-30,2017-01-03,1310,台苯,dip_5_10d_above_ma240,淺幅回檔承接,25.528417,25.272493,45.200000,45.660000,46.710000,46.460000,46.440000,-0.020000,-0.270000,1.240000,-0.043048,-0.578035,45.660000,1000,-7.209302,0.002532,0.043038,0.210127,0.220253,0.153390,-0.004422,0.037475
2016-12-30,2017-01-03,2314,台揚,dip_5_10d_above_ma240,淺幅回檔承接,9.215414,9.252573,38.830000,40.150000,40.510000,41.140000,41.280000,0.140000,0.770000,2.450000,0.340301,1.900765,40.150000,1000,-6.060606,0.020080,-0.006024,0.030120,0.279116,0.371486,0.013126,-0.011587
2016-12-30,2017-01-03,2501,國建,dip_5_10d_above_ma240,淺幅回檔承接,24.402055,24.133900,80.140000,80.280000,80.350000,80.620000,80.690000,0.070000,0.340000,0.550000,0.086827,0.423149,80.280000,1000,-5.208333,-0.002778,-0.005556,0.119444,0.200000,0.108333,-0.009732,-0.011119
2016-12-30,2017-01-03,3036,文曄,dip_5_10d_above_ma240,淺幅回檔承接,132.246030,133.322451,67.060000,67.590000,67.840000,67.980000,67.980000,0.000000,0.140000,0.920000,0.000000,0.206368,67.590000,600,-5.286344,-0.010381,-0.004614,0.009227,0.024221,0.036909,-0.017335,-0.010177
2016-12-30,2017-01-03,3522,御嵿,dip_5_10d_above_ma240,淺幅回檔承接,63.335923,62.501640,49.620000,49.650000,49.650000,51.240000,51.380000,0.140000,1.730000,1.760000,0.273224,3.484391,49.650000,1000,-5.005214,-0.026696,-0.005562,-0.003337,0.022247,-0.003337,-0.033650,-0.011125
2016-12-30,2017-01-03,6191,精成科,dip_5_10d_above_ma240,淺幅回檔承接,24.292593,24.390153,61.610000,61.920000,62.250000,62.220000,62.700000,0.480000,0.450000,1.090000,0.771456,0.722892,61.920000,1000,-7.434944,-0.032000,-0.048000,0.048000,0.048000,-0.124000,-0.038954,-0.053563
2016-12-30,2017-01-03,5469,瀚宇博,dip_10_20d_above_ma240,多頭回檔承接,42.491004,42.973857,62.290000,62.510000,63.210000,63.220000,63.800000,0.580000,0.590000,1.510000,0.917431,0.933397,62.510000,1000,-16.389549,-0.030899,-0.002809,0.039326,0.022472,-0.095506,-0.037853,-0.008372
2016-12-30,2017-01-03,1582,信錦,ma20_reclaim_uptrend,月線重新站回,127.517106,127.719514,50.950000,53.720000,55.400000,55.610000,55.820000,0.210000,0.420000,4.870000,0.377630,0.758123,53.720000,600,4.132231,0.011094,-0.009509,0.007924,0.050713,0.107765,0.004139,-0.015072
2016-12-30,2017-01-03,1723,中碳,ma20_reclaim_uptrend,月線重新站回,254.691859,258.972394,56.610000,57.010000,57.340000,57.780000,57.710000,-0.070000,0.370000,1.100000,-0.121149,0.645274,57.010000,400,1.709402,-0.008264,-0.004132,0.090909,-0.020661,-0.041322,-0.015219,-0.009696
2016-12-30,2017-01-03,2548,華固,ma20_reclaim_uptrend,月線重新站回,210.482641,211.178451,61.110000,62.500000,63.430000,63.050000,62.940000,-0.110000,-0.490000,1.830000,-0.174465,-0.772505,62.500000,400,1.340034,0.004942,-0.004942,0.090610,0.136738,0.192751,-0.002012,-0.010506
2016-12-30,2017-01-03,3017,奇鋐,ma20_reclaim_uptrend,月線重新站回,49.630244,50.124569,43.310000,44.260000,45.250000,45.210000,45.150000,-0.060000,-0.100000,1.840000,-0.132714,-0.220994,44.260000,1000,2.868852,-0.011834,-0.017751,-0.003945,0.001972,0.043393,-0.018788,-0.023315
2016-12-30,2017-01-03,3019,亞光,ma20_reclaim_uptrend,月線重新站回,42.703442,43.263487,37.080000,37.570000,37.240000,37.310000,38.040000,0.730000,0.800000,0.960000,1.956580,2.148228,37.240000,1000,1.666667,0.030744,0.199029,0.304207,0.757282,0.721683,0.023790,0.193466
2016-12-30,2017-01-03,3031,佰鴻,ma20_reclaim_uptrend,月線重新站回,25.330810,25.431329,49.490000,49.880000,49.880000,49.880000,50.010000,0.130000,0.130000,0.520000,0.260626,0.260626,49.880000,1000,11.013216,0.007905,-0.063241,-0.023715,0.426877,0.300395,0.000951,-0.068804
2016-12-30,2017-01-03,3533,嘉澤,ma20_reclaim_uptrend,月線重新站回,159.615069,161.794687,52.240000,52.550000,53.530000,55.130000,55.380000,0.250000,1.850000,3.140000,0.453474,3.456006,52.550000,600,5.309735,-0.005181,0.029016,0.103627,-0.012435,0.398964,-0.012135,0.023452
2016-12-30,2017-01-03,5530,龍巖,ma20_reclaim_uptrend,月線重新站回,68.737041,67.886936,82.590000,82.650000,82.960000,82.890000,83.100000,0.210000,0.140000,0.510000,0.253348,0.168756,82.650000,1000,3.096539,-0.010733,-0.016100,0.000000,0.078712,0.148479,-0.017688,-0.021663
2016-12-30,2017-01-03,6104,創惟,ma20_reclaim_uptrend,月線重新站回,52.263390,53.311277,13.740000,13.740000,12.780000,12.660000,13.650000,0.990000,0.870000,-0.090000,7.819905,6.807512,12.660000,1000,0.630517,-0.031941,-0.025799,0.022113,0.054054,-0.036855,-0.038895,-0.031362
2016-12-30,2017-01-03,6214,精誠,ma20_reclaim_uptrend,月線重新站回,90.071299,90.691411,54.960000,55.070000,55.170000,55.870000,55.870000,0.000000,0.700000,0.910000,0.000000,1.268806,55.070000,800,2.831858,0.013675,-0.008547,0.047863,0.095726,0.094017,0.006721,-0.014110
2016-12-30,2017-01-03,6504,南六,ma20_reclaim_uptrend,月線重新站回,163.035891,163.035891,69.210000,69.220000,69.630000,69.780000,69.850000,0.070000,0.220000,0.640000,0.100315,0.315956,69.220000,400,5.574913,-0.013201,-0.023102,0.023102,0.023102,0.003300,-0.020155,-0.028666
2016-12-30,2017-01-03,1560,中砂,breakout_20d,20日突破,146.839982,145.243896,50.270000,50.030000,48.730000,48.890000,50.070000,1.180000,1.340000,-0.200000,2.413582,2.749846,48.730000,600,17.090909,0.006279,-0.010989,0.109890,0.145997,0.204018,-0.000675,-0.016552
2016-12-30,2017-01-03,1909,榮成,breakout_20d,20日突破,27.312861,28.649270,75.140000,75.350000,75.560000,75.690000,75.950000,0.260000,0.390000,0.810000,0.343506,0.516146,75.350000,1000,0.615385,0.265306,0.303207,0.434402,0.562682,1.023324,0.258352,0.297644
2016-12-30,2017-01-03,2457,飛宏,breakout_20d,20日突破,21.894896,21.894896,26.940000,27.010000,27.180000,28.760000,29.970000,1.210000,2.790000,3.030000,4.207232,10.264901,27.010000,1000,35.051546,-0.103053,-0.133588,-0.129771,0.110687,-0.076336,-0.110008,-0.139151
2016-12-30,2017-01-03,2467,志聖,breakout_20d,20日突破,46.502587,47.176538,32.840000,32.840000,32.550000,34.090000,33.550000,-0.540000,1.000000,0.710000,-1.584042,3.072197,32.550000,1000,30.188679,-0.009524,-0.045238,-0.061905,0.009524,-0.078380,-0.016478,-0.050801
2016-12-30,2017-01-03,3545,敦泰,breakout_20d,20日突破,38.471643,39.127409,42.400000,42.290000,42.180000,43.190000,44.190000,1.000000,2.010000,1.790000,2.315351,4.765292,42.180000,1000,2.325581,-0.009777,-0.025140,0.013966,0.142458,0.012570,-0.016731,-0.030703
2016-12-30,2017-01-03,3708,上緯投控,breakout_20d,20日突破,73.800000,74.100000,37.460000,37.530000,37.700000,39.020000,40.610000,1.590000,2.910000,3.150000,4.074833,7.718833,37.530000,1000,6.801737,0.012146,-0.020243,0.082321,-0.033738,-0.078273,0.005192,-0.025806
2016-12-30,2017-01-03,4746,台耀,breakout_20d,20日突破,114.788882,113.063598,47.630000,47.800000,47.760000,47.220000,48.730000,1.510000,0.970000,1.100000,3.197798,2.030988,47.220000,600,7.311828,-0.001017,0.003052,-0.045778,-0.108850,-0.142421,-0.007971,-0.002511
2016-12-30,2017-01-03,4934,太極,breakout_20d,20日突破,17.534757,17.534757,36.960000,37.110000,37.140000,37.390000,37.970000,0.580000,0.830000,1.010000,1.551217,2.234787,37.110000,1000,11.583012,0.031142,-0.010381,0.010381,-0.003460,-0.148789,0.024188,-0.015944
2016-12-30,2017-01-03,6005,群益證,breakout_20d,20日突破,16.487018,16.078671,72.120000,72.970000,73.250000,73.740000,74.380000,0.640000,1.130000,2.260000,0.867914,1.542662,72.970000,1000,5.440696,-0.029630,-0.052910,-0.010582,0.055026,0.058201,-0.036584,-0.058473
2016-12-30,2017-01-03,6182,合晶,breakout_20d,20日突破,18.599561,18.534979,23.680000,23.120000,22.790000,25.600000,28.170000,2.570000,5.380000,4.490000,10.039063,23.606845,22.790000,1000,51.898734,-0.038328,-0.041812,0.163763,0.505226,0.261324,-0.045282,-0.047375
2016-12-30,2017-01-03,6411,晶焱,breakout_20d,20日突破,64.497935,67.194713,21.170000,21.330000,21.870000,22.270000,24.340000,2.070000,2.470000,3.170000,9.295016,11.294010,21.330000,1000,16.785351,-0.045151,-0.043478,0.168896,0.217391,0.474916,-0.052105,-0.049042
2016-12-30,2017-01-03,1560,中砂,breakout_60d,60日突破,146.839982,145.243896,50.270000,50.030000,48.730000,48.890000,50.070000,1.180000,1.340000,-0.200000,2.413582,2.749846,48.730000,600,17.090909,0.006279,-0.010989,0.109890,0.145997,0.204018,-0.000675,-0.016552
2016-12-30,2017-01-03,1909,榮成,breakout_60d,60日突破,27.312861,28.649270,75.140000,75.350000,75.560000,75.690000,75.950000,0.260000,0.390000,0.810000,0.343506,0.516146,75.350000,1000,0.615385,0.265306,0.303207,0.434402,0.562682,1.023324,0.258352,0.297644
2016-12-30,2017-01-03,2457,飛宏,breakout_60d,60日突破,21.894896,21.894896,26.940000,27.010000,27.180000,28.760000,29.970000,1.210000,2.790000,3.030000,4.207232,10.264901,27.010000,1000,35.051546,-0.103053,-0.133588,-0.129771,0.110687,-0.076336,-0.110008,-0.139151
2016-12-30,2017-01-03,2467,志聖,breakout_60d,60日突破,46.502587,47.176538,32.840000,32.840000,32.550000,34.090000,33.550000,-0.540000,1.000000,0.710000,-1.584042,3.072197,32.550000,1000,30.188679,-0.009524,-0.045238,-0.061905,0.009524,-0.078380,-0.016478,-0.050801
2016-12-30,2017-01-03,4746,台耀,breakout_60d,60日突破,114.788882,113.063598,47.630000,47.800000,47.760000,47.220000,48.730000,1.510000,0.970000,1.100000,3.197798,2.030988,47.220000,600,7.311828,-0.001017,0.003052,-0.045778,-0.108850,-0.142421,-0.007971,-0.002511
2016-12-30,2017-01-03,6005,群益證,breakout_60d,60日突破,16.487018,16.078671,72.120000,72.970000,73.250000,73.740000,74.380000,0.640000,1.130000,2.260000,0.867914,1.542662,72.970000,1000,5.440696,-0.029630,-0.052910,-0.010582,0.055026,0.058201,-0.036584,-0.058473
2016-12-30,2017-01-03,6182,合晶,breakout_60d,60日突破,18.599561,18.534979,23.680000,23.120000,22.790000,25.600000,28.170000,2.570000,5.380000,4.490000,10.039063,23.606845,22.790000,1000,51.898734,-0.038328,-0.041812,0.163763,0.505226,0.261324,-0.045282,-0.047375
2016-12-30,2017-01-03,6411,晶焱,breakout_60d,60日突破,64.497935,67.194713,21.170000,21.330000,21.870000,22.270000,24.340000,2.070000,2.470000,3.170000,9.295016,11.294010,21.330000,1000,16.785351,-0.045151,-0.043478,0.168896,0.217391,0.474916,-0.052105,-0.049042
2017-01-06,2017-01-09,1312,國喬,dip_5_10d_above_ma240,淺幅回檔承接,28.275278,27.805143,72.260000,72.950000,73.330000,73.370000,73.040000,-0.330000,-0.290000,0.780000,-0.449775,-0.395473,72.950000,1000,-5.816555,-0.053140,-0.007246,0.130435,0.000000,0.019324,-0.046929,-0.011387
2017-01-06,2017-01-09,2034,允強,dip_5_10d_above_ma240,淺幅回檔承接,74.898266,74.070661,52.560000,54.110000,54.990000,54.250000,53.840000,-0.410000,-1.150000,1.280000,-0.755760,-2.091289,54.110000,1000,-5.892548,0.013035,0.037244,0.067039,-0.057728,-0.036206,0.019247,0.033103
2017-01-06,2017-01-09,2314,台揚,dip_5_10d_above_ma240,淺幅回檔承接,9.289732,9.401209,40.150000,40.510000,41.140000,41.280000,41.260000,-0.020000,0.120000,1.110000,-0.048450,0.291687,40.510000,1000,-7.578558,-0.023715,-0.025692,-0.003953,0.106719,0.304348,-0.017504,-0.029832
2017-01-06,2017-01-09,3031,佰鴻,dip_5_10d_above_ma240,淺幅回檔承接,25.230291,25.531848,49.880000,49.880000,49.880000,50.010000,51.000000,0.990000,1.120000,1.120000,1.979604,2.245389,49.880000,1000,-5.992509,-0.074803,-0.031496,-0.023622,0.377953,0.283465,-0.068592,-0.035637
2017-01-06,2017-01-09,3163,波若威,dip_5_10d_above_ma240,淺幅回檔承接,53.272242,53.492148,29.630000,29.290000,29.270000,29.460000,30.850000,1.390000,1.580000,1.220000,4.718262,5.398018,29.270000,1000,-5.555556,0.001028,-0.001028,0.056526,0.072970,-0.078109,0.007239,-0.005169
2017-01-06,2017-01-09,3522,御嵿,dip_5_10d_above_ma240,淺幅回檔承接,61.736882,60.554982,49.650000,49.650000,51.240000,51.380000,51.390000,0.010000,0.150000,1.740000,0.019463,0.292740,49.650000,1000,-6.131078,0.014925,0.065442,0.039036,0.017222,0.019518,0.021137,0.061301
