資料日期,代號,股票名稱,資料日收盤價,動態大戶級距(張),前週大戶比例(%),本週大戶比例(%),本週變化(百分點)
2018-10-05,3144,名稱待補,10.287638,1000,62.420000,61.370000,-1.050000
2018-10-05,1324,地球,18.350764,1000,66.960000,65.910000,-1.050000
2018-10-05,4989,榮科,22.378660,1000,70.870000,69.840000,-1.030000
2018-10-05,3630,新鉅科,68.154564,1000,51.910000,50.890000,-1.020000
2018-10-05,6156,松上,1.779526,1000,40.410000,39.390000,-1.020000
2018-10-05,2027,大成鋼,121.782167,600,77.310000,76.310000,-1.000000
2018-10-05,6244,茂迪,17.046694,1000,26.720000,25.720000,-1.000000
2018-10-05,3149,正達,8.258759,1000,38.660000,37.670000,-0.990000
2018-10-05,8367,建新國際,28.000000,1000,67.660000,66.670000,-0.990000
2018-10-05,2596,綠意,58.042271,1000,60.910000,59.930000,-0.980000
2018-10-05,3541,西柏,143.003239,600,35.820000,34.850000,-0.970000
2018-10-05,3491,昇達科,207.285089,400,35.430000,34.510000,-0.920000
2018-10-05,2444,兆勁,8.706861,1000,32.180000,31.270000,-0.910000
2018-10-05,6143,振曜,84.033263,1000,25.600000,24.690000,-0.910000
2018-10-05,4533,協易機,19.653088,1000,45.910000,45.000000,-0.910000
2018-10-05,3265,台星科,29.098324,1000,60.290000,59.400000,-0.890000
2018-10-05,3533,嘉澤,300.479811,200,75.870000,74.980000,-0.890000
2018-10-05,5310,天剛,31.103772,1000,52.080000,51.190000,-0.890000
2018-10-05,1473,台南,41.397675,1000,58.790000,57.910000,-0.880000
2018-10-05,6251,名稱待補,11.151809,1000,31.620000,30.740000,-0.880000
2018-10-05,3406,玉晶光,332.193505,200,70.450000,69.580000,-0.870000
2018-10-05,2375,凱美,14.714014,1000,41.250000,40.410000,-0.840000
2018-10-05,6127,九豪,22.663120,1000,32.980000,32.140000,-0.840000
2018-10-05,2641,正德,5.824610,1000,45.200000,44.400000,-0.800000
2018-10-05,3227,原相,162.770817,400,35.090000,34.300000,-0.790000
2018-10-05,3284,太普高,25.838172,1000,40.050000,39.290000,-0.760000
2018-10-05,3526,凡甲,155.578925,600,28.620000,27.860000,-0.760000
2018-10-05,1590,亞德客-KY,340.969460,200,85.560000,84.810000,-0.750000
2018-10-05,1432,大魯閣,11.693053,1000,76.380000,75.640000,-0.740000
2018-10-05,2379,瑞昱,146.469596,600,74.290000,73.560000,-0.730000
2018-10-05,6603,富強鑫,24.405477,1000,39.780000,39.050000,-0.730000
2018-10-05,8096,擎亞,24.675827,1000,24.280000,23.550000,-0.730000
2018-10-05,6283,淳安,29.278332,1000,65.980000,65.270000,-0.710000
2018-10-05,5425,台半,85.893865,1000,59.440000,58.730000,-0.710000
2018-10-05,6274,台燿,138.987005,600,73.220000,72.510000,-0.710000
2018-10-05,3189,景碩,97.111438,800,65.550000,64.870000,-0.680000
2018-10-05,3264,欣銓,74.621782,1000,68.440000,67.770000,-0.670000
2018-10-05,5388,中磊,96.991188,800,58.870000,58.200000,-0.670000
2018-10-05,8016,矽創,237.569349,400,55.080000,54.420000,-0.660000
2018-10-05,3150,鈺寶-創,,100,70.110000,69.460000,-0.650000
2018-10-05,8089,康全電訊,,100,84.470000,83.820000,-0.650000
2018-10-05,5355,佳總,5.536162,1000,47.730000,47.080000,-0.650000
2018-10-05,6116,彩晶,4.474081,1000,46.280000,45.630000,-0.650000
2018-10-05,4947,名稱待補,287.927926,200,68.430000,67.790000,-0.640000
2018-10-05,4430,耀億,35.991940,1000,58.040000,57.400000,-0.640000
2018-10-05,3202,名稱待補,17.677296,1000,30.400000,29.760000,-0.640000
2018-10-05,6510,精測,472.078342,200,68.130000,67.500000,-0.630000
2018-10-05,3013,晟銘電,22.491085,1000,49.130000,48.520000,-0.610000
2018-10-05,6657,華安,,100,85.330000,84.730000,-0.600000
2018-10-05,5328,華容,8.439031,1000,44.910000,44.310000,-0.600000
2018-10-05,5289,宜鼎,175.030101,400,32.600000,32.010000,-0.590000
2018-10-05,9935,慶豐富,13.429434,1000,49.220000,48.630000,-0.590000
2018-10-05,6692,進能服,,100,87.910000,87.320000,-0.590000
2018-10-05,2332,友訊,19.011079,1000,34.370000,33.800000,-0.570000
2018-10-05,4142,國光生,24.350000,1000,42.820000,42.250000,-0.570000
2018-10-05,4736,泰博,242.233642,400,57.890000,57.320000,-0.570000
2018-10-05,5272,笙科,30.119253,1000,21.940000,21.370000,-0.570000
2018-10-05,1527,鑽全,105.163980,800,58.760000,58.190000,-0.570000
2018-10-05,2421,建準,90.353153,800,64.540000,63.970000,-0.570000
2018-10-05,3031,佰鴻,23.726024,1000,49.310000,48.750000,-0.560000
2018-10-05,6417,韋僑,40.151833,1000,48.250000,47.690000,-0.560000
2018-10-05,1220,台榮,15.242633,1000,76.260000,75.710000,-0.550000
2018-10-05,1784,訊聯,35.531095,1000,12.870000,12.320000,-0.550000
2018-10-05,3653,健策,123.995299,600,67.710000,67.160000,-0.550000
2018-10-05,5533,皇鼎,43.096713,1000,79.220000,78.670000,-0.550000
2018-10-05,9938,百和,133.743383,600,71.210000,70.660000,-0.550000
2018-10-05,2313,華通,28.967788,1000,55.240000,54.700000,-0.540000
2018-10-05,6189,豐藝,114.175768,800,25.540000,25.000000,-0.540000
2018-10-05,3211,順達,100.197557,800,27.350000,26.820000,-0.530000
2018-10-05,6435,大中,117.286157,600,51.240000,50.710000,-0.530000
2018-10-05,8255,朋程,210.845980,400,38.290000,37.770000,-0.520000
2018-10-05,1598,岱宇,31.196529,1000,67.060000,66.550000,-0.510000
2018-10-05,6497,名稱待補,40.200000,1000,79.890000,79.380000,-0.510000
2018-10-05,6662,樂斯科,,100,83.280000,82.770000,-0.510000
2018-10-05,2464,盟立,119.520148,600,42.050000,41.540000,-0.510000
2018-10-05,2498,宏達電,141.893147,600,49.960000,49.450000,-0.510000
2018-10-05,6269,台郡,216.471895,400,58.040000,57.530000,-0.510000
2018-10-05,2455,全新,149.152241,600,45.060000,44.560000,-0.500000
2018-10-05,2316,楠梓電,20.244465,1000,30.370000,29.870000,-0.500000
2018-10-05,3443,創意,379.217635,200,73.190000,72.690000,-0.500000
2018-10-05,3032,偉訓,62.333387,1000,53.830000,53.340000,-0.490000
2018-10-05,8069,元太,38.834827,1000,66.500000,66.010000,-0.490000
2018-10-05,2387,精元,25.408681,1000,64.700000,64.220000,-0.480000
2018-10-05,5255,名稱待補,42.746191,1000,46.310000,45.830000,-0.480000
2018-10-05,2347,聯強,105.021324,800,79.000000,78.520000,-0.480000
2018-10-05,5483,中美晶,139.348798,600,66.350000,65.870000,-0.480000
2018-10-05,2406,國碩,7.215057,1000,15.220000,14.750000,-0.470000
2018-10-05,3078,僑威,59.838127,1000,46.820000,46.350000,-0.470000
2018-10-05,6111,光聚晶電,67.708443,1000,62.170000,61.700000,-0.470000
2018-10-05,6223,旺矽,93.859638,800,29.410000,28.940000,-0.470000
2018-10-05,8422,可寧衛*,252.655366,400,65.610000,65.140000,-0.470000
2018-10-05,2509,全坤建,80.550716,1000,77.450000,76.990000,-0.460000
2018-10-05,1414,東和,9.775363,1000,54.310000,53.850000,-0.460000
2018-10-05,1512,瑞利,13.199705,1000,43.240000,42.780000,-0.460000
2018-10-05,2020,美亞,33.461720,1000,65.300000,64.850000,-0.450000
2018-10-05,2314,台揚,7.138717,1000,41.140000,40.690000,-0.450000
2018-10-05,2008,高興昌,11.456855,1000,84.820000,84.370000,-0.450000
2018-10-05,6640,均華,,100,89.280000,88.840000,-0.440000
2018-10-05,1513,中興電,42.059957,1000,52.200000,51.760000,-0.440000
2018-10-05,6164,華興,16.516249,1000,23.280000,22.840000,-0.440000
2018-10-05,1515,力山,45.711787,1000,55.860000,55.420000,-0.440000
2018-10-05,2360,致茂,287.349589,200,88.400000,87.960000,-0.440000
2018-10-05,2477,美隆電,39.859202,1000,73.490000,73.050000,-0.440000
2018-10-05,6431,光麗-KY,16.237931,1000,45.180000,44.740000,-0.440000
2018-10-05,3707,漢磊,20.300000,1000,39.420000,38.990000,-0.430000
2018-10-05,4958,臻鼎-KY,92.696527,800,78.500000,78.070000,-0.430000
2018-10-05,4961,天鈺,,100,75.050000,74.620000,-0.430000
2018-10-05,6202,盛群,185.624468,400,69.020000,68.600000,-0.420000
2018-10-05,2344,華邦電,14.930888,1000,55.880000,55.460000,-0.420000
2018-10-05,2408,南亞科,2.567510,1000,86.110000,85.690000,-0.420000
2018-10-05,3592,瑞鼎,,100,58.140000,57.720000,-0.420000
2018-10-05,6207,雷科,80.917453,1000,30.220000,29.800000,-0.420000
2018-10-05,2385,群光,200.735395,400,82.670000,82.270000,-0.400000
2018-10-05,2451,創見,182.914429,400,79.700000,79.300000,-0.400000
2018-10-05,2104,國際中橡,93.399549,800,57.510000,57.110000,-0.400000
2018-10-05,6147,頎邦,93.495977,800,72.870000,72.470000,-0.400000
2018-10-05,6277,宏正,236.141121,400,63.840000,63.450000,-0.390000
2018-10-05,2392,正崴,56.812849,1000,49.840000,49.450000,-0.390000
2018-10-05,3042,晶技,92.211701,800,55.550000,55.160000,-0.390000
2018-10-05,3059,華晶科,57.184752,1000,28.110000,27.720000,-0.390000
2018-10-05,3168,眾福科,,100,88.840000,88.450000,-0.390000
2018-10-05,4915,致伸,62.525155,1000,71.890000,71.500000,-0.390000
2018-10-05,1522,堤維西,51.276189,1000,57.460000,57.080000,-0.380000
2018-10-05,5521,工信,10.934506,1000,52.590000,52.210000,-0.380000
2018-10-05,2515,中工,11.140647,1000,41.870000,41.490000,-0.380000
2018-10-05,6220,岳豐,46.289755,1000,35.660000,35.280000,-0.380000
2018-10-05,2368,金像電,13.968384,1000,53.250000,52.880000,-0.370000
2018-10-05,2537,聯上發,10.892981,1000,58.910000,58.540000,-0.370000
2018-10-05,1227,佳格,204.291433,400,83.400000,83.030000,-0.370000
2018-10-05,2534,宏盛,88.677432,1000,62.520000,62.160000,-0.360000
2018-10-05,2428,興勤,166.025664,400,62.860000,62.500000,-0.360000
2018-10-05,3017,奇鋐,57.495736,1000,46.650000,46.290000,-0.360000
2018-10-05,4916,事欣科,40.997080,1000,36.640000,36.280000,-0.360000
2018-10-05,5243,乙盛-KY,40.224219,1000,55.120000,54.760000,-0.360000
2018-10-05,2328,廣宇,31.419682,1000,43.320000,42.970000,-0.350000
2018-10-05,1909,榮成,35.724090,1000,75.330000,74.990000,-0.340000
2018-10-05,5434,崇越,209.085486,400,52.800000,52.460000,-0.340000
2018-10-05,5480,名稱待補,11.251551,1000,62.030000,61.690000,-0.340000
2018-10-05,6239,力成,246.250644,400,81.370000,81.030000,-0.340000
2018-10-05,8076,伍豐,102.581859,800,30.130000,29.800000,-0.330000
2018-10-05,2402,毅嘉,28.755723,1000,43.550000,43.220000,-0.330000
2018-10-05,3056,富華新,35.488436,1000,46.260000,45.930000,-0.330000
2018-10-05,8046,南電,49.186903,1000,80.030000,79.700000,-0.330000
2018-10-12,3498,陽程,,100,50.810000,100.000000,49.190000
2018-10-12,2528,皇普,2.719224,1000,72.480000,78.730000,6.250000
2018-10-12,6641,基士德-KY,69.400000,1000,53.860000,59.770000,5.910000
2018-10-12,5474,聰泰,124.236597,600,56.730000,61.120000,4.390000
2018-10-12,1795,美時,68.530977,1000,10.830000,15.000000,4.170000
2018-10-12,1516,川飛,2.116248,1000,45.710000,49.620000,3.910000
2018-10-12,8937,合騏*,14.998747,1000,54.690000,58.470000,3.780000
2018-10-12,2726,雅茗-KY,62.000779,1000,46.360000,49.960000,3.600000
2018-10-12,3661,世芯-KY,75.128146,1000,19.420000,22.740000,3.320000
2018-10-12,8497,名稱待補,48.069412,1000,44.900000,48.010000,3.110000
2018-10-12,6486,互動,37.018563,1000,47.690000,50.500000,2.810000
2018-10-12,3504,揚明光,114.825845,600,62.660000,65.440000,2.780000
2018-10-12,6533,晶心科,87.933632,1000,27.930000,30.710000,2.780000
2018-10-12,6160,欣技,35.456978,1000,39.210000,41.740000,2.530000
2018-10-12,4746,台耀,51.155589,1000,30.690000,33.150000,2.460000
2018-10-12,6469,大樹,96.021959,800,49.200000,51.580000,2.380000
2018-10-12,6190,萬泰科,20.980247,1000,36.990000,39.250000,2.260000
2018-10-12,2636,台驊控股,54.258848,1000,39.410000,41.660000,2.250000
2018-10-12,3499,環天科,18.365079,1000,39.870000,42.080000,2.210000
2018-10-12,6689,伊雲谷,,100,88.800000,91.010000,2.210000
2018-10-12,3527,聚積,216.577877,400,27.550000,29.730000,2.180000
2018-10-12,3588,通嘉,34.764781,1000,16.250000,18.400000,2.150000
2018-10-12,8431,匯鑽科,46.811398,1000,28.520000,30.630000,2.110000
2018-10-12,6229,研通,17.770735,1000,34.030000,36.120000,2.090000
2018-10-12,2640,大車隊,102.969333,800,57.890000,59.890000,2.000000
2018-10-12,4720,德淵,20.796462,1000,50.050000,52.050000,2.000000
2018-10-12,4979,華星光,27.033767,1000,28.780000,30.780000,2.000000
2018-10-12,6651,全宇昕,,100,81.490000,83.470000,1.980000
2018-10-12,8048,德勝,42.060856,1000,36.680000,38.650000,1.970000
2018-10-12,4119,旭富,217.527766,400,54.510000,56.430000,1.920000
2018-10-12,8432,東生華,121.655126,600,77.570000,79.470000,1.900000
2018-10-12,4968,立積,43.412896,1000,19.150000,21.050000,1.900000
2018-10-12,6411,晶焱,98.417696,800,26.690000,28.590000,1.900000
2018-10-12,5314,世紀*,3.564791,1000,34.430000,36.300000,1.870000
2018-10-12,2605,新興,48.417215,1000,45.710000,47.490000,1.780000
2018-10-12,6141,柏承,38.784759,1000,42.400000,44.120000,1.720000
2018-10-12,5210,寶碩,8.354211,1000,50.010000,51.720000,1.710000
2018-10-12,3299,名稱待補,82.533866,1000,14.580000,16.280000,1.700000
2018-10-12,3630,新鉅科,56.625084,1000,50.890000,52.560000,1.670000
2018-10-12,4973,廣穎電通,20.224499,1000,19.380000,21.000000,1.620000
2018-10-12,8489,三貝德,360.707668,200,63.820000,65.420000,1.600000
2018-10-12,1235,興泰,54.826456,1000,80.680000,82.220000,1.540000
2018-10-12,6510,精測,423.224918,200,67.500000,69.040000,1.540000
2018-10-12,8466,美吉吉-KY,72.747326,1000,60.590000,62.110000,1.520000
2018-10-12,4107,邦特,112.908130,800,25.180000,26.690000,1.510000
2018-10-12,2727,王品,104.208093,800,33.040000,34.540000,1.500000
2018-10-12,6179,亞通,22.768602,1000,58.840000,60.290000,1.450000
2018-10-12,2360,致茂,263.403790,400,80.500000,81.930000,1.430000
2018-10-12,8054,安國,32.452784,1000,12.350000,13.770000,1.420000
2018-10-12,6168,宏齊,24.061358,1000,42.910000,44.320000,1.410000
2018-10-12,6158,禾昌,33.265551,1000,44.910000,46.310000,1.400000
2018-10-12,1310,台苯,36.229568,1000,46.410000,47.800000,1.390000
2018-10-12,4912,聯德控股-KY,240.067658,400,62.870000,64.250000,1.380000
2018-10-12,4155,訊映,26.519778,1000,32.720000,34.090000,1.370000
2018-10-12,8936,國統,45.889318,1000,26.810000,28.170000,1.360000
2018-10-12,6230,尼得科超眾,209.482558,400,59.730000,61.090000,1.360000
2018-10-12,2455,全新,129.975524,600,44.560000,45.910000,1.350000
2018-10-12,4933,友輝,44.124860,1000,53.860000,55.210000,1.350000
2018-10-12,1477,聚陽,386.615523,200,67.480000,68.820000,1.340000
2018-10-12,1465,偉全,37.512666,1000,58.770000,60.100000,1.330000
2018-10-12,8374,羅昇,44.981719,1000,39.960000,41.290000,1.330000
2018-10-12,4927,泰鼎-KY,39.132267,1000,27.010000,28.300000,1.290000
2018-10-12,6155,鈞寶,53.631958,1000,59.940000,61.180000,1.240000
2018-10-12,6197,佳必琪,49.888658,1000,33.180000,34.420000,1.240000
2018-10-12,3533,嘉澤,275.000529,200,74.980000,76.220000,1.240000
2018-10-12,3338,泰碩,27.338936,1000,35.430000,36.650000,1.220000
2018-10-12,6452,名稱待補,617.347396,100,82.410000,83.630000,1.220000
2018-10-12,3426,名稱待補,64.927021,1000,32.220000,33.390000,1.170000
2018-10-12,4939,亞電,24.063047,1000,10.190000,11.360000,1.170000
2018-10-12,4137,麗豐-KY,258.678550,400,63.930000,65.090000,1.160000
2018-10-12,2375,凱美,13.475523,1000,40.410000,41.560000,1.150000
2018-10-12,5425,台半,72.417133,1000,58.730000,59.880000,1.150000
2018-10-12,1611,中電,15.547161,1000,57.720000,58.870000,1.150000
2018-10-12,2316,楠梓電,18.258457,1000,29.870000,31.010000,1.140000
2018-10-12,4513,福裕,15.388801,1000,34.840000,35.980000,1.140000
2018-10-12,5493,三聯,58.453107,1000,32.370000,33.500000,1.130000
2018-10-12,8358,金居,30.191646,1000,21.440000,22.560000,1.120000
2018-10-12,8390,金益鼎,28.539956,1000,51.480000,52.590000,1.110000
2018-10-12,3105,穩懋,91.590130,800,61.630000,62.720000,1.090000
2018-10-12,5529,鉅陞,15.448351,1000,71.480000,72.570000,1.090000
2018-10-12,1558,伸興,302.662863,200,53.990000,55.070000,1.080000
2018-10-12,5269,祥碩,538.330770,100,84.270000,85.340000,1.070000
2018-10-12,2239,英利-KY,131.797514,600,83.520000,84.570000,1.050000
2018-10-12,2483,百容,34.785313,1000,52.580000,53.600000,1.020000
2018-10-12,3002,歐格,22.895697,1000,59.740000,60.740000,1.000000
2018-10-12,8111,立碁,8.328248,1000,27.670000,28.650000,0.980000
2018-10-12,2423,固緯,64.779405,1000,62.020000,62.990000,0.970000
2018-10-12,5310,天剛,29.959928,1000,51.190000,52.150000,0.960000
2018-10-12,1597,直得,123.251212,600,28.470000,29.420000,0.950000
2018-10-12,2233,宇隆,131.562756,600,32.680000,33.630000,0.950000
2018-10-12,2023,燁輝,18.796054,1000,71.770000,72.700000,0.930000
2018-10-12,4113,聯上,24.150159,1000,55.790000,56.710000,0.920000
2018-10-12,5488,松普,9.308251,1000,36.270000,37.150000,0.880000
2018-10-12,3032,偉訓,55.229215,1000,53.340000,54.190000,0.850000
2018-10-12,1701,名稱待補,32.230383,1000,53.370000,54.210000,0.840000
2018-10-12,5301,寶得利,2.366337,1000,79.820000,80.640000,0.820000
2018-10-12,6213,聯茂,99.210922,800,62.830000,63.630000,0.800000
2018-10-12,3162,精確,31.882256,1000,64.890000,65.690000,0.800000
2018-10-12,2538,基泰,39.846020,1000,52.260000,53.050000,0.790000
2018-10-12,1731,美吾華,19.908583,1000,45.840000,46.620000,0.780000
2018-10-12,8913,名稱待補,83.337434,1000,66.790000,67.570000,0.780000
2018-10-12,2612,中航,60.476355,1000,62.990000,63.740000,0.750000
2018-10-12,8150,南茂,28.488826,1000,60.230000,60.980000,0.750000
2018-10-12,5471,松翰,77.225609,1000,38.900000,39.630000,0.730000
2018-10-12,8050,廣積,110.398989,800,17.020000,17.750000,0.730000
2018-10-12,6525,捷敏-KY,69.199807,1000,59.800000,60.520000,0.720000
2018-10-12,3596,智易,84.858244,1000,48.490000,49.210000,0.720000
2018-10-12,6274,台燿,137.887673,600,72.510000,73.210000,0.700000
2018-10-12,2038,海光,11.597700,1000,58.620000,59.310000,0.690000
2018-10-12,6205,詮欣,37.820936,1000,38.570000,39.260000,0.690000
2018-10-12,6278,台表科,100.390383,800,57.090000,57.770000,0.680000
2018-10-12,2107,厚生,26.784447,1000,46.390000,47.040000,0.650000
2018-10-12,4414,如興,4.698213,1000,73.980000,74.630000,0.650000
2018-10-12,1446,宏和,18.009652,1000,65.960000,66.600000,0.640000
2018-10-12,2476,鉅祥,51.407694,1000,55.710000,56.350000,0.640000
2018-10-12,5243,乙盛-KY,37.274443,1000,54.760000,55.400000,0.640000
2018-10-12,3580,友威科,15.399046,1000,31.450000,32.080000,0.630000
2018-10-12,5522,遠雄,86.682488,1000,80.840000,81.470000,0.630000
2018-10-12,6423,億而得,,100,67.910000,68.530000,0.620000
2018-10-12,2013,中鋼構,49.578500,1000,58.590000,59.210000,0.620000
2018-10-12,2020,美亞,31.348348,1000,64.850000,65.460000,0.610000
2018-10-12,3494,誠研,9.353608,1000,37.640000,38.250000,0.610000
2018-10-12,8163,達方,73.489140,1000,43.940000,44.550000,0.610000
2018-10-12,1809,中釉,14.028684,1000,49.890000,50.490000,0.600000
2018-10-12,6142,友勁,18.227043,1000,36.110000,36.710000,0.600000
2018-10-12,4129,聯合,43.524042,1000,13.900000,14.490000,0.590000
2018-10-12,6163,華電網,19.426704,1000,17.960000,18.550000,0.590000
2018-10-12,2478,大毅,90.515374,800,58.490000,59.070000,0.580000
2018-10-12,3363,上詮,32.586478,1000,45.610000,46.190000,0.580000
2018-10-12,2062,橋椿,55.533980,1000,55.630000,56.190000,0.560000
2018-10-12,1704,名稱待補,110.475460,800,78.320000,78.880000,0.560000
2018-10-12,2241,艾姆勒,,100,76.720000,77.270000,0.550000
2018-10-12,5285,界霖,92.850720,800,61.710000,62.260000,0.550000
2018-10-12,6683,雍智科技,,100,85.200000,85.750000,0.550000
2018-10-12,3078,僑威,53.384995,1000,46.350000,46.890000,0.540000
2018-10-12,2834,臺企銀,16.660426,1000,63.290000,63.820000,0.530000
2018-10-12,3023,信邦,247.043468,400,64.810000,65.340000,0.530000
2018-10-12,2617,台航,40.048921,1000,67.410000,67.930000,0.520000
2018-10-12,4162,智擎,175.314730,400,50.900000,51.420000,0.520000
2018-10-12,5255,名稱待補,40.271411,1000,45.830000,46.350000,0.520000
2018-10-12,1319,東陽,72.177146,1000,74.480000,75.000000,0.520000
2018-10-12,3704,合勤控,11.897317,1000,52.340000,52.860000,0.520000
2018-10-12,1513,中興電,41.661284,1000,51.760000,52.270000,0.510000
2018-10-12,1752,南光,38.409188,1000,57.240000,57.750000,0.510000
2018-10-12,3149,正達,7.370367,1000,37.670000,38.180000,0.510000
2018-10-12,6116,彩晶,4.380219,1000,45.630000,46.140000,0.510000
